question,answer,fewshot_question,original_question,contextualized_question
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that existing finetuning methods typically use very small learning rates in order to keep the finetuned model weights close to the pretrained weights, effectively minimizing the norm ‖M − M⁰‖, where M is the finetuned model and M⁰ is the pretrained model. According to the authors, what specific distance-based metric do these prior finetuning methods implicitly and misleadingly rely on as an indicator of better preservation of the pretrained model's abilities?
(A) Euclidean distance
(B) Mahalanobis distance
(C) Manhattan distance
(D) Cosine distance",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that existing finetuning methods typically use very small learning rates in order to keep the finetuned model weights close to the pretrained weights, effectively minimizing the norm ‖M − M⁰‖, where M is the finetuned model and M⁰ is the pretrained model. According to the authors, what specific distance-based metric do these prior finetuning methods implicitly and misleadingly rely on as an indicator of better preservation of the pretrained model's abilities?
(A) Euclidean distance
(B) Mahalanobis distance
(C) Manhattan distance
(D) Cosine distance
Answer:",What misleading metric do prior finetuning methods implicitly rely upon according to the authors?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that existing finetuning methods typically use very small learning rates in order to keep the finetuned model weights close to the pretrained weights, effectively minimizing the norm ‖M − M⁰‖, where M is the finetuned model and M⁰ is the pretrained model. According to the authors, what specific distance-based metric do these prior finetuning methods implicitly and misleadingly rely on as an indicator of better preservation of the pretrained model's abilities?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors construct an orthogonal matrix R using the Cayley transform R = (I + Q)(I − Q)^{-1}, where Q is a skew-symmetric matrix. They explain that the constraint ∥R − I∥ ≤ ε, which keeps R close to the identity matrix, can be moved inside the Cayley transform and replaced by an equivalent constraint on a Cayley parameter, enforced via projected gradient descent. According to this formulation, which Cayley parameter is explicitly constrained in COFT to ensure that R remains near the identity?
(A) matrix Q
(B) identity matrix I
(C) scalar ε
(D) matrix R",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors construct an orthogonal matrix R using the Cayley transform R = (I + Q)(I − Q)^{-1}, where Q is a skew-symmetric matrix. They explain that the constraint ∥R − I∥ ≤ ε, which keeps R close to the identity matrix, can be moved inside the Cayley transform and replaced by an equivalent constraint on a Cayley parameter, enforced via projected gradient descent. According to this formulation, which Cayley parameter is explicitly constrained in COFT to ensure that R remains near the identity?
(A) matrix Q
(B) identity matrix I
(C) scalar ε
(D) matrix R
Answer:",Which Cayley parameter is directly constrained in COFT to keep R near identity?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors construct an orthogonal matrix R using the Cayley transform R = (I + Q)(I − Q)^{-1}, where Q is a skew-symmetric matrix. They explain that the constraint ∥R − I∥ ≤ ε, which keeps R close to the identity matrix, can be moved inside the Cayley transform and replaced by an equivalent constraint on a Cayley parameter, enforced via projected gradient descent. According to this formulation, which Cayley parameter is explicitly constrained in COFT to ensure that R remains near the identity?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors construct an orthogonal matrix R using the Cayley parameterization R = (I + Q)(I − Q)^{-1}, where Q is a skew-symmetric matrix satisfying Q = −Q^⊤. They note that this parameterization only yields orthogonal matrices with determinant 1. According to the paper, this restriction means that the Cayley parameterization covers which specific subset of the full orthogonal group?
(A) full orthogonal group
(B) general linear group
(C) unitary group
(D) special orthogonal group",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors construct an orthogonal matrix R using the Cayley parameterization R = (I + Q)(I − Q)^{-1}, where Q is a skew-symmetric matrix satisfying Q = −Q^⊤. They note that this parameterization only yields orthogonal matrices with determinant 1. According to the paper, this restriction means that the Cayley parameterization covers which specific subset of the full orthogonal group?
(A) full orthogonal group
(B) general linear group
(C) unitary group
(D) special orthogonal group
Answer:",What subset of the orthogonal group does the Cayley parameterization cover?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors construct an orthogonal matrix R using the Cayley parameterization R = (I + Q)(I − Q)^{-1}, where Q is a skew-symmetric matrix satisfying Q = −Q^⊤. They note that this parameterization only yields orthogonal matrices with determinant 1. According to the paper, this restriction means that the Cayley parameterization covers which specific subset of the full orthogonal group?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that the COFT method includes a parameter ε that controls the flexibility of finetuning: larger ε makes the COFT-finetuned model behave more like the OFT-finetuned model, whereas smaller ε makes it behave more like the original pretrained text-to-image diffusion model. According to this description, as ε approaches zero, toward what behavior does the COFT-finetuned model tend?
(A) a randomly initialized diffusion model
(B) a fully overfitted finetuned model
(C) the pretrained model
(D) the OFT-finetuned model",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that the COFT method includes a parameter ε that controls the flexibility of finetuning: larger ε makes the COFT-finetuned model behave more like the OFT-finetuned model, whereas smaller ε makes it behave more like the original pretrained text-to-image diffusion model. According to this description, as ε approaches zero, toward what behavior does the COFT-finetuned model tend?
(A) a randomly initialized diffusion model
(B) a fully overfitted finetuned model
(C) the pretrained model
(D) the OFT-finetuned model
Answer:","As the COFT parameter ε approaches zero, toward what behavior does the finetuned model tend?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that the COFT method includes a parameter ε that controls the flexibility of finetuning: larger ε makes the COFT-finetuned model behave more like the OFT-finetuned model, whereas smaller ε makes it behave more like the original pretrained text-to-image diffusion model. According to this description, as ε approaches zero, toward what behavior does the COFT-finetuned model tend?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors use an analogy to the 2D Fourier transform to motivate their Orthogonal Finetuning (OFT) method. In this analogy, an image is decomposed into a magnitude spectrum and a phase spectrum, where one of these components is said to preserve the major part of the image semantics and can be combined with a random counterpart of the other component to reconstruct the image without losing its semantic content. According to this analogy, which Fourier component corresponds to the semantic information that OFT aims to control?
(A) magnitude spectrum
(B) phase spectrum
(C) amplitude spectrum
(D) frequency spectrum",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors use an analogy to the 2D Fourier transform to motivate their Orthogonal Finetuning (OFT) method. In this analogy, an image is decomposed into a magnitude spectrum and a phase spectrum, where one of these components is said to preserve the major part of the image semantics and can be combined with a random counterpart of the other component to reconstruct the image without losing its semantic content. According to this analogy, which Fourier component corresponds to the semantic information that OFT aims to control?
(A) magnitude spectrum
(B) phase spectrum
(C) amplitude spectrum
(D) frequency spectrum
Answer:","In the Fourier analogy motivating OFT, which component corresponds to the semantic information the method targets?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors use an analogy to the 2D Fourier transform to motivate their Orthogonal Finetuning (OFT) method. In this analogy, an image is decomposed into a magnitude spectrum and a phase spectrum, where one of these components is said to preserve the major part of the image semantics and can be combined with a random counterpart of the other component to reconstruct the image without losing its semantic content. According to this analogy, which Fourier component corresponds to the semantic information that OFT aims to control?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors compare standard Orthogonal Finetuning (OFT) with an ablated variant that removes a key constraint on the finetuning transform. According to their experiment, which specific constraint on the transform is identified as the direct cause of OFT’s stable and accurate convergence and its ability to achieve effective control over the generated images?
(A) sparsity constraint
(B) low-rank constraint
(C) orthogonality constraint
(D) smoothness constraint",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors compare standard Orthogonal Finetuning (OFT) with an ablated variant that removes a key constraint on the finetuning transform. According to their experiment, which specific constraint on the transform is identified as the direct cause of OFT’s stable and accurate convergence and its ability to achieve effective control over the generated images?
(A) sparsity constraint
(B) low-rank constraint
(C) orthogonality constraint
(D) smoothness constraint
Answer:","Which constraint on the finetuning transform is the direct cause of OFT’s stable, accurate convergence compared to its ablated variant?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors compare standard Orthogonal Finetuning (OFT) with an ablated variant that removes a key constraint on the finetuning transform. According to their experiment, which specific constraint on the transform is identified as the direct cause of OFT’s stable and accurate convergence and its ability to achieve effective control over the generated images?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that orthogonal matrices obtained from multiple OFT finetuning tasks can be combined while remaining orthogonal, and that OFT introduces no additional computational overhead at test-time because the learned orthogonal matrix R is simply multiplied into the pretrained weight matrix W⁰ to form W = R W⁰. According to this paper, if you have two such separately learned OFT orthogonal matrices and want to merge their effects into a single transformation without adding any extra inference cost, what operation should you perform on these two matrices?
(A) matrix multiplication
(B) Hadamard (element-wise) multiplication
(C) element-wise addition
(D) matrix concatenation",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that orthogonal matrices obtained from multiple OFT finetuning tasks can be combined while remaining orthogonal, and that OFT introduces no additional computational overhead at test-time because the learned orthogonal matrix R is simply multiplied into the pretrained weight matrix W⁰ to form W = R W⁰. According to this paper, if you have two such separately learned OFT orthogonal matrices and want to merge their effects into a single transformation without adding any extra inference cost, what operation should you perform on these two matrices?
(A) matrix multiplication
(B) Hadamard (element-wise) multiplication
(C) element-wise addition
(D) matrix concatenation
Answer:","To combine two separately learned OFT finetunings without extra inference cost, what operation should you apply to their matrices?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that orthogonal matrices obtained from multiple OFT finetuning tasks can be combined while remaining orthogonal, and that OFT introduces no additional computational overhead at test-time because the learned orthogonal matrix R is simply multiplied into the pretrained weight matrix W⁰ to form W = R W⁰. According to this paper, if you have two such separately learned OFT orthogonal matrices and want to merge their effects into a single transformation without adding any extra inference cost, what operation should you perform on these two matrices?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose Orthogonal Finetuning (OFT), which adapts large text-to-image diffusion models to downstream tasks while preserving their semantic generation ability. According to the paper, OFT imposes a constraint that a specific structural quantity of each weight matrix must remain exactly the same as in the original model in order to preserve the pairwise neuron relationships on the unit hypersphere. What is this single structural quantity that must remain unchanged during finetuning to preserve semantic generation while still allowing controllable changes?
(A) angular correlation
(B) spherical variance
(C) hyperspherical energy
(D) hyperspherical curvature",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose Orthogonal Finetuning (OFT), which adapts large text-to-image diffusion models to downstream tasks while preserving their semantic generation ability. According to the paper, OFT imposes a constraint that a specific structural quantity of each weight matrix must remain exactly the same as in the original model in order to preserve the pairwise neuron relationships on the unit hypersphere. What is this single structural quantity that must remain unchanged during finetuning to preserve semantic generation while still allowing controllable changes?
(A) angular correlation
(B) spherical variance
(C) hyperspherical energy
(D) hyperspherical curvature
Answer:",What single structural quantity must remain unchanged during finetuning to preserve semantic generation while allowing controllable changes?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose Orthogonal Finetuning (OFT), which adapts large text-to-image diffusion models to downstream tasks while preserving their semantic generation ability. According to the paper, OFT imposes a constraint that a specific structural quantity of each weight matrix must remain exactly the same as in the original model in order to preserve the pairwise neuron relationships on the unit hypersphere. What is this single structural quantity that must remain unchanged during finetuning to preserve semantic generation while still allowing controllable changes?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', hyperspherical energy for a fully connected layer is defined using normalized neurons, where each neuron weight vector w_i is transformed into a normalized version \hat{w}_i = w_i / ||w_i||, and the hyperspherical energy is computed as HE(W) = \sum_{i \neq j} ||\hat{w}_i - \hat{w}_j||^{-1}. This design is motivated by the fact that rescaling neurons should not change the hyperspherical energy, so that only the direction of the neurons matters and not their magnitude. According to this definition, which specific component of the formulation guarantees that changes in the magnitude of neuron weights do not affect the hyperspherical energy, thereby making it depend solely on direction?
(A) orthogonal projection
(B) unit normalization
(C) layer-wise regularization
(D) weight rescaling",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', hyperspherical energy for a fully connected layer is defined using normalized neurons, where each neuron weight vector w_i is transformed into a normalized version \hat{w}_i = w_i / ||w_i||, and the hyperspherical energy is computed as HE(W) = \sum_{i \neq j} ||\hat{w}_i - \hat{w}_j||^{-1}. This design is motivated by the fact that rescaling neurons should not change the hyperspherical energy, so that only the direction of the neurons matters and not their magnitude. According to this definition, which specific component of the formulation guarantees that changes in the magnitude of neuron weights do not affect the hyperspherical energy, thereby making it depend solely on direction?
(A) orthogonal projection
(B) unit normalization
(C) layer-wise regularization
(D) weight rescaling
Answer:","In the hyperspherical energy, what component ensures magnitude changes don't affect the energy and thereby isolates direction?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', hyperspherical energy for a fully connected layer is defined using normalized neurons, where each neuron weight vector w_i is transformed into a normalized version \hat{w}_i = w_i / ||w_i||, and the hyperspherical energy is computed as HE(W) = \sum_{i \neq j} ||\hat{w}_i - \hat{w}_j||^{-1}. This design is motivated by the fact that rescaling neurons should not change the hyperspherical energy, so that only the direction of the neurons matters and not their magnitude. According to this definition, which specific component of the formulation guarantees that changes in the magnitude of neuron weights do not affect the hyperspherical energy, thereby making it depend solely on direction?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors emphasize preserving the same hyperspherical energy as in the pretrained diffusion model during finetuning in order to maintain its intrinsic semantic structure. According to the paper, if one were to instead minimize the hyperspherical energy during finetuning, what would likely happen to the pretrained semantic representations?
(A) slightly regularize pretrained semantics
(B) destroy pretrained semantics
(C) leave pretrained semantics unchanged
(D) enhance pretrained semantics",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors emphasize preserving the same hyperspherical energy as in the pretrained diffusion model during finetuning in order to maintain its intrinsic semantic structure. According to the paper, if one were to instead minimize the hyperspherical energy during finetuning, what would likely happen to the pretrained semantic representations?
(A) slightly regularize pretrained semantics
(B) destroy pretrained semantics
(C) leave pretrained semantics unchanged
(D) enhance pretrained semantics
Answer:","If, during finetuning, you minimized hyperspherical energy instead of preserving it, what would likely happen to pretrained semantics?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors emphasize preserving the same hyperspherical energy as in the pretrained diffusion model during finetuning in order to maintain its intrinsic semantic structure. According to the paper, if one were to instead minimize the hyperspherical energy during finetuning, what would likely happen to the pretrained semantic representations?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors argue that Euclidean distance between the finetuned and pretrained models is insufficient to capture the degree of semantic preservation. According to the paper, what alternative structural measure do they introduce, based on pairwise neuron relationships on the unit hypersphere, to better characterize semantic preservation during finetuning?
(A) angular alignment index
(B) geodesic correlation metric
(C) spherical coherence score
(D) hyperspherical energy",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors argue that Euclidean distance between the finetuned and pretrained models is insufficient to capture the degree of semantic preservation. According to the paper, what alternative structural measure do they introduce, based on pairwise neuron relationships on the unit hypersphere, to better characterize semantic preservation during finetuning?
(A) angular alignment index
(B) geodesic correlation metric
(C) spherical coherence score
(D) hyperspherical energy
Answer:",What structural measure do the authors propose instead of Euclidean distance to assess semantic preservation during finetuning?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors argue that Euclidean distance between the finetuned and pretrained models is insufficient to capture the degree of semantic preservation. According to the paper, what alternative structural measure do they introduce, based on pairwise neuron relationships on the unit hypersphere, to better characterize semantic preservation during finetuning?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors rewrite the OFT forward pass to show that the term (R − I)W⁰ plays a role analogous to LoRA’s low-rank additive weight update. According to this formulation, when the matrix R − I is constrained to be low-rank, what type of weight update does OFT effectively emulate?
(A) full-rank update
(B) nonlinear update
(C) low-rank update
(D) sparse update",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors rewrite the OFT forward pass to show that the term (R − I)W⁰ plays a role analogous to LoRA’s low-rank additive weight update. According to this formulation, when the matrix R − I is constrained to be low-rank, what type of weight update does OFT effectively emulate?
(A) full-rank update
(B) nonlinear update
(C) low-rank update
(D) sparse update
Answer:","When R−I is low-rank, what kind of weight update does OFT emulate?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors rewrite the OFT forward pass to show that the term (R − I)W⁰ plays a role analogous to LoRA’s low-rank additive weight update. According to this formulation, when the matrix R − I is constrained to be low-rank, what type of weight update does OFT effectively emulate?"
