probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", for LoRA with a low-rank parameter $r'$, the number of trainable parameters is",r'(d+n),(D),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", for LoRA with a low-rank parameter $r'$, the number of trainable parameters is
(A) d(d/r'-1)/2
(B) 2dr'
(C) r'(d+n)+r'^2
(D) r'(d+n)
(E) d(d-1)/2",d(d/r'-1)/2,2dr',r'(d+n)+r'^2,r'(d+n),d(d-1)/2,"[""2dr'"", ""r'(d+n)+r'^2"", ""d(d/r'-1)/2"", ""d(d-1)/2""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", for LoRA with a low-rank parameter $r'$, the number of trainable parameters is r'(d+n)","For LoRA with a low-rank parameter $r'$, we have its number of trainable parameters as $\thickmuskip=2mu \medmuskip=2mu r'(d+n)$.",Orthogonal Finetuning
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", COFT defines its forward pass as $\bm{z}=\bm{W}^\top\bm{x}=(\bm{R}\cdot\bm{W}^0)^\top\bm{x}$ with both an orthogonality condition and an $\epsilon$-deviation constraint. The constraint on $\bm{R}$ that enforces orthogonality in this forward pass is",\bm{R}^\top\bm{R}=\bm{R}\bm{R}^\top=\bm{I},(A),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", COFT defines its forward pass as $\bm{z}=\bm{W}^\top\bm{x}=(\bm{R}\cdot\bm{W}^0)^\top\bm{x}$ with both an orthogonality condition and an $\epsilon$-deviation constraint. The constraint on $\bm{R}$ that enforces orthogonality in this forward pass is
(A) \bm{R}^\top\bm{R}=\bm{R}\bm{R}^\top=\bm{I}
(B) \|\bm{Q}-\bm{0}\|\leq \epsilon'
(C) \bm{R}=(\bm{I}+\bm{Q})(\bm{I}-\bm{Q})^{-1}
(D) \det(\bm{R})=1
(E) \|\bm{R}-\bm{I}\|\leq \epsilon",\bm{R}^\top\bm{R}=\bm{R}\bm{R}^\top=\bm{I},\|\bm{Q}-\bm{0}\|\leq \epsilon',\bm{R}=(\bm{I}+\bm{Q})(\bm{I}-\bm{Q})^{-1},\det(\bm{R})=1,\|\bm{R}-\bm{I}\|\leq \epsilon,"[""\\|\\bm{R}-\\bm{I}\\|\\leq \\epsilon"", ""\\|\\bm{Q}-\\bm{0}\\|\\leq \\epsilon'"", ""\\bm{R}=(\\bm{I}+\\bm{Q})(\\bm{I}-\\bm{Q})^{-1}"", ""\\det(\\bm{R})=1""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", COFT defines its forward pass as $\bm{z}=\bm{W}^\top\bm{x}=(\bm{R}\cdot\bm{W}^0)^\top\bm{x}$ with both an orthogonality condition and an $\epsilon$-deviation constraint. The constraint on $\bm{R}$ that enforces orthogonality in this forward pass is \bm{R}^\top\bm{R}=\bm{R}\bm{R}^\top=\bm{I}","Specifically, COFT uses the following forward pass:

\begin{equation}\label{eq:coft_general}
    \footnotesize
    \bm{z}=\bm{W}^\top\bm{x}=(\bm{R}\cdot\bm{W}^0)^\top\bm{x},~~~\text{s.t.}~\bm{R}^\top\bm{R}=\bm{R}\bm{R}^\top=\bm{I},~\norm{\bm{R}-\bm{I}}\leq \epsilon
\end{equation}

which has an orthogonality constraint and an $\epsilon$-deviation constraint to an identity matrix.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors propose, in order to further limit the flexibility of original OFT, to constrain the finetuned model to be within",a small neighborhood of the pretrained model,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors propose, in order to further limit the flexibility of original OFT, to constrain the finetuned model to be within
(A) a small neighborhood of the pretrained model
(B) an ε-deviation neighborhood of the identity matrix
(C) a shared block-diagonal rotation space with reduced parameter complexity
(D) a low-rank adaptation subspace of the weight matrix
(E) an orthogonal manifold that preserves hyperspherical energy",a small neighborhood of the pretrained model,an ε-deviation neighborhood of the identity matrix,a shared block-diagonal rotation space with reduced parameter complexity,a low-rank adaptation subspace of the weight matrix,an orthogonal manifold that preserves hyperspherical energy,"[""an \u03b5-deviation neighborhood of the identity matrix"", ""an orthogonal manifold that preserves hyperspherical energy"", ""a low-rank adaptation subspace of the weight matrix"", ""a shared block-diagonal rotation space with reduced parameter complexity""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors propose, in order to further limit the flexibility of original OFT, to constrain the finetuned model to be within a small neighborhood of the pretrained model",We can further limit the flexibility of original OFT by constraining the finetuned model to be within a small neighborhood of the pretrained model.,Orthogonal Finetuning
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors represent the full matrix $\bm{R}=\text{diag}(\bm{R}_1,\bm{R}_2,\cdots,\bm{R}_r)$ as a block-diagonal matrix with $r$ orthogonal blocks, and according to the paper $\bm{R}$ is an element of",$\text{O}(d)$.,(D),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors represent the full matrix $\bm{R}=\text{diag}(\bm{R}_1,\bm{R}_2,\cdots,\bm{R}_r)$ as a block-diagonal matrix with $r$ orthogonal blocks, and according to the paper $\bm{R}$ is an element of
(A) $\mathbb{R}^{d\times d}$
(B) $\text{O}(\frac{d}{r})$
(C) $\text{GL}(d)$
(D) $\text{O}(d)$.
(E) $\text{SO}(d)$",$\mathbb{R}^{d\times d}$,$\text{O}(\frac{d}{r})$,$\text{GL}(d)$,$\text{O}(d)$.,$\text{SO}(d)$,"[""$\\text{SO}(d)$"", ""$\\text{O}(\\frac{d}{r})$"", ""$\\mathbb{R}^{d\\times d}$"", ""$\\text{GL}(d)$""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors represent the full matrix $\bm{R}=\text{diag}(\bm{R}_1,\bm{R}_2,\cdots,\bm{R}_r)$ as a block-diagonal matrix with $r$ orthogonal blocks, and according to the paper $\bm{R}$ is an element of $\text{O}(d)$.","To address this, we propose to represent $\bm{R}$ with a block-diagonal matrix with $r$ blocks, leading to the following form:

\begin{equation}
    \footnotesize
    \bm{R}=\text{diag}(\bm{R}_1,\bm{R}_2,\cdots,\bm{R}_r)=\begin{bmatrix}
    \bm{R}_1\in \text{O}(\frac{d}{r}) &  &\\
    &\ddots & \\
    & & \bm{R}_r\in \text{O}(\frac{d}{r})
    \end{bmatrix}\in \text{O}(d)
\end{equation}

where $\text{O}(d)$ denotes the orthogonal group in dimension $d$, and $\thickmuskip=2mu \medmuskip=2mu \bm{R}\in\mathbb{R}^{d\times d}$ and $\thickmuskip=2mu \medmuskip=2mu \bm{R}_i\in\mathbb{R}^{d/r\times d/r},\forall i$ are orthogonal matrices.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", after moving the deviation constraint $\|\bm{R}-\bm{I}\|\leq\epsilon$ inside the Cayley transform for the orthogonal matrix $\bm{R}$, the equivalent constraint imposed on $\bm{Q}$ is",\|\bm{Q}-\bm{0}\|\leq\epsilon',(B),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", after moving the deviation constraint $\|\bm{R}-\bm{I}\|\leq\epsilon$ inside the Cayley transform for the orthogonal matrix $\bm{R}$, the equivalent constraint imposed on $\bm{Q}$ is
(A) \|\bm{Q}+\bm{Q}^\top\|\leq\epsilon'
(B) \|\bm{Q}-\bm{0}\|\leq\epsilon'
(C) \|\bm{Q}^\top\bm{Q}-\bm{I}\|\leq\epsilon'
(D) \|\bm{Q}-\bm{I}\|\leq\epsilon'
(E) \|\bm{R}-\bm{I}\|\leq\epsilon'",\|\bm{Q}+\bm{Q}^\top\|\leq\epsilon',\|\bm{Q}-\bm{0}\|\leq\epsilon',\|\bm{Q}^\top\bm{Q}-\bm{I}\|\leq\epsilon',\|\bm{Q}-\bm{I}\|\leq\epsilon',\|\bm{R}-\bm{I}\|\leq\epsilon',"[""\\|\\bm{Q}-\\bm{I}\\|\\leq\\epsilon'"", ""\\|\\bm{Q}^\\top\\bm{Q}-\\bm{I}\\|\\leq\\epsilon'"", ""\\|\\bm{R}-\\bm{I}\\|\\leq\\epsilon'"", ""\\|\\bm{Q}+\\bm{Q}^\\top\\|\\leq\\epsilon'""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", after moving the deviation constraint $\|\bm{R}-\bm{I}\|\leq\epsilon$ inside the Cayley transform for the orthogonal matrix $\bm{R}$, the equivalent constraint imposed on $\bm{Q}$ is \|\bm{Q}-\bm{0}\|\leq\epsilon'","Therefore, we can move the constraint $\thickmuskip=2mu \medmuskip=2mu\|\bm{R}-\bm{I}\|\leq\epsilon$ inside the Cayley transform, and the equivalent constraint is $\thickmuskip=2mu \medmuskip=2mu \|\bm{Q}-\bm{0}\|\leq\epsilon'$ where $\bm{0}$ denotes an all-zero matrix and $\epsilon'$ is another error hyperparameter (different than $\epsilon$).",Orthogonal Finetuning
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of the COFT forward pass $\bm{z}=\bm{W}^\top\bm{x}=(\bm{R}\cdot\bm{W}^0)^\top\bm{x}$ with constraints $\bm{R}^\top\bm{R}=\bm{R}\bm{R}^\top=\bm{I}$ and $\norm{\bm{R}-\bm{I}}\leq\epsilon$, the authors say it is nontrivial to incorporate the $\epsilon$-deviation constraint with",the Cayley-parameterized orthogonal matrix.,(A),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of the COFT forward pass $\bm{z}=\bm{W}^\top\bm{x}=(\bm{R}\cdot\bm{W}^0)^\top\bm{x}$ with constraints $\bm{R}^\top\bm{R}=\bm{R}\bm{R}^\top=\bm{I}$ and $\norm{\bm{R}-\bm{I}}\leq\epsilon$, the authors say it is nontrivial to incorporate the $\epsilon$-deviation constraint with
(A) the Cayley-parameterized orthogonal matrix.
(B) the projected-gradient constraint on the skew-symmetric matrix Q.
(C) the Householder-parameterized orthogonal matrix.
(D) the Neumann-series approximation of the Cayley transform.
(E) the low-rank LoRA parameterization of the weight update.",the Cayley-parameterized orthogonal matrix.,the projected-gradient constraint on the skew-symmetric matrix Q.,the Householder-parameterized orthogonal matrix.,the Neumann-series approximation of the Cayley transform.,the low-rank LoRA parameterization of the weight update.,"[""the Neumann-series approximation of the Cayley transform."", ""the projected-gradient constraint on the skew-symmetric matrix Q."", ""the low-rank LoRA parameterization of the weight update."", ""the Householder-parameterized orthogonal matrix.""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of the COFT forward pass $\bm{z}=\bm{W}^\top\bm{x}=(\bm{R}\cdot\bm{W}^0)^\top\bm{x}$ with constraints $\bm{R}^\top\bm{R}=\bm{R}\bm{R}^\top=\bm{I}$ and $\norm{\bm{R}-\bm{I}}\leq\epsilon$, the authors say it is nontrivial to incorporate the $\epsilon$-deviation constraint with the Cayley-parameterized orthogonal matrix.","However, it is nontrivial to incorporate the $\epsilon$-deviation constraint to the Cayley-parameterized orthogonal matrix.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods typically regard the second constraint in COFT, namely constrained deviation from the pretrained model, as",implicitly used,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods typically regard the second constraint in COFT, namely constrained deviation from the pretrained model, as
(A) implicitly used
(B) an orthogonality constraint
(C) a minimal hyperspherical energy difference term
(D) an explicit constraint
(E) a weight-decay regularizer",implicitly used,an orthogonality constraint,a minimal hyperspherical energy difference term,an explicit constraint,a weight-decay regularizer,"[""an explicit constraint"", ""a minimal hyperspherical energy difference term"", ""an orthogonality constraint"", ""a weight-decay regularizer""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods typically regard the second constraint in COFT, namely constrained deviation from the pretrained model, as implicitly used","The second constraint is usually implicitly used by existing finetuning methods, but COFT makes it an explicit one.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method that yields even better finetuning stability than OFT due to the explicit deviation constraint is",COFT,(C),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method that yields even better finetuning stability than OFT due to the explicit deviation constraint is
(A) Re-scaled Orthogonal Finetuning
(B) DreamBooth
(C) COFT
(D) OFT
(E) LoRA",Re-scaled Orthogonal Finetuning,DreamBooth,COFT,OFT,LoRA,"[""OFT"", ""Re-scaled Orthogonal Finetuning"", ""LoRA"", ""DreamBooth""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method that yields even better finetuning stability than OFT due to the explicit deviation constraint is COFT","Despite the excellent performance of OFT, we observe that COFT yields even better finetuning stability than OFT due to this explicit deviation constraint.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the first of COFT's two explicit constraints uses",hyperspherical energy difference,(D),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the first of COFT's two explicit constraints uses
(A) minimal Frobenius norm difference
(B) Cayley-parameterized orthogonality
(C) epsilon-deviation to an identity matrix
(D) hyperspherical energy difference
(E) constrained deviation from the pretrained model",minimal Frobenius norm difference,Cayley-parameterized orthogonality,epsilon-deviation to an identity matrix,hyperspherical energy difference,constrained deviation from the pretrained model,"[""constrained deviation from the pretrained model"", ""epsilon-deviation to an identity matrix"", ""Cayley-parameterized orthogonality"", ""minimal Frobenius norm difference""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the first of COFT's two explicit constraints uses hyperspherical energy difference",COFT can be viewed as a combination of two explicit constraints: minimal hyperspherical energy difference and constrained deviation from the pretrained model.,Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", initializing \bm{Q} as an all-zero matrix yields",identity initialization.,(E),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", initializing \bm{Q} as an all-zero matrix yields
(A) minimal hyperspherical energy difference.
(B) random orthogonal initialization.
(C) an $\epsilon$-deviation constraint.
(D) an all-zero orthogonal matrix.
(E) identity initialization.",minimal hyperspherical energy difference.,random orthogonal initialization.,an $\epsilon$-deviation constraint.,an all-zero orthogonal matrix.,identity initialization.,"[""an all-zero orthogonal matrix."", ""random orthogonal initialization."", ""an $\\epsilon$-deviation constraint."", ""minimal hyperspherical energy difference.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", initializing \bm{Q} as an all-zero matrix yields identity initialization.","To achieve identity initialization for the orthogonal matrix $\bm{R}$, we initialize $\bm{Q}$ as an all-zero matrix.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that the reason COFT yields even better finetuning stability than OFT is",this explicit deviation constraint,(B),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that the reason COFT yields even better finetuning stability than OFT is
(A) the minimal hyperspherical energy difference
(B) this explicit deviation constraint
(C) identity initialization of the orthogonal matrix
(D) the orthogonality constraint from the Cayley parameterization
(E) the reduced number of trainable parameters",the minimal hyperspherical energy difference,this explicit deviation constraint,identity initialization of the orthogonal matrix,the orthogonality constraint from the Cayley parameterization,the reduced number of trainable parameters,"[""the orthogonality constraint from the Cayley parameterization"", ""the minimal hyperspherical energy difference"", ""identity initialization of the orthogonal matrix"", ""the reduced number of trainable parameters""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that the reason COFT yields even better finetuning stability than OFT is this explicit deviation constraint","Despite the excellent performance of OFT, we observe that COFT yields even better finetuning stability than OFT due to this explicit deviation constraint.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors additionally learn for each neuron in their simple extension to the original OFT",a magnitude scaling coefficient,(B),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors additionally learn for each neuron in their simple extension to the original OFT
(A) an orthogonality regularization coefficient
(B) a magnitude scaling coefficient
(C) a low-rank adaptation coefficient
(D) a bias shifting coefficient
(E) a rotation angle parameter",an orthogonality regularization coefficient,a magnitude scaling coefficient,a low-rank adaptation coefficient,a bias shifting coefficient,a rotation angle parameter,"[""a bias shifting coefficient"", ""a rotation angle parameter"", ""an orthogonality regularization coefficient"", ""a low-rank adaptation coefficient""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors additionally learn for each neuron in their simple extension to the original OFT a magnitude scaling coefficient",We propose a simple extension to the original OFT by additionally learning a magnitude scaling coefficient for each neuron.,Orthogonal Finetuning
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that COFT can be viewed as combining minimal hyperspherical energy difference with an additional explicit constraint, namely",constrained deviation from the pretrained model.,(C),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that COFT can be viewed as combining minimal hyperspherical energy difference with an additional explicit constraint, namely
(A) orthogonality with respect to the identity transformation.
(B) low-rank adaptation of the diffusion backbone.
(C) constrained deviation from the pretrained model.
(D) Frobenius-norm regularization of the finetuned weights.
(E) projected ε-bounded updates in the Cayley parameterization.",orthogonality with respect to the identity transformation.,low-rank adaptation of the diffusion backbone.,constrained deviation from the pretrained model.,Frobenius-norm regularization of the finetuned weights.,projected ε-bounded updates in the Cayley parameterization.,"[""orthogonality with respect to the identity transformation."", ""projected \u03b5-bounded updates in the Cayley parameterization."", ""low-rank adaptation of the diffusion backbone."", ""Frobenius-norm regularization of the finetuned weights.""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that COFT can be viewed as combining minimal hyperspherical energy difference with an additional explicit constraint, namely constrained deviation from the pretrained model.",COFT can be viewed as a combination of two explicit constraints: minimal hyperspherical energy difference and constrained deviation from the pretrained model.,Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when $\epsilon$ is smaller in COFT, the COFT-finetuned model behaves increasingly similar to",the pretrained text-to-image diffusion model.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when $\epsilon$ is smaller in COFT, the COFT-finetuned model behaves increasingly similar to
(A) the pretrained text-to-image diffusion model.
(B) the re-scaled OFT-finetuned model.
(C) the LoRA-adapted diffusion model.
(D) the OFT-finetuned model.
(E) a fully finetuned text-to-image diffusion model.",the pretrained text-to-image diffusion model.,the re-scaled OFT-finetuned model.,the LoRA-adapted diffusion model.,the OFT-finetuned model.,a fully finetuned text-to-image diffusion model.,"[""the OFT-finetuned model."", ""a fully finetuned text-to-image diffusion model."", ""the re-scaled OFT-finetuned model."", ""the LoRA-adapted diffusion model.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when $\epsilon$ is smaller in COFT, the COFT-finetuned model behaves increasingly similar to the pretrained text-to-image diffusion model.","With smaller $\epsilon$, the COFT-finetuned model behaves increasingly similar to the pretrained text-to-image diffusion model.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the re-scaled OFT formulation that contrasts with the original OFT forward pass in Eq.~\eqref{eq:oft_general}, the two matrices that are learnable are",the diagonal matrix $\bm{D}$ and the orthogonal matrix $\bm{R}$.,(E),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the re-scaled OFT formulation that contrasts with the original OFT forward pass in Eq.~\eqref{eq:oft_general}, the two matrices that are learnable are
(A) the diagonal matrix $\bm{D}$ and the pretrained weight matrix $\bm{W}^0$.
(B) the pretrained weight matrix $\bm{W}^0$ and the orthogonal matrix $\bm{R}$.
(C) the low-rank matrices $\bm{A}$ and $\bm{B}$.
(D) the projection matrix $\bm{P}$ and the orthogonal matrix $\bm{R}$.
(E) the diagonal matrix $\bm{D}$ and the orthogonal matrix $\bm{R}$.",the diagonal matrix $\bm{D}$ and the pretrained weight matrix $\bm{W}^0$.,the pretrained weight matrix $\bm{W}^0$ and the orthogonal matrix $\bm{R}$.,the low-rank matrices $\bm{A}$ and $\bm{B}$.,the projection matrix $\bm{P}$ and the orthogonal matrix $\bm{R}$.,the diagonal matrix $\bm{D}$ and the orthogonal matrix $\bm{R}$.,"[""the pretrained weight matrix $\\bm{W}^0$ and the orthogonal matrix $\\bm{R}$."", ""the diagonal matrix $\\bm{D}$ and the pretrained weight matrix $\\bm{W}^0$."", ""the low-rank matrices $\\bm{A}$ and $\\bm{B}$."", ""the projection matrix $\\bm{P}$ and the orthogonal matrix $\\bm{R}$.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the re-scaled OFT formulation that contrasts with the original OFT forward pass in Eq.~\eqref{eq:oft_general}, the two matrices that are learnable are the diagonal matrix $\bm{D}$ and the orthogonal matrix $\bm{R}$.","In contrast to OFT's original forward pass in Eq.~\eqref{eq:oft_general} where only $\bm{R}$ is learnable, we have both the diagonal matrix $\bm{D}$ and the orthogonal matrix $\bm{R}$ learnable.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the example comparing parameter complexity of LoRA and OFT for a $128\times 128$ weight matrix with no block sharing applied, the number of trainable parameters OFT has when $r=8$ is",$960$.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the example comparing parameter complexity of LoRA and OFT for a $128\times 128$ weight matrix with no block sharing applied, the number of trainable parameters OFT has when $r=8$ is
(A) $960$.
(B) $8,128$.
(C) $1,024$.
(D) $1,920$.
(E) $2,048$.",$960$.,"$8,128$.","$1,024$.","$1,920$.","$2,048$.","[""$2,048$."", ""$1,024$."", ""$1,920$."", ""$8,128$.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the example comparing parameter complexity of LoRA and OFT for a $128\times 128$ weight matrix with no block sharing applied, the number of trainable parameters OFT has when $r=8$ is $960$.","Suppose we have a weight matrix with size $\thickmuskip=2mu \medmuskip=2mu 128\times 128$, LoRA has $2,048$ trainable parameters with $\thickmuskip=2mu \medmuskip=2mu r'=8$, while OFT has $960$ trainable parameters with $\thickmuskip=2mu \medmuskip=2mu r=8$ (no block sharing is applied).",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", re-scaling neurons does not change the hyperspherical energy in the authors’ re-scaled OFT extension because",the magnitude will be normalized out,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", re-scaling neurons does not change the hyperspherical energy in the authors’ re-scaled OFT extension because
(A) the magnitude will be normalized out
(B) the deviation constraint keeps weights near the pretrained model
(C) layer normalization cancels neuron-wise changes in scale
(D) orthogonal rotations preserve all pairwise angles
(E) the positive diagonal scaling cannot affect directional geometry",the magnitude will be normalized out,the deviation constraint keeps weights near the pretrained model,layer normalization cancels neuron-wise changes in scale,orthogonal rotations preserve all pairwise angles,the positive diagonal scaling cannot affect directional geometry,"[""orthogonal rotations preserve all pairwise angles"", ""the deviation constraint keeps weights near the pretrained model"", ""the positive diagonal scaling cannot affect directional geometry"", ""layer normalization cancels neuron-wise changes in scale""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", re-scaling neurons does not change the hyperspherical energy in the authors’ re-scaled OFT extension because the magnitude will be normalized out",This is motivated by the fact that re-scaling neurons does not change the hyperspherical energy (the magnitude will be normalized out).,Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the aspect of OFT that the re-scaled OFT further improves while adding only a negligible number of additional parameters is",the flexibility of OFT,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the aspect of OFT that the re-scaled OFT further improves while adding only a negligible number of additional parameters is
(A) the flexibility of OFT
(B) the parameter efficiency of OFT
(C) the finetuning stability of OFT
(D) the hyperspherical energy of OFT
(E) the effectiveness of orthogonal transformation alone",the flexibility of OFT,the parameter efficiency of OFT,the finetuning stability of OFT,the hyperspherical energy of OFT,the effectiveness of orthogonal transformation alone,"[""the finetuning stability of OFT"", ""the hyperspherical energy of OFT"", ""the effectiveness of orthogonal transformation alone"", ""the parameter efficiency of OFT""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the aspect of OFT that the re-scaled OFT further improves while adding only a negligible number of additional parameters is the flexibility of OFT",The re-scaled OFT further improves the flexibility of OFT with a neglectable number of additional parameters.,Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", to compare fairly with LoRA, the authors applied OFT only to finetune",the attention weights.,(B),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", to compare fairly with LoRA, the authors applied OFT only to finetune
(A) the fully connected layers.
(B) the attention weights.
(C) the normalization parameters.
(D) the feed-forward network weights.
(E) the convolution layers.",the fully connected layers.,the attention weights.,the normalization parameters.,the feed-forward network weights.,the convolution layers.,"[""the convolution layers."", ""the fully connected layers."", ""the feed-forward network weights."", ""the normalization parameters.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", to compare fairly with LoRA, the authors applied OFT only to finetune the attention weights.","To compare fairly to LoRA, we only apply OFT to finetune the attention weights in our experiments.",Intriguing Insights and Discussions
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", besides fully connected layers, OFT is also well suited for finetuning",convolution layers.,(D),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", besides fully connected layers, OFT is also well suited for finetuning
(A) normalization layers.
(B) depth-wise convolution kernels.
(C) attention weights.
(D) convolution layers.
(E) embedding layers.",normalization layers.,depth-wise convolution kernels.,attention weights.,convolution layers.,embedding layers.,"[""attention weights."", ""depth-wise convolution kernels."", ""embedding layers."", ""normalization layers.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", besides fully connected layers, OFT is also well suited for finetuning convolution layers.","Besides fully connected layers, OFT is also well suited for finetuning convolution layers, because the block-diagonal structure of $\bm{R}$ has interesting interpretations in convolution layers (unlike LoRA).",Intriguing Insights and Discussions
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method the authors compare with fairly by applying OFT only to finetune the attention weights in their experiments is",LoRA.,(B),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method the authors compare with fairly by applying OFT only to finetune the attention weights in their experiments is
(A) prefix-tuning
(B) LoRA.
(C) adapter tuning
(D) depth-wise convolution
(E) textual inversion",prefix-tuning,LoRA.,adapter tuning,depth-wise convolution,textual inversion,"[""prefix-tuning"", ""depth-wise convolution"", ""textual inversion"", ""adapter tuning""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method the authors compare with fairly by applying OFT only to finetune the attention weights in their experiments is LoRA.","To compare fairly to LoRA, we only apply OFT to finetune the attention weights in our experiments.",Intriguing Insights and Discussions
