question,answer,fewshot_question,original_question,contextualized_question
"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', BitNet b1.58 can run with much larger batch sizes (e.g., up to 11× larger) than full-precision LLaMA models under the same fixed GPU memory budget, while using a sequence length of 512. What primary system-level property of BitNet enables it to support these significantly larger batch sizes within the same GPU memory constraints?
(A) improved optimization algorithm
(B) lower memory footprint
(C) higher computational throughput
(D) reduced communication overhead",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', BitNet b1.58 can run with much larger batch sizes (e.g., up to 11× larger) than full-precision LLaMA models under the same fixed GPU memory budget, while using a sequence length of 512. What primary system-level property of BitNet enables it to support these significantly larger batch sizes within the same GPU memory constraints?
(A) improved optimization algorithm
(B) lower memory footprint
(C) higher computational throughput
(D) reduced communication overhead
Answer:","What system-level advantage primarily allows BitNet to support much larger batch sizes (e.g., 11x) under fixed GPU memory?","According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', BitNet b1.58 can run with much larger batch sizes (e.g., up to 11× larger) than full-precision LLaMA models under the same fixed GPU memory budget, while using a sequence length of 512. What primary system-level property of BitNet enables it to support these significantly larger batch sizes within the same GPU memory constraints?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the quantized weights are computed using the scaling formula \( \widetilde{W} = \mathrm{RoundClip}( W / (\gamma + \epsilon), -1, 1 ) \), where \(\gamma\) is a scaling factor and \(\epsilon\) is a small constant added in the denominator. According to the paper, what specific numerical issue is this added \(\epsilon\) intended to guard against when performing the division in the scaling step?
(A) numerical overflow
(B) floating-point underflow
(C) loss of numerical precision
(D) division by zero",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the quantized weights are computed using the scaling formula \( \widetilde{W} = \mathrm{RoundClip}( W / (\gamma + \epsilon), -1, 1 ) \), where \(\gamma\) is a scaling factor and \(\epsilon\) is a small constant added in the denominator. According to the paper, what specific numerical issue is this added \(\epsilon\) intended to guard against when performing the division in the scaling step?
(A) numerical overflow
(B) floating-point underflow
(C) loss of numerical precision
(D) division by zero
Answer:",What numerical issue does the added ε in W/(γ+ε) guard against during scaling?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the quantized weights are computed using the scaling formula \( \widetilde{W} = \mathrm{RoundClip}( W / (\gamma + \epsilon), -1, 1 ) \), where \(\gamma\) is a scaling factor and \(\epsilon\) is a small constant added in the denominator. According to the paper, what specific numerical issue is this added \(\epsilon\) intended to guard against when performing the division in the scaling step?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors emphasize that BitNet b1.58 introduces a new computation paradigm that largely eliminates multiplications in matrix operations and can be highly optimized. According to the paper, which specific computation paradigm introduced by BitNet most directly motivates the design of specialized hardware and systems tailored to this model family?
(A) 8-bit quantization
(B) 1-bit computation
(C) low-rank computation
(D) sparse computation",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors emphasize that BitNet b1.58 introduces a new computation paradigm that largely eliminates multiplications in matrix operations and can be highly optimized. According to the paper, which specific computation paradigm introduced by BitNet most directly motivates the design of specialized hardware and systems tailored to this model family?
(A) 8-bit quantization
(B) 1-bit computation
(C) low-rank computation
(D) sparse computation
Answer:",Which shifted computation paradigm in BitNet most directly motivates designing specialized hardware?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors emphasize that BitNet b1.58 introduces a new computation paradigm that largely eliminates multiplications in matrix operations and can be highly optimized. According to the paper, which specific computation paradigm introduced by BitNet most directly motivates the design of specialized hardware and systems tailored to this model family?"
"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', model inference can be bottlenecked by the time it takes to transfer weights from off-chip DRAM to on-chip SRAM. When such an inference workload is limited primarily by this DRAM-to-SRAM weight loading, what specific aspect of the inference process changes when the model is switched from a full-precision LLM to the BitNet b1.58 1-bit LLM?
(A) lower transfer time
(B) unchanged transfer time
(C) higher transfer time
(D) increased on-chip computation time",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', model inference can be bottlenecked by the time it takes to transfer weights from off-chip DRAM to on-chip SRAM. When such an inference workload is limited primarily by this DRAM-to-SRAM weight loading, what specific aspect of the inference process changes when the model is switched from a full-precision LLM to the BitNet b1.58 1-bit LLM?
(A) lower transfer time
(B) unchanged transfer time
(C) higher transfer time
(D) increased on-chip computation time
Answer:","If your inference is bottlenecked by DRAM-to-SRAM weight loading, what changes when switching to BitNet b1.58?","According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', model inference can be bottlenecked by the time it takes to transfer weights from off-chip DRAM to on-chip SRAM. When such an inference workload is limited primarily by this DRAM-to-SRAM weight loading, what specific aspect of the inference process changes when the model is switched from a full-precision LLM to the BitNet b1.58 1-bit LLM?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors introduce BitNet b1.58, a 1-bit large language model variant whose parameters are ternary, taking values in {−1, 0, 1}. Interpreting these ternary weights as actions applied to input activations during matrix multiplication, according to the paper, what do the BitNet b1.58 matrix multiplications effectively reduce to?
(A) duplicate, invert, or clamp
(B) shift, merge, or discard
(C) scale, rotate, or flip
(D) add, subtract, or skip",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors introduce BitNet b1.58, a 1-bit large language model variant whose parameters are ternary, taking values in {−1, 0, 1}. Interpreting these ternary weights as actions applied to input activations during matrix multiplication, according to the paper, what do the BitNet b1.58 matrix multiplications effectively reduce to?
(A) duplicate, invert, or clamp
(B) shift, merge, or discard
(C) scale, rotate, or flip
(D) add, subtract, or skip
Answer:","Interpreting ternary weights as actions on inputs, what do BitNet b1.58 matmuls effectively reduce to?","In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors introduce BitNet b1.58, a 1-bit large language model variant whose parameters are ternary, taking values in {−1, 0, 1}. Interpreting these ternary weights as actions applied to input activations during matrix multiplication, according to the paper, what do the BitNet b1.58 matrix multiplications effectively reduce to?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors extend the original 1-bit BitNet by allowing ternary weights in the set {−1, 0, 1}, explicitly adding 0 as a possible parameter value. According to the paper, what is the key mechanism enabled by this additional zero weight that primarily improves the model’s modeling capability?
(A) feature filtering
(B) noise reduction
(C) gradient smoothing
(D) activation pruning",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors extend the original 1-bit BitNet by allowing ternary weights in the set {−1, 0, 1}, explicitly adding 0 as a possible parameter value. According to the paper, what is the key mechanism enabled by this additional zero weight that primarily improves the model’s modeling capability?
(A) feature filtering
(B) noise reduction
(C) gradient smoothing
(D) activation pruning
Answer:",What mechanism introduced by the added zero weight chiefly enhances BitNet b1.58’s modeling power?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors extend the original 1-bit BitNet by allowing ternary weights in the set {−1, 0, 1}, explicitly adding 0 as a possible parameter value. According to the paper, what is the key mechanism enabled by this additional zero weight that primarily improves the model’s modeling capability?"
"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', experiments comparing BitNet b1.58 70B and a full-precision LLaMA LLM 70B on two 80GB A100 GPUs show that, when the batch size is increased up to the GPU memory limit with a sequence length of 512, BitNet b1.58 can support up to 11 times the batch size and achieve 8.9 times higher throughput than LLaMA. Under this memory-bound batching regime, which specific property of BitNet b1.58 is primarily responsible for enabling such a large increase in batch size?
(A) smaller memory footprint
(B) more complex network architecture
(C) increased number of trainable parameters
(D) higher computational precision",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', experiments comparing BitNet b1.58 70B and a full-precision LLaMA LLM 70B on two 80GB A100 GPUs show that, when the batch size is increased up to the GPU memory limit with a sequence length of 512, BitNet b1.58 can support up to 11 times the batch size and achieve 8.9 times higher throughput than LLaMA. Under this memory-bound batching regime, which specific property of BitNet b1.58 is primarily responsible for enabling such a large increase in batch size?
(A) smaller memory footprint
(B) more complex network architecture
(C) increased number of trainable parameters
(D) higher computational precision
Answer:","Under memory-bound batching, what property chiefly enables BitNet b1.58 to push batch size 11× higher?","According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', experiments comparing BitNet b1.58 70B and a full-precision LLaMA LLM 70B on two 80GB A100 GPUs show that, when the batch size is increased up to the GPU memory limit with a sequence length of 512, BitNet b1.58 can support up to 11 times the batch size and achieve 8.9 times higher throughput than LLaMA. Under this memory-bound batching regime, which specific property of BitNet b1.58 is primarily responsible for enabling such a large increase in batch size?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors note that since the fundamental limit to compute performance in many chips is power, the energy savings of BitNet b1.58 can also be translated into faster computation. According to the paper, what specific chip-level constraint must be the fundamental limit for these energy savings to reliably convert into higher speed?
(A) transistor density limit
(B) memory bandwidth limit
(C) thermal dissipation limit
(D) power limit",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors note that since the fundamental limit to compute performance in many chips is power, the energy savings of BitNet b1.58 can also be translated into faster computation. According to the paper, what specific chip-level constraint must be the fundamental limit for these energy savings to reliably convert into higher speed?
(A) transistor density limit
(B) memory bandwidth limit
(C) thermal dissipation limit
(D) power limit
Answer:",What chip-level constraint must hold for BitNet b1.58’s energy cuts to reliably convert into higher speed?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors note that since the fundamental limit to compute performance in many chips is power, the energy savings of BitNet b1.58 can also be translated into faster computation. According to the paper, what specific chip-level constraint must be the fundamental limit for these energy savings to reliably convert into higher speed?"
"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', Mixture-of-Experts (MoE) architectures suffer from high memory consumption and inter-chip communication costs when scaling across multiple devices. The authors propose 1.58-bit models with reduced-precision activations to improve scalability. In this context, which specific type of overhead in MoE deployments is most directly reduced by using 1.58-bit models, thereby easing multi-device scaling?
(A) parameter synchronization
(B) activation transfer
(C) gradient accumulation
(D) optimizer state storage",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', Mixture-of-Experts (MoE) architectures suffer from high memory consumption and inter-chip communication costs when scaling across multiple devices. The authors propose 1.58-bit models with reduced-precision activations to improve scalability. In this context, which specific type of overhead in MoE deployments is most directly reduced by using 1.58-bit models, thereby easing multi-device scaling?
(A) parameter synchronization
(B) activation transfer
(C) gradient accumulation
(D) optimizer state storage
Answer:","In MoE deployments, which specific overhead is most directly reduced by 1.58-bit models to ease multi-device scaling?","According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', Mixture-of-Experts (MoE) architectures suffer from high memory consumption and inter-chip communication costs when scaling across multiple devices. The authors propose 1.58-bit models with reduced-precision activations to improve scalability. In this context, which specific type of overhead in MoE deployments is most directly reduced by using 1.58-bit models, thereby easing multi-device scaling?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors quantize a full-precision weight matrix W to ternary values {−1, 0, +1} using the absmean quantization function

\[ \widetilde{W} = \mathrm{RoundClip}\left(\frac{W}{\gamma + \epsilon}, -1, 1\right), \]

where

\[ \gamma = \frac{1}{nm} \sum_{ij} |W_{ij}| \]

is the average absolute value of the weights, and

\[ \mathrm{RoundClip}(x, a, b) = \max(a, \min(b, \mathrm{round}(x))) \]

clips rounded values to the interval [−1, 1]. As γ becomes larger (with the underlying weight matrix W fixed), how does this affect the fraction of weights that are quantized to 0 in \( \widetilde{W} \) after applying RoundClip?
(A) first increases then decreases
(B) increases
(C) stays the same
(D) decreases",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors quantize a full-precision weight matrix W to ternary values {−1, 0, +1} using the absmean quantization function

\[ \widetilde{W} = \mathrm{RoundClip}\left(\frac{W}{\gamma + \epsilon}, -1, 1\right), \]

where

\[ \gamma = \frac{1}{nm} \sum_{ij} |W_{ij}| \]

is the average absolute value of the weights, and

\[ \mathrm{RoundClip}(x, a, b) = \max(a, \min(b, \mathrm{round}(x))) \]

clips rounded values to the interval [−1, 1]. As γ becomes larger (with the underlying weight matrix W fixed), how does this affect the fraction of weights that are quantized to 0 in \( \widetilde{W} \) after applying RoundClip?
(A) first increases then decreases
(B) increases
(C) stays the same
(D) decreases
Answer:","If the average absolute weight γ increases, how does the proportion of weights quantized to zero change after RoundClip?","In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors quantize a full-precision weight matrix W to ternary values {−1, 0, +1} using the absmean quantization function

\[ \widetilde{W} = \mathrm{RoundClip}\left(\frac{W}{\gamma + \epsilon}, -1, 1\right), \]

where

\[ \gamma = \frac{1}{nm} \sum_{ij} |W_{ij}| \]

is the average absolute value of the weights, and

\[ \mathrm{RoundClip}(x, a, b) = \max(a, \min(b, \mathrm{round}(x))) \]

clips rounded values to the interval [−1, 1]. As γ becomes larger (with the underlying weight matrix W fixed), how does this affect the fraction of weights that are quantized to 0 in \( \widetilde{W} \) after applying RoundClip?"
"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors report that BitNet b1.58 models become increasingly more efficient than FP16 LLaMA baselines in terms of latency, memory usage, and energy consumption as the model size scales. If a practitioner has a deployment budget (in latency, memory, and energy) equivalent to running a 3B-parameter FP16 large language model, what is the largest BitNet b1.58 model size they could deploy while still remaining more efficient than that 3B FP16 model?
(A) 30B b1.58
(B) 7B b1.58
(C) 3B b1.58
(D) 13B b1.58",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors report that BitNet b1.58 models become increasingly more efficient than FP16 LLaMA baselines in terms of latency, memory usage, and energy consumption as the model size scales. If a practitioner has a deployment budget (in latency, memory, and energy) equivalent to running a 3B-parameter FP16 large language model, what is the largest BitNet b1.58 model size they could deploy while still remaining more efficient than that 3B FP16 model?
(A) 30B b1.58
(B) 7B b1.58
(C) 3B b1.58
(D) 13B b1.58
Answer:","If your deployment budget matches the cost of a 3B FP16 model, what is the largest BitNet b1.58 size you could choose while staying more efficient?","According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors report that BitNet b1.58 models become increasingly more efficient than FP16 LLaMA baselines in terms of latency, memory usage, and energy consumption as the model size scales. If a practitioner has a deployment budget (in latency, memory, and energy) equivalent to running a 3B-parameter FP16 large language model, what is the largest BitNet b1.58 model size they could deploy while still remaining more efficient than that 3B FP16 model?"
