row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
73,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", severe aortic stenosis and moderate-to-severe regurgitation., severe aortic stenosis and moderate-to-severe regurgitation.,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient completed antimicrobial therapy and had partial symptom resolution, follow-up in January 2024 showed worsening prosthetic valve function, with","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient completed antimicrobial therapy and had partial symptom resolution, follow-up in January 2024 showed worsening prosthetic valve function, with","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient completed antimicrobial therapy and had partial symptom resolution, follow-up in January 2024 showed worsening prosthetic valve function, with severe aortic stenosis and moderate-to-severe regurgitation.","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient completed antimicrobial therapy and had partial symptom resolution, follow-up in January 2024 showed worsening prosthetic valve function, with severe aortic stenosis and moderate-to-severe regurgitation."
74,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", 49 mm Hg, 49 mm Hg,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transthoracic echocardiography (TTE) on admission in June 2024 for severe prosthetic valve dysfunction, including grade 2–3 intraprosthetic aortic regurgitation and a markedly reduced aortic valve area, showed a mean transvalvular gradient of","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transthoracic echocardiography (TTE) on admission in June 2024 for severe prosthetic valve dysfunction, including grade 2–3 intraprosthetic aortic regurgitation and a markedly reduced aortic valve area, showed a mean transvalvular gradient of","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transthoracic echocardiography (TTE) on admission in June 2024 for severe prosthetic valve dysfunction, including grade 2–3 intraprosthetic aortic regurgitation and a markedly reduced aortic valve area, showed a mean transvalvular gradient of 49 mm Hg","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transthoracic echocardiography (TTE) on admission in June 2024 for severe prosthetic valve dysfunction, including grade 2–3 intraprosthetic aortic regurgitation and a markedly reduced aortic valve area, showed a mean transvalvular gradient of 49 mm Hg"
75,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", 0.5 cm², 0.5 cm²,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transthoracic echocardiography (TTE) was performed after his June 2024 admission for severe prosthetic valve dysfunction. It showed persistent grade 2–3 intraprosthetic aortic regurgitation and a mean transvalvular gradient of 49 mm Hg, and the reported aortic valve area (AVA) was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transthoracic echocardiography (TTE) was performed after his June 2024 admission for severe prosthetic valve dysfunction. It showed persistent grade 2–3 intraprosthetic aortic regurgitation and a mean transvalvular gradient of 49 mm Hg, and the reported aortic valve area (AVA) was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transthoracic echocardiography (TTE) was performed after his June 2024 admission for severe prosthetic valve dysfunction. It showed persistent grade 2–3 intraprosthetic aortic regurgitation and a mean transvalvular gradient of 49 mm Hg, and the reported aortic valve area (AVA) was 0.5 cm²","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transthoracic echocardiography (TTE) was performed after his June 2024 admission for severe prosthetic valve dysfunction. It showed persistent grade 2–3 intraprosthetic aortic regurgitation and a mean transvalvular gradient of 49 mm Hg, and the reported aortic valve area (AVA) was 0.5 cm²"
76,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", left ventricular outflow tract measurements and Doppler-derived velocity-time integrals, left ventricular outflow tract measurements and Doppler-derived velocity-time integrals.,"During the June 2024 transthoracic echocardiography assessment of severe prosthetic valve dysfunction in the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the aortic valve area (AVA) was calculated using the continuity equation based on","During the June 2024 transthoracic echocardiography assessment of severe prosthetic valve dysfunction in the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the aortic valve area (AVA) was calculated using the continuity equation based on","During the June 2024 transthoracic echocardiography assessment of severe prosthetic valve dysfunction in the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the aortic valve area (AVA) was calculated using the continuity equation based on left ventricular outflow tract measurements and Doppler-derived velocity-time integrals.","During the June 2024 transthoracic echocardiography assessment of severe prosthetic valve dysfunction in the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the aortic valve area (AVA) was calculated using the continuity equation based on left ventricular outflow tract measurements and Doppler-derived velocity-time integrals."
77,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", 13.7 mm, 13.7 mm,"During the June 2024 reintervention planning for a third transcatheter aortic valve implantation, MSCT performed to assess the already implanted Evolut prosthesis revealed a minimum lumen diameter of","During the June 2024 reintervention planning for a third transcatheter aortic valve implantation, MSCT performed to assess the already implanted Evolut prosthesis revealed a minimum lumen diameter of","During the June 2024 reintervention planning for a third transcatheter aortic valve implantation, MSCT performed to assess the already implanted Evolut prosthesis revealed a minimum lumen diameter of 13.7 mm","During the June 2024 reintervention planning for a third transcatheter aortic valve implantation, MSCT performed to assess the already implanted Evolut prosthesis revealed a minimum lumen diameter of 13.7 mm"
78,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", a third transcatheter valve implantation, a third transcatheter valve implantation.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the June 2024 evaluation of the patient's Evolut prosthesis, multislice CT (MSCT) showed a minimum lumen diameter of 13.7 mm and confirmed severe haemodynamic compromise, helping guide planning for","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the June 2024 evaluation of the patient's Evolut prosthesis, multislice CT (MSCT) showed a minimum lumen diameter of 13.7 mm and confirmed severe haemodynamic compromise, helping guide planning for","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the June 2024 evaluation of the patient's Evolut prosthesis, multislice CT (MSCT) showed a minimum lumen diameter of 13.7 mm and confirmed severe haemodynamic compromise, helping guide planning for a third transcatheter valve implantation.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the June 2024 evaluation of the patient's Evolut prosthesis, multislice CT (MSCT) showed a minimum lumen diameter of 13.7 mm and confirmed severe haemodynamic compromise, helping guide planning for a third transcatheter valve implantation."
79,repair,poor_wording,Lowercased the answer for grammatical fit while preserving the source-backed imaging modality., Preprocedural MSCT, preprocedural MSCT.,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", a man in his late 70s being evaluated before a third transcatheter aortic valve implantation after prior TAVI procedures and treated prosthetic valve endocarditis underwent preprocedural imaging, namely","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the imaging used before a third transcatheter aortic valve implantation to assess anatomical feasibility and the risk of coronary artery obstruction was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", a man in his late 70s being evaluated before a third transcatheter aortic valve implantation after prior TAVI procedures and treated prosthetic valve endocarditis underwent preprocedural imaging, namely Preprocedural MSCT","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the imaging used before a third transcatheter aortic valve implantation to assess anatomical feasibility and the risk of coronary artery obstruction was preprocedural MSCT."
80,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", coronary ostial height, coronary ostial height,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural multislice CT before the third transcatheter valve implantation was performed to assess anatomical feasibility and the risk of coronary artery obstruction, and the anatomical measurement included in that evaluation was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural multislice CT before the third transcatheter valve implantation was performed to assess anatomical feasibility and the risk of coronary artery obstruction, and the anatomical measurement included in that evaluation was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural multislice CT before the third transcatheter valve implantation was performed to assess anatomical feasibility and the risk of coronary artery obstruction, and the anatomical measurement included in that evaluation was coronary ostial height","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural multislice CT before the third transcatheter valve implantation was performed to assess anatomical feasibility and the risk of coronary artery obstruction, and the anatomical measurement included in that evaluation was coronary ostial height"
81,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", valve-to-coronary distance, valve-to-coronary distance,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural multislice CT was used before the third transcatheter aortic valve implantation to assess anatomical feasibility and the risk of coronary artery obstruction, and the spatial relationship analysed was the","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural multislice CT was used before the third transcatheter aortic valve implantation to assess anatomical feasibility and the risk of coronary artery obstruction, and the spatial relationship analysed was the","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural multislice CT was used before the third transcatheter aortic valve implantation to assess anatomical feasibility and the risk of coronary artery obstruction, and the spatial relationship analysed was the valve-to-coronary distance","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural multislice CT was used before the third transcatheter aortic valve implantation to assess anatomical feasibility and the risk of coronary artery obstruction, and the spatial relationship analysed was the valve-to-coronary distance"
82,repair,poor_wording,Removed colon-before-target wording and converted the row to a grammatical cloze.," valve selection, implantation depth and procedural strategy"," valve selection, implantation depth and procedural strategy.","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural MSCT findings guided the third transcatheter aortic valve implantation in this man with two prior TAVI prostheses and severe prosthetic valve dysfunction:","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural MSCT findings guided the third transcatheter aortic valve implantation in this man with two prior TAVI prostheses and severe prosthetic valve dysfunction by guiding","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural MSCT findings guided the third transcatheter aortic valve implantation in this man with two prior TAVI prostheses and severe prosthetic valve dysfunction: valve selection, implantation depth and procedural strategy","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", preprocedural MSCT findings guided the third transcatheter aortic valve implantation in this man with two prior TAVI prostheses and severe prosthetic valve dysfunction by guiding valve selection, implantation depth and procedural strategy."
83,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", active endocarditis or paravalvular complications., active endocarditis or paravalvular complications.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transoesophageal echocardiography performed before the reintervention in this patient with prior transcatheter aortic valve procedures and treated prosthetic valve endocarditis confirmed the absence of","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transoesophageal echocardiography performed before the reintervention in this patient with prior transcatheter aortic valve procedures and treated prosthetic valve endocarditis confirmed the absence of","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transoesophageal echocardiography performed before the reintervention in this patient with prior transcatheter aortic valve procedures and treated prosthetic valve endocarditis confirmed the absence of active endocarditis or paravalvular complications.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transoesophageal echocardiography performed before the reintervention in this patient with prior transcatheter aortic valve procedures and treated prosthetic valve endocarditis confirmed the absence of active endocarditis or paravalvular complications."
84,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric."," a CT-guided, strategy-driven procedure"," a CT-guided, strategy-driven procedure.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in this man with complex triple-stented anatomy, prior infective endocarditis, and prohibitive surgical risk, the procedural planning used for the third TAVI was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in this man with complex triple-stented anatomy, prior infective endocarditis, and prohibitive surgical risk, the procedural planning used for the third TAVI was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in this man with complex triple-stented anatomy, prior infective endocarditis, and prohibitive surgical risk, the procedural planning used for the third TAVI was a CT-guided, strategy-driven procedure.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in this man with complex triple-stented anatomy, prior infective endocarditis, and prohibitive surgical risk, the procedural planning used for the third TAVI was a CT-guided, strategy-driven procedure."
85,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", the residual effective orifice area, the residual effective orifice area.,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s third transcatheter aortic valve implantation (TAVI) was planned as a CT-guided, strategy-driven procedure because of complex triple-stented anatomy, prior infective endocarditis, and prohibitive surgical risk, and during this planning the aspect of valve performance specifically targeted for optimisation was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s third transcatheter aortic valve implantation (TAVI) was planned as a CT-guided, strategy-driven procedure because of complex triple-stented anatomy, prior infective endocarditis, and prohibitive surgical risk, and during this planning the aspect of valve performance specifically targeted for optimisation was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s third transcatheter aortic valve implantation (TAVI) was planned as a CT-guided, strategy-driven procedure because of complex triple-stented anatomy, prior infective endocarditis, and prohibitive surgical risk, and during this planning the aspect of valve performance specifically targeted for optimisation was the residual effective orifice area.","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s third transcatheter aortic valve implantation (TAVI) was planned as a CT-guided, strategy-driven procedure because of complex triple-stented anatomy, prior infective endocarditis, and prohibitive surgical risk, and during this planning the aspect of valve performance specifically targeted for optimisation was the residual effective orifice area."
86,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", local anaesthesia using left radial and left femoral arterial access., local anaesthesia using left radial and left femoral arterial access.,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve intervention (TAV-in-TAV-in-TAV) after prior TAVI procedures and treated endocarditis was performed under","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve intervention (TAV-in-TAV-in-TAV) after prior TAVI procedures and treated endocarditis was performed under","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve intervention (TAV-in-TAV-in-TAV) after prior TAVI procedures and treated endocarditis was performed under local anaesthesia using left radial and left femoral arterial access.","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve intervention (TAV-in-TAV-in-TAV) after prior TAVI procedures and treated endocarditis was performed under local anaesthesia using left radial and left femoral arterial access."
87,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", left radial and left femoral arterial access, left radial and left femoral arterial access.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve implantation was performed under local anaesthesia using","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve implantation was performed under local anaesthesia using","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve implantation was performed under local anaesthesia using left radial and left femoral arterial access.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve implantation was performed under local anaesthesia using left radial and left femoral arterial access."
88,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", a 22/40 mm catheter, a 22/40 mm catheter.,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve intervention after prior TAVI procedures and treated endocarditis, balloon pre-dilation of the aortic valve was performed under rapid ventricular pacing with","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve intervention after prior TAVI procedures and treated endocarditis, balloon pre-dilation of the aortic valve was performed under rapid ventricular pacing with","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve intervention after prior TAVI procedures and treated endocarditis, balloon pre-dilation of the aortic valve was performed under rapid ventricular pacing with a 22/40 mm catheter.","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve intervention after prior TAVI procedures and treated endocarditis, balloon pre-dilation of the aortic valve was performed under rapid ventricular pacing with a 22/40 mm catheter."
89,repair,poor_wording,Removed parenthetical punctuation from the answer and made the pacing-rate cloze grammatical., (180 beats per minute)., 180 beats per minute.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve intervention, balloon pre-dilation of the aortic valve was performed with a 22/40 mm catheter under rapid ventricular pacing","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve intervention, balloon pre-dilation of the aortic valve was performed with a 22/40 mm catheter under rapid ventricular pacing at","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve intervention, balloon pre-dilation of the aortic valve was performed with a 22/40 mm catheter under rapid ventricular pacing (180 beats per minute).","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve intervention, balloon pre-dilation of the aortic valve was performed with a 22/40 mm catheter under rapid ventricular pacing at 180 beats per minute."
90,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric."," Acurate neo2, size S"," Acurate neo2, size S","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation performed after treated infective endocarditis, the self-expanding bioprosthetic valve implanted in the aortic position was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation performed after treated infective endocarditis, the self-expanding bioprosthetic valve implanted in the aortic position was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation performed after treated infective endocarditis, the self-expanding bioprosthetic valve implanted in the aortic position was Acurate neo2, size S","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation performed after treated infective endocarditis, the self-expanding bioprosthetic valve implanted in the aortic position was Acurate neo2, size S"
91,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", 20/40 mm, 20/40 mm.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation performed after the patient had previously undergone two TAVI procedures and treated prosthetic valve endocarditis, the balloon size used for the post-dilation step to optimise valve expansion was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation performed after the patient had previously undergone two TAVI procedures and treated prosthetic valve endocarditis, the balloon size used for the post-dilation step to optimise valve expansion was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation performed after the patient had previously undergone two TAVI procedures and treated prosthetic valve endocarditis, the balloon size used for the post-dilation step to optimise valve expansion was 20/40 mm.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation performed after the patient had previously undergone two TAVI procedures and treated prosthetic valve endocarditis, the balloon size used for the post-dilation step to optimise valve expansion was 20/40 mm."
92,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", preserved coronary perfusion, preserved coronary perfusion,"According to the case report “TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome,” after the third transcatheter aortic valve implantation and final aortography, imaging showed","According to the case report “TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome,” after the third transcatheter aortic valve implantation and final aortography, imaging showed","According to the case report “TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome,” after the third transcatheter aortic valve implantation and final aortography, imaging showed preserved coronary perfusion","According to the case report “TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome,” after the third transcatheter aortic valve implantation and final aortography, imaging showed preserved coronary perfusion"
93,repair,poor_wording,"Repaired the answer to name the absent regurgitation types instead of answering with ""the absence of"".", the absence of both perivalvular and transvalvular regurgitation, both perivalvular and transvalvular regurgitation.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the third transcatheter aortic valve implantation, final aortography showed correct valve positioning and preserved coronary perfusion, and the regurgitation absent on final aortography was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the third transcatheter aortic valve implantation, final aortography showed correct valve positioning and preserved coronary perfusion, and the regurgitation types absent on final aortography were","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the third transcatheter aortic valve implantation, final aortography showed correct valve positioning and preserved coronary perfusion, and the regurgitation absent on final aortography was the absence of both perivalvular and transvalvular regurgitation.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the third transcatheter aortic valve implantation, final aortography showed correct valve positioning and preserved coronary perfusion, and the regurgitation types absent on final aortography were both perivalvular and transvalvular regurgitation."
94,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", coronary access, coronary access.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", commissural alignment was considered during the third transcatheter valve deployment, guided by preprocedural CT imaging and fluoroscopic landmarks, to preserve","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", commissural alignment was considered during the third transcatheter valve deployment, guided by preprocedural CT imaging and fluoroscopic landmarks, to preserve","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", commissural alignment was considered during the third transcatheter valve deployment, guided by preprocedural CT imaging and fluoroscopic landmarks, to preserve coronary access.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", commissural alignment was considered during the third transcatheter valve deployment, guided by preprocedural CT imaging and fluoroscopic landmarks, to preserve coronary access."
95,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", preprocedural CT imaging and fluoroscopic landmarks, preprocedural CT imaging and fluoroscopic landmarks.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation in this man in his late 70s with prior Lotus and Evolut valves, commissural alignment during valve deployment to preserve coronary access and reduce future procedural complexity was guided by","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation in this man in his late 70s with prior Lotus and Evolut valves, commissural alignment during valve deployment to preserve coronary access and reduce future procedural complexity was guided by","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation in this man in his late 70s with prior Lotus and Evolut valves, commissural alignment during valve deployment to preserve coronary access and reduce future procedural complexity was guided by preprocedural CT imaging and fluoroscopic landmarks.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve implantation in this man in his late 70s with prior Lotus and Evolut valves, commissural alignment during valve deployment to preserve coronary access and reduce future procedural complexity was guided by preprocedural CT imaging and fluoroscopic landmarks."
96,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", the Valve Academic Research Consortium-3 criteria, the Valve Academic Research Consortium-3 criteria,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", procedural success and prosthetic valve performance after the third transcatheter aortic valve implantation were evaluated according to","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", procedural success and prosthetic valve performance after the third transcatheter aortic valve implantation were evaluated according to","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", procedural success and prosthetic valve performance after the third transcatheter aortic valve implantation were evaluated according to the Valve Academic Research Consortium-3 criteria","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", procedural success and prosthetic valve performance after the third transcatheter aortic valve implantation were evaluated according to the Valve Academic Research Consortium-3 criteria"
