question,answer,fewshot_question,original_question,contextualized_question
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors introduce Group Relative Policy Optimization (GRPO), where the advantage for each sampled output is computed using rewards that are normalized within a group of outputs generated for the same question. This computation is motivated by the way reward models are typically trained on datasets of pairwise comparisons between outputs for the same prompt. According to the paper, what implicit property of the reward signals produced by such a reward model must hold so that this within-group reward normalization is meaningful?
(A) rewards stationary
(B) rewards independent
(C) rewards comparable
(D) rewards unbiased",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors introduce Group Relative Policy Optimization (GRPO), where the advantage for each sampled output is computed using rewards that are normalized within a group of outputs generated for the same question. This computation is motivated by the way reward models are typically trained on datasets of pairwise comparisons between outputs for the same prompt. According to the paper, what implicit property of the reward signals produced by such a reward model must hold so that this within-group reward normalization is meaningful?
(A) rewards stationary
(B) rewards independent
(C) rewards comparable
(D) rewards unbiased
Answer:",The group-relative advantage computation relies on a property of the reward model's training data; what implicit property of the reward signals does GRPO assume to make within-group normalization meaningful?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors introduce Group Relative Policy Optimization (GRPO), where the advantage for each sampled output is computed using rewards that are normalized within a group of outputs generated for the same question. This computation is motivated by the way reward models are typically trained on datasets of pairwise comparisons between outputs for the same prompt. According to the paper, what implicit property of the reward signals produced by such a reward model must hold so that this within-group reward normalization is meaningful?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report that training smaller models (e.g., DeepSeek-LLM 1.3B and DeepSeek-Coder-Base-v1.5 7B) on an arXiv-only corpus does not lead to noticeable gains, and can even hurt performance, on a range of mathematical benchmarks. Despite this, they note that further investigation is needed. According to the authors, in what plausible future scenario might arXiv-derived training tokens still turn out to be beneficial for improving mathematical reasoning ability?
(A) smaller model scale
(B) reduced dataset diversity
(C) larger model scale
(D) shorter training duration",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report that training smaller models (e.g., DeepSeek-LLM 1.3B and DeepSeek-Coder-Base-v1.5 7B) on an arXiv-only corpus does not lead to noticeable gains, and can even hurt performance, on a range of mathematical benchmarks. Despite this, they note that further investigation is needed. According to the authors, in what plausible future scenario might arXiv-derived training tokens still turn out to be beneficial for improving mathematical reasoning ability?
(A) smaller model scale
(B) reduced dataset diversity
(C) larger model scale
(D) shorter training duration
Answer:",What plausible scenario do the authors mention where arXiv tokens might still benefit mathematical reasoning?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report that training smaller models (e.g., DeepSeek-LLM 1.3B and DeepSeek-Coder-Base-v1.5 7B) on an arXiv-only corpus does not lead to noticeable gains, and can even hurt performance, on a range of mathematical benchmarks. Despite this, they note that further investigation is needed. According to the authors, in what plausible future scenario might arXiv-derived training tokens still turn out to be beneficial for improving mathematical reasoning ability?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe GRPO as a reinforcement learning method that does not use a critic model. Instead, it scores a group of sampled outputs for the same question with a reward model, then normalizes each reward by subtracting the group’s average reward and dividing by the group’s standard deviation, effectively using a group-relative baseline. According to the paper, in everyday terms, what familiar classroom grading scheme does this group-relative baseline most closely resemble?
(A) pass/fail grading
(B) grading with a fixed rubric
(C) grading based on absolute score cutoffs
(D) grading on a curve",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe GRPO as a reinforcement learning method that does not use a critic model. Instead, it scores a group of sampled outputs for the same question with a reward model, then normalizes each reward by subtracting the group’s average reward and dividing by the group’s standard deviation, effectively using a group-relative baseline. According to the paper, in everyday terms, what familiar classroom grading scheme does this group-relative baseline most closely resemble?
(A) pass/fail grading
(B) grading with a fixed rubric
(C) grading based on absolute score cutoffs
(D) grading on a curve
Answer:","In everyday terms, GRPO’s group-relative baseline most resembles what classroom grading scheme?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe GRPO as a reinforcement learning method that does not use a critic model. Instead, it scores a group of sampled outputs for the same question with a reward model, then normalizes each reward by subtracting the group’s average reward and dividing by the group’s standard deviation, effectively using a group-relative baseline. According to the paper, in everyday terms, what familiar classroom grading scheme does this group-relative baseline most closely resemble?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe an outcome supervision scheme where each output in a group receives a normalized reward, computed as the raw reward minus the mean of all group rewards divided by their standard deviation. According to this formulation, if all group rewards are identical so that there is no variation across the group, what issue arises when performing this normalization?
(A) numerical overflow
(B) reward collapse to a constant value
(C) division by zero
(D) loss of gradient signal",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe an outcome supervision scheme where each output in a group receives a normalized reward, computed as the raw reward minus the mean of all group rewards divided by their standard deviation. According to this formulation, if all group rewards are identical so that there is no variation across the group, what issue arises when performing this normalization?
(A) numerical overflow
(B) reward collapse to a constant value
(C) division by zero
(D) loss of gradient signal
Answer:","Under outcome supervision, if all group rewards are identical, what problem occurs during normalization?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe an outcome supervision scheme where each output in a group receives a normalized reward, computed as the raw reward minus the mean of all group rewards divided by their standard deviation. According to this formulation, if all group rewards are identical so that there is no variation across the group, what issue arises when performing this normalization?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors adapt a PPO-style objective for their GRPO method that includes a clipping term controlled by the hyper-parameter ε. According to the paper, this clipping term is introduced to stabilize training by limiting certain undesirable changes during optimization. In this GRPO objective, the clip term primarily guards against what specific risk associated with policy updates?
(A) vanishing gradient issues
(B) catastrophic forgetting of prior tasks
(C) overfitting to the training dataset
(D) large policy shifts",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors adapt a PPO-style objective for their GRPO method that includes a clipping term controlled by the hyper-parameter ε. According to the paper, this clipping term is introduced to stabilize training by limiting certain undesirable changes during optimization. In this GRPO objective, the clip term primarily guards against what specific risk associated with policy updates?
(A) vanishing gradient issues
(B) catastrophic forgetting of prior tasks
(C) overfitting to the training dataset
(D) large policy shifts
Answer:",The clip term in GRPO’s PPO-style objective primarily guards against what update risk?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors adapt a PPO-style objective for their GRPO method that includes a clipping term controlled by the hyper-parameter ε. According to the paper, this clipping term is introduced to stabilize training by limiting certain undesirable changes during optimization. In this GRPO objective, the clip term primarily guards against what specific risk associated with policy updates?"
"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', PPO uses a per-token KL penalty from a reference model that is added to the reward during training. In contrast, what specific change in how KL regularization is applied do the authors introduce in GRPO to replace this per-token KL penalty used in PPO?
(A) per-trajectory KL penalty
(B) adaptive KL penalty
(C) direct KL penalty
(D) indirect KL regularization",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', PPO uses a per-token KL penalty from a reference model that is added to the reward during training. In contrast, what specific change in how KL regularization is applied do the authors introduce in GRPO to replace this per-token KL penalty used in PPO?
(A) per-trajectory KL penalty
(B) adaptive KL penalty
(C) direct KL penalty
(D) indirect KL regularization
Answer:",What specific regularization modification does GRPO apply instead of the per-token KL penalty used in PPO?,"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', PPO uses a per-token KL penalty from a reference model that is added to the reward during training. In contrast, what specific change in how KL regularization is applied do the authors introduce in GRPO to replace this per-token KL penalty used in PPO?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe the GRPO reinforcement learning algorithm as eliminating the separate critic model used in PPO and instead computing advantages in a way that matches how reward models are trained, i.e., using comparisons between multiple outputs for the same question. According to the paper, what specific choice of baseline in GRPO both aligns with this comparative reward setup and substantially reduces the memory cost associated with PPO’s value function model?
(A) global reward baseline
(B) pairwise ranking baseline
(C) state-value critic baseline
(D) group average baseline",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe the GRPO reinforcement learning algorithm as eliminating the separate critic model used in PPO and instead computing advantages in a way that matches how reward models are trained, i.e., using comparisons between multiple outputs for the same question. According to the paper, what specific choice of baseline in GRPO both aligns with this comparative reward setup and substantially reduces the memory cost associated with PPO’s value function model?
(A) global reward baseline
(B) pairwise ranking baseline
(C) state-value critic baseline
(D) group average baseline
Answer:","Mechanistically, what baseline choice in GRPO both aligns with comparative rewards and cuts PPO’s memory cost?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe the GRPO reinforcement learning algorithm as eliminating the separate critic model used in PPO and instead computing advantages in a way that matches how reward models are trained, i.e., using comparisons between multiple outputs for the same question. According to the paper, what specific choice of baseline in GRPO both aligns with this comparative reward setup and substantially reduces the memory cost associated with PPO’s value function model?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors attribute the improved mathematical reasoning capability of DeepSeekMath over prior open models to two main factors. According to the paper, what combined approach—consisting of one component related to constructing a large, high-quality math-focused web corpus and another component involving a new variant of Proximal Policy Optimization (PPO)—chiefly drives DeepSeekMath’s math performance gains?
(A) curriculum learning and GRPO
(B) data curation and standard PPO
(C) data augmentation and GRPO
(D) data curation and GRPO",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors attribute the improved mathematical reasoning capability of DeepSeekMath over prior open models to two main factors. According to the paper, what combined approach—consisting of one component related to constructing a large, high-quality math-focused web corpus and another component involving a new variant of Proximal Policy Optimization (PPO)—chiefly drives DeepSeekMath’s math performance gains?
(A) curriculum learning and GRPO
(B) data curation and standard PPO
(C) data augmentation and GRPO
(D) data curation and GRPO
Answer:","Distilling the paper's strategy into two levers, what combined approach chiefly drives DeepSeekMath’s math gains over prior open models?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors attribute the improved mathematical reasoning capability of DeepSeekMath over prior open models to two main factors. According to the paper, what combined approach—consisting of one component related to constructing a large, high-quality math-focused web corpus and another component involving a new variant of Proximal Policy Optimization (PPO)—chiefly drives DeepSeekMath’s math performance gains?"
"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', reinforcement learning (RL) is found to primarily improve Maj@K, which measures the accuracy of majority voting over multiple sampled solutions, rather than Pass@K, which measures the probability that at least one of K sampled solutions is correct. The authors argue that this suggests RL is mainly stabilizing and boosting the correct response within the Top-K outputs instead of enhancing the model’s fundamental reasoning capabilities. For a user who does not use majority voting or multiple sampled outputs—i.e., who relies on a single model response—improvements in which of these RL-evaluated metrics would be least beneficial in practice?
(A) Maj@K improvements
(B) Single-sample reasoning robustness
(C) Overall Pass@1 accuracy gains
(D) Pass@K improvements",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', reinforcement learning (RL) is found to primarily improve Maj@K, which measures the accuracy of majority voting over multiple sampled solutions, rather than Pass@K, which measures the probability that at least one of K sampled solutions is correct. The authors argue that this suggests RL is mainly stabilizing and boosting the correct response within the Top-K outputs instead of enhancing the model’s fundamental reasoning capabilities. For a user who does not use majority voting or multiple sampled outputs—i.e., who relies on a single model response—improvements in which of these RL-evaluated metrics would be least beneficial in practice?
(A) Maj@K improvements
(B) Single-sample reasoning robustness
(C) Overall Pass@1 accuracy gains
(D) Pass@K improvements
Answer:","Without voting or multiple samples, which kind of RL gain is least helpful to a user?","According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', reinforcement learning (RL) is found to primarily improve Maj@K, which measures the accuracy of majority voting over multiple sampled solutions, rather than Pass@K, which measures the probability that at least one of K sampled solutions is correct. The authors argue that this suggests RL is mainly stabilizing and boosting the correct response within the Top-K outputs instead of enhancing the model’s fundamental reasoning capabilities. For a user who does not use majority voting or multiple sampled outputs—i.e., who relies on a single model response—improvements in which of these RL-evaluated metrics would be least beneficial in practice?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors find that reinforcement learning (RL) applied only on narrow, chain-of-thought instruction-tuning data (from GSM8K and MATH) still leads to improved performance on out-of-domain benchmarks. According to their analysis, particularly the observation that RL improves Maj@K but not Pass@K and that the gains seem to come from boosting correct responses within the Top-K rather than improving fundamental capabilities, what behavioral change in the model likely explains these out-of-domain performance gains despite the limited training data?
(A) larger model capacity
(B) more robust outputs
(C) increased training diversity
(D) stronger logical inference",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors find that reinforcement learning (RL) applied only on narrow, chain-of-thought instruction-tuning data (from GSM8K and MATH) still leads to improved performance on out-of-domain benchmarks. According to their analysis, particularly the observation that RL improves Maj@K but not Pass@K and that the gains seem to come from boosting correct responses within the Top-K rather than improving fundamental capabilities, what behavioral change in the model likely explains these out-of-domain performance gains despite the limited training data?
(A) larger model capacity
(B) more robust outputs
(C) increased training diversity
(D) stronger logical inference
Answer:",What behavioral change likely explains RL’s out-of-domain gains despite narrow training data?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors find that reinforcement learning (RL) applied only on narrow, chain-of-thought instruction-tuning data (from GSM8K and MATH) still leads to improved performance on out-of-domain benchmarks. According to their analysis, particularly the observation that RL improves Maj@K but not Pass@K and that the gains seem to come from boosting correct responses within the Top-K rather than improving fundamental capabilities, what behavioral change in the model likely explains these out-of-domain performance gains despite the limited training data?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare different training strategies, including (1) two-stage training where a model is first trained on code and then on math, and (2) one-stage training where code tokens are mixed with math tokens throughout training. They observe that pure math training after code training hurts coding performance (catastrophic forgetting), while mixing code and math tokens both improves program-aided mathematical reasoning and better preserves coding ability. According to the paper, if the primary goal is to maximize program-aided mathematical reasoning performance while avoiding catastrophic forgetting of coding skills, which training recipe should be chosen?
(A) code-only pretraining
(B) separate code and math
(C) mixed code and math
(D) pure math after code",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare different training strategies, including (1) two-stage training where a model is first trained on code and then on math, and (2) one-stage training where code tokens are mixed with math tokens throughout training. They observe that pure math training after code training hurts coding performance (catastrophic forgetting), while mixing code and math tokens both improves program-aided mathematical reasoning and better preserves coding ability. According to the paper, if the primary goal is to maximize program-aided mathematical reasoning performance while avoiding catastrophic forgetting of coding skills, which training recipe should be chosen?
(A) code-only pretraining
(B) separate code and math
(C) mixed code and math
(D) pure math after code
Answer:","If your priority is program-aided math without forgetting, which training recipe best fits?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare different training strategies, including (1) two-stage training where a model is first trained on code and then on math, and (2) one-stage training where code tokens are mixed with math tokens throughout training. They observe that pure math training after code training hurts coding performance (catastrophic forgetting), while mixing code and math tokens both improves program-aided mathematical reasoning and better preserves coding ability. According to the paper, if the primary goal is to maximize program-aided mathematical reasoning performance while avoiding catastrophic forgetting of coding skills, which training recipe should be chosen?"
"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the DeepSeekMath Corpus is multilingual (especially English and Chinese), and the authors note that prior mathematical corpora are primarily English-only and can even hinder Chinese mathematical reasoning performance. If, instead of using a multilingual corpus, the authors had followed prior work and constructed DeepSeekMath as an English-only math pre-training corpus, what outcome would they likely expect on Chinese mathematical benchmark scores?
(A) improved Chinese performance
(B) slightly better Chinese benchmark scores
(C) worse Chinese performance
(D) unchanged Chinese performance",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the DeepSeekMath Corpus is multilingual (especially English and Chinese), and the authors note that prior mathematical corpora are primarily English-only and can even hinder Chinese mathematical reasoning performance. If, instead of using a multilingual corpus, the authors had followed prior work and constructed DeepSeekMath as an English-only math pre-training corpus, what outcome would they likely expect on Chinese mathematical benchmark scores?
(A) improved Chinese performance
(B) slightly better Chinese benchmark scores
(C) worse Chinese performance
(D) unchanged Chinese performance
Answer:","If the corpus were English-only like prior work, what would likely happen to Chinese benchmark scores?","According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the DeepSeekMath Corpus is multilingual (especially English and Chinese), and the authors note that prior mathematical corpora are primarily English-only and can even hinder Chinese mathematical reasoning performance. If, instead of using a multilingual corpus, the authors had followed prior work and constructed DeepSeekMath as an English-only math pre-training corpus, what outcome would they likely expect on Chinese mathematical benchmark scores?"
