probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"According to the paper ""Group Sequence Policy Optimization"", in GRPO, when $\widehat{A}_{i} > 0$, the token importance weights $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$ can vary within","$(0, 1+\varepsilon]$.",(C),"According to the paper ""Group Sequence Policy Optimization"", in GRPO, when $\widehat{A}_{i} > 0$, the token importance weights $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$ can vary within
(A) $[1-\varepsilon,\,1+\varepsilon]$.
(B) $[1-\varepsilon,\,+\infty)$.
(C) $(0, 1+\varepsilon]$.
(D) $(0,\,+\infty)$.
(E) $[1,\,1+\varepsilon]$.","$[1-\varepsilon,\,1+\varepsilon]$.","$[1-\varepsilon,\,+\infty)$.","$(0, 1+\varepsilon]$.","$(0,\,+\infty)$.","$[1,\,1+\varepsilon]$.","[""$[1-\\varepsilon,\\,1+\\varepsilon]$."", ""$[1-\\varepsilon,\\,+\\infty)$."", ""$(0,\\,+\\infty)$."", ""$[1,\\,1+\\varepsilon]$.""]","According to the paper ""Group Sequence Policy Optimization"", in GRPO, when $\widehat{A}_{i} > 0$, the token importance weights $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$ can vary within $(0, 1+\varepsilon]$.","However, these unequal weights, which can vary among $(0, 1+\varepsilon]$ (for $\widehat{A}_{i} >0$) or $[1-\varepsilon, +\infty)$ (for $\widehat{A}_{i} < 0$), are not negligible, and their impact can accumulate and lead to unpredictable consequences as training progresses.",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", GSPO uses a more reliable and effective learning signal in contrast to GRPO’s token-level gradient estimates through a",sequence-level approach.,(A),"According to the paper ""Group Sequence Policy Optimization"", GSPO uses a more reliable and effective learning signal in contrast to GRPO’s token-level gradient estimates through a
(A) sequence-level approach.
(B) response-level clipping mechanism.
(C) sparse-activation advantage estimator.
(D) token-aware policy gradient baseline.
(E) routing-replay credit assignment scheme.",sequence-level approach.,response-level clipping mechanism.,sparse-activation advantage estimator.,token-aware policy gradient baseline.,routing-replay credit assignment scheme.,"[""response-level clipping mechanism."", ""token-aware policy gradient baseline."", ""routing-replay credit assignment scheme."", ""sparse-activation advantage estimator.""]","According to the paper ""Group Sequence Policy Optimization"", GSPO uses a more reliable and effective learning signal in contrast to GRPO’s token-level gradient estimates through a sequence-level approach.","In contrast, GSPO's sequence-level approach provides a more reliable and effective learning signal.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", the training strategy the authors previously employed to tackle the challenge posed by the drastic fluctuation and invalidation of token-level importance ratios in deeper MoE models during RL training was",Routing Replay.,(B),"According to the paper ""Group Sequence Policy Optimization"", the training strategy the authors previously employed to tackle the challenge posed by the drastic fluctuation and invalidation of token-level importance ratios in deeper MoE models during RL training was
(A) Frozen-Routing Policy Optimization.
(B) Routing Replay.
(C) Old-Policy Router Distillation.
(D) Importance-Ratio Clipping with Expert Replay.
(E) Cached-Expert Importance Resampling.",Frozen-Routing Policy Optimization.,Routing Replay.,Old-Policy Router Distillation.,Importance-Ratio Clipping with Expert Replay.,Cached-Expert Importance Resampling.,"[""Frozen-Routing Policy Optimization."", ""Cached-Expert Importance Resampling."", ""Old-Policy Router Distillation."", ""Importance-Ratio Clipping with Expert Replay.""]","According to the paper ""Group Sequence Policy Optimization"", the training strategy the authors previously employed to tackle the challenge posed by the drastic fluctuation and invalidation of token-level importance ratios in deeper MoE models during RL training was Routing Replay.","To tackle this challenge, we previously employed the \textbf{Routing Replay} training strategy.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", in the example illustrating expert-activation volatility after each RL gradient update for the same rollout sample, the model used is",48-layer Qwen3-30B-A3B-Base model.,(D),"According to the paper ""Group Sequence Policy Optimization"", in the example illustrating expert-activation volatility after each RL gradient update for the same rollout sample, the model used is
(A) 48-layer Qwen3-32B-A3B-Base sparse transformer model.
(B) 32-layer Qwen3-30B-A3B-Base sparse-MoE transformer model.
(C) 48-layer Qwen2.5-30B-A3B-Base MoE policy model.
(D) 48-layer Qwen3-30B-A3B-Base model.
(E) 48-layer Qwen3-30B-A3B-Instruct sparse-MoE transformer model.",48-layer Qwen3-32B-A3B-Base sparse transformer model.,32-layer Qwen3-30B-A3B-Base sparse-MoE transformer model.,48-layer Qwen2.5-30B-A3B-Base MoE policy model.,48-layer Qwen3-30B-A3B-Base model.,48-layer Qwen3-30B-A3B-Instruct sparse-MoE transformer model.,"[""32-layer Qwen3-30B-A3B-Base sparse-MoE transformer model."", ""48-layer Qwen3-30B-A3B-Instruct sparse-MoE transformer model."", ""48-layer Qwen2.5-30B-A3B-Base MoE policy model."", ""48-layer Qwen3-32B-A3B-Base sparse transformer model.""]","According to the paper ""Group Sequence Policy Optimization"", in the example illustrating expert-activation volatility after each RL gradient update for the same rollout sample, the model used is 48-layer Qwen3-30B-A3B-Base model.","For example, with the 48-layer Qwen3-30B-A3B-Base model, after each RL gradient update and for the same rollout sample, there are roughly 10\% of the experts activated under the new policy $\pi_{\theta}$ that are different from those under the old policy $\pi_{\theta_\text{old}}$.",Experiments and Discussion
"In the paper ""Group Sequence Policy Optimization"", within the Routing Replay strategy for GRPO training of MoE models, having $\pi_{\theta}(y_{i,t} \mid x, y_{i,<t})$ and $\pi_{\theta_\text{old}}(y_{i,t} \mid x, y_{i,<t})$ share the same routing pattern helps ensure optimization across gradient updates of",the consistent activated network.,(D),"In the paper ""Group Sequence Policy Optimization"", within the Routing Replay strategy for GRPO training of MoE models, having $\pi_{\theta}(y_{i,t} \mid x, y_{i,<t})$ and $\pi_{\theta_\text{old}}(y_{i,t} \mid x, y_{i,<t})$ share the same routing pattern helps ensure optimization across gradient updates of
(A) the replayed routing policy
(B) the token-level training objective
(C) the old-policy loss landscape
(D) the consistent activated network.
(E) the cached MoE gating network",the replayed routing policy,the token-level training objective,the old-policy loss landscape,the consistent activated network.,the cached MoE gating network,"[""the replayed routing policy"", ""the token-level training objective"", ""the cached MoE gating network"", ""the old-policy loss landscape""]","In the paper ""Group Sequence Policy Optimization"", within the Routing Replay strategy for GRPO training of MoE models, having $\pi_{\theta}(y_{i,t} \mid x, y_{i,<t})$ and $\pi_{\theta_\text{old}}(y_{i,t} \mid x, y_{i,<t})$ share the same routing pattern helps ensure optimization across gradient updates of the consistent activated network.","In this way, for each token $y_{i,t}$, $\pi_{\theta} (y_{i,t} | x, y_{i,<t})$ and $\pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})$ share the same activated network, so that we can restore the stability of the token-level importance ratios and ensure optimization of the consistent activated network across gradient updates.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", in Routing Replay for MoE models, for each token $y_{i,t}$, $\pi_{\theta} (y_{i,t} | x, y_{i,<t})$ and $\pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})$ share",the same activated network,(A),"According to the paper ""Group Sequence Policy Optimization"", in Routing Replay for MoE models, for each token $y_{i,t}$, $\pi_{\theta} (y_{i,t} | x, y_{i,<t})$ and $\pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})$ share
(A) the same activated network
(B) the same top-k expert distribution for advantage estimation
(C) the same load-balanced gating policy across gradient updates
(D) the same replayed token trajectory under KL regularization
(E) the same cached routing logits for PPO-style clipping",the same activated network,the same top-k expert distribution for advantage estimation,the same load-balanced gating policy across gradient updates,the same replayed token trajectory under KL regularization,the same cached routing logits for PPO-style clipping,"[""the same cached routing logits for PPO-style clipping"", ""the same top-k expert distribution for advantage estimation"", ""the same load-balanced gating policy across gradient updates"", ""the same replayed token trajectory under KL regularization""]","According to the paper ""Group Sequence Policy Optimization"", in Routing Replay for MoE models, for each token $y_{i,t}$, $\pi_{\theta} (y_{i,t} | x, y_{i,<t})$ and $\pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})$ share the same activated network","In this way, for each token $y_{i,t}$, $\pi_{\theta} (y_{i,t} | x, y_{i,<t})$ and $\pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})$ share the same activated network, so that we can restore the stability of the token-level importance ratios and ensure optimization of the consistent activated network across gradient updates.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", the authors report training reward curves and model performance curves for a cold-start model fine-tuned from Qwen3-30B-A3B-Base on several benchmarks. The competitive programming benchmark evaluated using the Elo Rating metric is",CodeForces.,(C),"According to the paper ""Group Sequence Policy Optimization"", the authors report training reward curves and model performance curves for a cold-start model fine-tuned from Qwen3-30B-A3B-Base on several benchmarks. The competitive programming benchmark evaluated using the Elo Rating metric is
(A) HumanEval
(B) LiveCodeBench
(C) CodeForces.
(D) MBPP
(E) AIME'24",HumanEval,LiveCodeBench,CodeForces.,MBPP,AIME'24,"[""LiveCodeBench"", ""AIME'24"", ""HumanEval"", ""MBPP""]","According to the paper ""Group Sequence Policy Optimization"", the authors report training reward curves and model performance curves for a cold-start model fine-tuned from Qwen3-30B-A3B-Base on several benchmarks. The competitive programming benchmark evaluated using the Elo Rating metric is CodeForces.","We experiment with a cold-start model fine-tuned from Qwen3-30B-A3B-Base, and report the training reward curves as well as the model performance curves on the AIME'24 (average Pass@1 over 32 samplings), LiveCodeBench (202410-202502, average Pass@1 over 8 samplings), and CodeForces (Elo Rating) benchmarks.",Experiments and Discussion
"In the paper ""Group Sequence Policy Optimization"", as part of the previously used Routing Replay training strategy for computing the importance ratios $w_{i,t}(\theta) = \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$, the authors cache in $\pi_{\theta_\text{old}}$",the activated experts.,(B),"In the paper ""Group Sequence Policy Optimization"", as part of the previously used Routing Replay training strategy for computing the importance ratios $w_{i,t}(\theta) = \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$, the authors cache in $\pi_{\theta_\text{old}}$
(A) the PPO advantage estimates.
(B) the activated experts.
(C) the sampled token log-probabilities.
(D) the old-policy hidden states.
(E) the routing-network logits.",the PPO advantage estimates.,the activated experts.,the sampled token log-probabilities.,the old-policy hidden states.,the routing-network logits.,"[""the routing-network logits."", ""the sampled token log-probabilities."", ""the old-policy hidden states."", ""the PPO advantage estimates.""]","In the paper ""Group Sequence Policy Optimization"", as part of the previously used Routing Replay training strategy for computing the importance ratios $w_{i,t}(\theta) = \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$, the authors cache in $\pi_{\theta_\text{old}}$ the activated experts.","Specifically, we cache the activated experts in $\pi_{\theta_\text{old}}$ and ``replay'' these routing modes in $\pi_{\theta}$ when computing the importance ratios $w_{i,t}(\theta) = \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", besides incurring additional memory and communication overhead during Routing Replay for GRPO training of MoE models, reusing routing modes can also limit",the actual capacity.,(C),"According to the paper ""Group Sequence Policy Optimization"", besides incurring additional memory and communication overhead during Routing Replay for GRPO training of MoE models, reusing routing modes can also limit
(A) the convergence efficiency
(B) the routing stability
(C) the actual capacity.
(D) the gradient consistency
(E) the generalization performance",the convergence efficiency,the routing stability,the actual capacity.,the gradient consistency,the generalization performance,"[""the routing stability"", ""the gradient consistency"", ""the convergence efficiency"", ""the generalization performance""]","According to the paper ""Group Sequence Policy Optimization"", besides incurring additional memory and communication overhead during Routing Replay for GRPO training of MoE models, reusing routing modes can also limit the actual capacity.","Although Routing Replay enables the GRPO training of MoE models to converge properly, its practice of reusing routing modes incurs additional memory and communication overhead and can also limit the actual capacity of the MoE model.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", Routing Replay enables the GRPO training of",MoE models.,(A),"According to the paper ""Group Sequence Policy Optimization"", Routing Replay enables the GRPO training of
(A) MoE models.
(B) multimodal autoregressive policies with consistent activated-network gradients
(C) retrieval-augmented language models using conventional importance-ratio updates
(D) sparse-attention transformers with cached routing modes in RLHF training
(E) dense Transformer policies with stable token-level importance ratios",MoE models.,multimodal autoregressive policies with consistent activated-network gradients,retrieval-augmented language models using conventional importance-ratio updates,sparse-attention transformers with cached routing modes in RLHF training,dense Transformer policies with stable token-level importance ratios,"[""dense Transformer policies with stable token-level importance ratios"", ""retrieval-augmented language models using conventional importance-ratio updates"", ""multimodal autoregressive policies with consistent activated-network gradients"", ""sparse-attention transformers with cached routing modes in RLHF training""]","According to the paper ""Group Sequence Policy Optimization"", Routing Replay enables the GRPO training of MoE models.","Although Routing Replay enables the GRPO training of MoE models to converge properly, its practice of reusing routing modes incurs additional memory and communication overhead and can also limit the actual capacity of the MoE model.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", the level of likelihoods GSPO uses for optimization, rather than token-level likelihoods, is",sequence-level.,(C),"According to the paper ""Group Sequence Policy Optimization"", the level of likelihoods GSPO uses for optimization, rather than token-level likelihoods, is
(A) expert-routing-level in MoE training
(B) batch-level for policy-gradient optimization
(C) sequence-level.
(D) prompt-level from the inference engine
(E) trajectory-level under the old policy",expert-routing-level in MoE training,batch-level for policy-gradient optimization,sequence-level.,prompt-level from the inference engine,trajectory-level under the old policy,"[""trajectory-level under the old policy"", ""expert-routing-level in MoE training"", ""prompt-level from the inference engine"", ""batch-level for policy-gradient optimization""]","According to the paper ""Group Sequence Policy Optimization"", the level of likelihoods GSPO uses for optimization, rather than token-level likelihoods, is sequence-level.","However, GSPO uses only sequence-level, rather than token-level, likelihoods for optimization, and intuitively, the former is much more tolerant of precision discrepancies.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", the approach allows the model to leverage its full capacity without",artificial constraints.,(A),"According to the paper ""Group Sequence Policy Optimization"", the approach allows the model to leverage its full capacity without
(A) artificial constraints.
(B) sequence-level regularization
(C) token-level clipping
(D) expert-balancing penalties
(E) routing heuristics",artificial constraints.,sequence-level regularization,token-level clipping,expert-balancing penalties,routing heuristics,"[""routing heuristics"", ""sequence-level regularization"", ""expert-balancing penalties"", ""token-level clipping""]","According to the paper ""Group Sequence Policy Optimization"", the approach allows the model to leverage its full capacity without artificial constraints.",This not only simplifies and stabilizes the training process but also allows the model to leverage its full capacity without artificial constraints.,Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", when using Routing Replay to compute the importance ratios $w_{i,t}(\theta)$, the authors cache in $\pi_{\theta_\text{old}}$",the activated experts,(A),"According to the paper ""Group Sequence Policy Optimization"", when using Routing Replay to compute the importance ratios $w_{i,t}(\theta)$, the authors cache in $\pi_{\theta_\text{old}}$
(A) the activated experts
(B) the routing logits from the gating network
(C) the token-level log probabilities for PPO updates
(D) the MoE router hidden states across layers
(E) the rollout trajectories from the behavior policy",the activated experts,the routing logits from the gating network,the token-level log probabilities for PPO updates,the MoE router hidden states across layers,the rollout trajectories from the behavior policy,"[""the routing logits from the gating network"", ""the token-level log probabilities for PPO updates"", ""the MoE router hidden states across layers"", ""the rollout trajectories from the behavior policy""]","According to the paper ""Group Sequence Policy Optimization"", when using Routing Replay to compute the importance ratios $w_{i,t}(\theta)$, the authors cache in $\pi_{\theta_\text{old}}$ the activated experts","Specifically, we cache the activated experts in $\pi_{\theta_\text{old}}$ and ``replay'' these routing modes in $\pi_{\theta}$ when computing the importance ratios $w_{i,t}(\theta) = \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", GSPO uses sequence-level rather than token-level likelihoods for optimization; sequence-level likelihoods are said to be much more tolerant of",precision discrepancies.,(D),"According to the paper ""Group Sequence Policy Optimization"", GSPO uses sequence-level rather than token-level likelihoods for optimization; sequence-level likelihoods are said to be much more tolerant of
(A) expert-activation volatility in MoE routing.
(B) distribution shift from old-policy response sampling.
(C) decoding stochasticity across SGLang and vLLM inference.
(D) precision discrepancies.
(E) policy-lag errors introduced by likelihood recomputation.",expert-activation volatility in MoE routing.,distribution shift from old-policy response sampling.,decoding stochasticity across SGLang and vLLM inference.,precision discrepancies.,policy-lag errors introduced by likelihood recomputation.,"[""expert-activation volatility in MoE routing."", ""distribution shift from old-policy response sampling."", ""decoding stochasticity across SGLang and vLLM inference."", ""policy-lag errors introduced by likelihood recomputation.""]","According to the paper ""Group Sequence Policy Optimization"", GSPO uses sequence-level rather than token-level likelihoods for optimization; sequence-level likelihoods are said to be much more tolerant of precision discrepancies.","However, GSPO uses only sequence-level, rather than token-level, likelihoods for optimization, and intuitively, the former is much more tolerant of precision discrepancies.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", GSPO is proposed as a new reinforcement learning algorithm for training",large language models.,(C),"According to the paper ""Group Sequence Policy Optimization"", GSPO is proposed as a new reinforcement learning algorithm for training
(A) neural machine translation systems using sequence likelihood ratios.
(B) autoregressive dialogue agents via importance-sampled policy optimization.
(C) large language models.
(D) vision-language models with sequence-level clipping.
(E) transformer-based control policies with reward-guided sequence optimization.",neural machine translation systems using sequence likelihood ratios.,autoregressive dialogue agents via importance-sampled policy optimization.,large language models.,vision-language models with sequence-level clipping.,transformer-based control policies with reward-guided sequence optimization.,"[""vision-language models with sequence-level clipping."", ""neural machine translation systems using sequence likelihood ratios."", ""autoregressive dialogue agents via importance-sampled policy optimization."", ""transformer-based control policies with reward-guided sequence optimization.""]","According to the paper ""Group Sequence Policy Optimization"", GSPO is proposed as a new reinforcement learning algorithm for training large language models.","We propose Group Sequence Policy Optimization (GSPO), a new reinforcement learning algorithm for training large language models.",Conclusion
"According to the paper ""Group Sequence Policy Optimization"", GSPO’s direct use of the likelihoods returned by the inference engine for optimization can be especially beneficial in",training-inference disaggregated frameworks.,(C),"According to the paper ""Group Sequence Policy Optimization"", GSPO’s direct use of the likelihoods returned by the inference engine for optimization can be especially beneficial in
(A) token-level credit-assignment pipelines
(B) Megatron-style mixed-precision pretraining
(C) training-inference disaggregated frameworks.
(D) SGLang-centered supervised fine-tuning workflows
(E) vLLM-based retrieval-augmented generation",token-level credit-assignment pipelines,Megatron-style mixed-precision pretraining,training-inference disaggregated frameworks.,SGLang-centered supervised fine-tuning workflows,vLLM-based retrieval-augmented generation,"[""Megatron-style mixed-precision pretraining"", ""vLLM-based retrieval-augmented generation"", ""SGLang-centered supervised fine-tuning workflows"", ""token-level credit-assignment pipelines""]","According to the paper ""Group Sequence Policy Optimization"", GSPO’s direct use of the likelihoods returned by the inference engine for optimization can be especially beneficial in training-inference disaggregated frameworks.",This can be especially beneficial in scenarios like partial rollout and multi-turn RL and in the training-inference disaggregated frameworks.,Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", by directly using the likelihoods returned by the inference engine for optimization, GSPO avoids the need to recompute them with",the training engine.,(B),"According to the paper ""Group Sequence Policy Optimization"", by directly using the likelihoods returned by the inference engine for optimization, GSPO avoids the need to recompute them with
(A) the disaggregated RL controller
(B) the training engine.
(C) the multi-turn reward model
(D) the SGLang rollout worker
(E) the old-policy actor network",the disaggregated RL controller,the training engine.,the multi-turn reward model,the SGLang rollout worker,the old-policy actor network,"[""the SGLang rollout worker"", ""the old-policy actor network"", ""the multi-turn reward model"", ""the disaggregated RL controller""]","According to the paper ""Group Sequence Policy Optimization"", by directly using the likelihoods returned by the inference engine for optimization, GSPO avoids the need to recompute them with the training engine.","Hence, GSPO makes it possible to directly use the likelihoods returned by the inference engine for optimization, thereby avoiding the need for recomputation with the training engine.",Experiments and Discussion
"In the paper ""Group Sequence Policy Optimization"", GSPO follows the basic principle of defining its importance ratios for sequence likelihood and performing sequence-level clipping, rewarding, and optimization using",importance sampling,(A),"In the paper ""Group Sequence Policy Optimization"", GSPO follows the basic principle of defining its importance ratios for sequence likelihood and performing sequence-level clipping, rewarding, and optimization using
(A) importance sampling
(B) KL-regularized PPO updates
(C) sequence-level policy gradients
(D) reward-shaped trust-region optimization
(E) MoE actor-critic training",importance sampling,KL-regularized PPO updates,sequence-level policy gradients,reward-shaped trust-region optimization,MoE actor-critic training,"[""sequence-level policy gradients"", ""KL-regularized PPO updates"", ""MoE actor-critic training"", ""reward-shaped trust-region optimization""]","In the paper ""Group Sequence Policy Optimization"", GSPO follows the basic principle of defining its importance ratios for sequence likelihood and performing sequence-level clipping, rewarding, and optimization using importance sampling","Following the basic principle of importance sampling, GSPO defines importance ratios based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization.",Conclusion
"According to the paper ""Group Sequence Policy Optimization"", GSPO demonstrates notably superior training stability, efficiency, and performance compared to the algorithm",GRPO.,(D),"According to the paper ""Group Sequence Policy Optimization"", GSPO demonstrates notably superior training stability, efficiency, and performance compared to the algorithm
(A) Sequence Policy Optimization (SPO)
(B) Proximal Policy Optimization (PPO)
(C) Trust Region Policy Optimization (TRPO)
(D) GRPO.
(E) Group Policy Optimization (GPO)",Sequence Policy Optimization (SPO),Proximal Policy Optimization (PPO),Trust Region Policy Optimization (TRPO),GRPO.,Group Policy Optimization (GPO),"[""Proximal Policy Optimization (PPO)"", ""Trust Region Policy Optimization (TRPO)"", ""Sequence Policy Optimization (SPO)"", ""Group Policy Optimization (GPO)""]","According to the paper ""Group Sequence Policy Optimization"", GSPO demonstrates notably superior training stability, efficiency, and performance compared to the algorithm GRPO.","GSPO demonstrates notably superior training stability, efficiency, and performance compared to GRPO and exhibits particular efficacy for the large-scale RL training of MoE models, laying the foundation for the exceptional improvements in the latest Qwen3 models.",Conclusion
"According to the paper ""Group Sequence Policy Optimization"", GSPO exhibits particular efficacy for the large-scale RL training of",MoE models.,(B),"According to the paper ""Group Sequence Policy Optimization"", GSPO exhibits particular efficacy for the large-scale RL training of
(A) Qwen3 dense models.
(B) MoE models.
(C) sequence-level transformer models.
(D) GRPO-style foundation models.
(E) importance-sampled multimodal models.",Qwen3 dense models.,MoE models.,sequence-level transformer models.,GRPO-style foundation models.,importance-sampled multimodal models.,"[""Qwen3 dense models."", ""GRPO-style foundation models."", ""sequence-level transformer models."", ""importance-sampled multimodal models.""]","According to the paper ""Group Sequence Policy Optimization"", GSPO exhibits particular efficacy for the large-scale RL training of MoE models.","GSPO demonstrates notably superior training stability, efficiency, and performance compared to GRPO and exhibits particular efficacy for the large-scale RL training of MoE models, laying the foundation for the exceptional improvements in the latest Qwen3 models.",Conclusion
"According to the paper ""Group Sequence Policy Optimization"", the authors state that GSPO focuses only on the sequence likelihood $\pi_{\theta}(y_i \mid x)$ and is not sensitive to",the individual token likelihood,(C),"According to the paper ""Group Sequence Policy Optimization"", the authors state that GSPO focuses only on the sequence likelihood $\pi_{\theta}(y_i \mid x)$ and is not sensitive to
(A) the consistency of the activated network across gradient updates
(B) the hidden-state representation that preserves language modeling capability
(C) the individual token likelihood
(D) the per-token importance ratio used in policy optimization
(E) the routing mode selected by each MoE expert during decoding",the consistency of the activated network across gradient updates,the hidden-state representation that preserves language modeling capability,the individual token likelihood,the per-token importance ratio used in policy optimization,the routing mode selected by each MoE expert during decoding,"[""the consistency of the activated network across gradient updates"", ""the routing mode selected by each MoE expert during decoding"", ""the per-token importance ratio used in policy optimization"", ""the hidden-state representation that preserves language modeling capability""]","According to the paper ""Group Sequence Policy Optimization"", the authors state that GSPO focuses only on the sequence likelihood $\pi_{\theta}(y_i \mid x)$ and is not sensitive to the individual token likelihood","The key insight is that GSPO focuses only on the sequence likelihood (i.e., $\pi_{\theta} (y_i | x)$) and is not sensitive to the individual token likelihood (i.e., $\pi_{\theta} (y_{i,t} | x, y_{i,<t})$).",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", the complex workaround for expert-activation volatility in MoE models that becomes unnecessary because GSPO fundamentally resolves that issue is",Routing Replay.,(B),"According to the paper ""Group Sequence Policy Optimization"", the complex workaround for expert-activation volatility in MoE models that becomes unnecessary because GSPO fundamentally resolves that issue is
(A) Expert-Routing KL Clipping.
(B) Routing Replay.
(C) Importance-Ratio Gating Regularization.
(D) Token-Likelihood KL Regularization.
(E) Sequence-Likelihood Router Freezing.",Expert-Routing KL Clipping.,Routing Replay.,Importance-Ratio Gating Regularization.,Token-Likelihood KL Regularization.,Sequence-Likelihood Router Freezing.,"[""Expert-Routing KL Clipping."", ""Token-Likelihood KL Regularization."", ""Importance-Ratio Gating Regularization."", ""Sequence-Likelihood Router Freezing.""]","According to the paper ""Group Sequence Policy Optimization"", the complex workaround for expert-activation volatility in MoE models that becomes unnecessary because GSPO fundamentally resolves that issue is Routing Replay.","In summary, GSPO fundamentally resolves the expert-activation volatility issue in MoE models, obviating the need for complex workarounds like Routing Replay.",Experiments and Discussion
"According to the paper ""Group Sequence Policy Optimization"", following the basic principle of importance sampling, GSPO defines importance ratios based on",sequence likelihood.,(C),"According to the paper ""Group Sequence Policy Optimization"", following the basic principle of importance sampling, GSPO defines importance ratios based on
(A) reward-model scores over generated trajectories
(B) token likelihood with sequence-level clipping
(C) sequence likelihood.
(D) KL-regularized action probabilities for MoE models
(E) advantage-weighted returns in policy optimization",reward-model scores over generated trajectories,token likelihood with sequence-level clipping,sequence likelihood.,KL-regularized action probabilities for MoE models,advantage-weighted returns in policy optimization,"[""token likelihood with sequence-level clipping"", ""advantage-weighted returns in policy optimization"", ""reward-model scores over generated trajectories"", ""KL-regularized action probabilities for MoE models""]","According to the paper ""Group Sequence Policy Optimization"", following the basic principle of importance sampling, GSPO defines importance ratios based on sequence likelihood.","Following the basic principle of importance sampling, GSPO defines importance ratios based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization.",Conclusion
"In the paper ""Group Sequence Policy Optimization"", although GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when all token advantages in the response $y_i$ are set to the same value, GSPO-token enjoys",the higher flexibility of adjusting the advantages per token.,(E),"In the paper ""Group Sequence Policy Optimization"", although GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when all token advantages in the response $y_i$ are set to the same value, GSPO-token enjoys
(A) the lower-variance gradient estimate from length-normalized token averaging.
(B) the better sample efficiency from coupling updates to sequence-level rewards.
(C) the lower computational overhead of using a single response-level ratio.
(D) the stricter tokenwise clipping that improves trust-region stability during training.
(E) the higher flexibility of adjusting the advantages per token.",the lower-variance gradient estimate from length-normalized token averaging.,the better sample efficiency from coupling updates to sequence-level rewards.,the lower computational overhead of using a single response-level ratio.,the stricter tokenwise clipping that improves trust-region stability during training.,the higher flexibility of adjusting the advantages per token.,"[""the lower computational overhead of using a single response-level ratio."", ""the stricter tokenwise clipping that improves trust-region stability during training."", ""the lower-variance gradient estimate from length-normalized token averaging."", ""the better sample efficiency from coupling updates to sequence-level rewards.""]","In the paper ""Group Sequence Policy Optimization"", although GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when all token advantages in the response $y_i$ are set to the same value, GSPO-token enjoys the higher flexibility of adjusting the advantages per token.","Comparing Equation~\eqref{equ:gspo} and~\eqref{equ:gspo-token}, and Equation~\eqref{equ:gspo_grad} and~\eqref{equ:gspo-token_grad}, GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when we set the advantages of all the tokens in the response $y_i$ to the same value (i.e., $\widehat{A}_{i,t} = \widehat{A}_{i}$), while GSPO-token enjoys the higher flexibility of adjusting the advantages per token.",Algorithm
