domain,probe_index,target_words,probe,target,fact,raw_knowledge_statement,contextualized_question
Santos_v_Kimmel,56,9,"According to the opinion in ""Santos v. Kimmel"", when discussing Santos’s implied-in-fact contract claim, the court cited App’x 22 ¶¶ 78-79 as failing to plead the essential terms of", the putative implied contract that the Defendants allegedly breached.,"According to the opinion in ""Santos v. Kimmel"", when discussing Santos’s implied-in-fact contract claim, the court cited App’x 22 ¶¶ 78-79 as failing to plead the essential terms of the putative implied contract that the Defendants allegedly breached.","Caniglia v. Chi. Trib.-N.Y. News Syndicate, Inc., 612 N.Y.S.2d 146, 147 (1st Dep’t 1994); see App’x 22 ¶¶ 78-79 (failing to plead the essential terms of the putative implied contract that the Defendants allegedly breached).","According to the opinion in ""George Santos v. James C. Kimmel"", when the court discussed Santos’s implied-contract claim under New York law, what did App’x 22 ¶¶ 78-79 fail to plead regarding the putative implied contract the Defendants allegedly breached?"
Santos_v_Kimmel,57,9,"According to the opinion in ""Santos v. Kimmel"", when discussing Santos’s implied-in-fact contract claim, the court cited App’x 22 ¶¶ 78-79 as failing to plead the essential terms of", the putative implied contract that the Defendants allegedly breached.,"According to the opinion in ""Santos v. Kimmel"", when discussing Santos’s implied-in-fact contract claim, the court cited App’x 22 ¶¶ 78-79 as failing to plead the essential terms of the putative implied contract that the Defendants allegedly breached.","Caniglia v. Chi. Trib.-N.Y. News Syndicate, Inc., 612 N.Y.S.2d 146, 147 (1st Dep’t 1994); see App’x 22 ¶¶ 78-79 (failing to plead the essential terms of the putative implied contract that the Defendants allegedly breached).","According to the opinion in ""George Santos v. James C. Kimmel"", the court said that Santos’s complaint did not allege the essential terms of a contract in nonconclusory language. What contract did App’x 22 ¶¶ 78-79 fail to plead the essential terms of?"
Santos_v_Kimmel,58,13,"According to the opinion in ""Santos v. Kimmel"", Santos did not plausibly allege that there was", “an indication of a meeting of minds of the parties constituting an agreement”,"According to the opinion in ""Santos v. Kimmel"", Santos did not plausibly allege that there was “an indication of a meeting of minds of the parties constituting an agreement”",Nor does Santos plausibly allege that there was “an indication of a meeting of minds of the parties constituting an agreement” that Kimmel would adhere to the Terms of Service.,"According to the opinion in ""George Santos v. James C. Kimmel"", Santos’s state-law contract claim was dismissed because his complaint did not plausibly allege a necessary element of an implied agreement under the Cameo Terms of Service. What did Santos fail to plausibly allege existed to show that Kimmel agreed to adhere to the Terms of Service?"
United_States_v_Constantinescu,12,10,"In the case ""United States v. Constantinescu,"" the government alleged that, to “pump” a security’s price, the defendants posted", false and misleading information about the security on [social media].,"In the case ""United States v. Constantinescu,"" the government alleged that, to “pump” a security’s price, the defendants posted false and misleading information about the security on [social media].","To carry out their “pump and dump” scheme, the government alleges that defendants would purchase a security, “‘pump’ the price of that security by posting false and misleading information about the security on [social media] so that other investors were induced to purchase the security and artificially increase its price,” and “dump” by secretly selling the security for a profit.","In the case ""United States v. Constantinescu,"" the government alleged that several defendants were involved in a securities ""pump and dump"" scheme. According to the opinion, what did the defendants allegedly post on social media to ""pump"" the price of a security and induce other investors to buy it?"
United_States_v_Constantinescu,19,9,"In the case ""United States v. Constantinescu,"" the Fifth Circuit, quoting United States v. Gaytan, stated that an indictment must", enumerate each prima facie element of the charged offense,"In the case ""United States v. Constantinescu,"" the Fifth Circuit, quoting United States v. Gaytan, stated that an indictment must enumerate each prima facie element of the charged offense","An indictment must “(1) enumerate each prima facie element of the charged offense; (2) fairly inform the defendant of the charges filed against him; and (3) provide the defendant with a double jeopardy defense against future prosecutions.” United States v. Gaytan, 74 F.3d 545, 551 (5th Cir. 1996).","In the case ""United States v. Constantinescu"", the Fifth Circuit discussed what an indictment must include to be sufficient. According to the opinion’s quotation of United States v. Gaytan, what must an indictment enumerate?"
United_States_v_Constantinescu,26,12,"According to the opinion in ""United States v. Constantinescu,"" when explaining the ""scheme to defraud"" element of securities fraud, a material misrepresentation must be intended to deceive others in order to obtain"," something of value, such as money, from the [entity] to be deceived.","According to the opinion in ""United States v. Constantinescu,"" when explaining the ""scheme to defraud"" element of securities fraud, a material misrepresentation must be intended to deceive others in order to obtain something of value, such as money, from the [entity] to be deceived.","The “scheme to defraud” element requires a material misrepresentation “intended to deceive others in order to obtain something of value, such as money, from the [entity] to be deceived.” Id. (alteration in original) (quoting United States v. Evans, 892 F.3d 692, 711–12 (5th Cir. 2018)).","According to the opinion in ""United States v. Constantinescu"", when explaining the ""scheme to defraud"" element of securities fraud, what must a material misrepresentation be intended to obtain from the person or entity being deceived?"
United_States_v_Constantinescu,57,9,"According to the opinion in ""United States v. Constantinescu,"" Kousisis argued that the fraudulent-inducement theory allowed a conviction even without evidence that", the defendant sought to hurt the victim’s bottom line.,"According to the opinion in ""United States v. Constantinescu,"" Kousisis argued that the fraudulent-inducement theory allowed a conviction even without evidence that the defendant sought to hurt the victim’s bottom line.",Kousisis argued that the fraudulent-inducement theory could not stand because it permitted a conviction in the absence of evidence that “the defendant sought to hurt the victim’s bottom line.”,"According to the opinion in ""United States v. Constantinescu"", Kousisis argued that the fraudulent-inducement theory allowed a conviction even without evidence that the defendant sought to do what to the victim’s bottom line?"
United_States_v_Constantinescu,59,20,"In the case ""United States v. Constantinescu,"" where the court was considering whether the indictment sufficiently alleged an intent to defraud, the indictment alleged that the defendants posted", false and misleading information about the security . . . so that other investors were induced to purchase the security.,"In the case ""United States v. Constantinescu,"" where the court was considering whether the indictment sufficiently alleged an intent to defraud, the indictment alleged that the defendants posted false and misleading information about the security . . . so that other investors were induced to purchase the security.","For example, it alleges that defendants “post[ed] false and misleading information about the security . . . so that other investors were induced to purchase the security.”","In the case ""United States v. Constantinescu"", the court was discussing whether the indictment sufficiently alleged an intent to defraud. According to the indictment described in the opinion, what kind of information did the defendants allegedly post about the security so that other investors would be induced to purchase it?"
United_States_v_Jaison_Coleman,22,14,"According to the opinion in ""United States v. Jaison L. Coleman,"" the pertinent facts described in the opinion were provided by", body camera footage recorded by Officer Kizer and his colleagues at the Coleman home.,"According to the opinion in ""United States v. Jaison L. Coleman,"" the pertinent facts described in the opinion were provided by body camera footage recorded by Officer Kizer and his colleagues at the Coleman home.",The pertinent facts come from body camera footage recorded by Officer Kizer and his colleagues at the Coleman home.,"In the case ""United States v. Jaison L. Coleman"", what source provided the pertinent facts described in the opinion?"
United_States_v_Jaison_Coleman,44,13,"According to the opinion in ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home in a federal felon-in-possession prosecution under 18 U.S.C. § 922(g)(1) and the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry, Coleman argued that", the officers’ activity inside the home exceeded the scope of his wife’s consent.,"According to the opinion in ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home in a federal felon-in-possession prosecution under 18 U.S.C. § 922(g)(1) and the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry, Coleman argued that the officers’ activity inside the home exceeded the scope of his wife’s consent.","The district court agreed, adopting the magistrate judge’s finding that Lisa consented to the officers’ entry and, separately, rejecting Coleman’s contention that the officers’ activity inside the home exceeded the scope of his wife’s consent.","In the case ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home in a federal felon-in-possession prosecution under 18 U.S.C. § 922(g)(1), the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry. What did Coleman argue the officers’ activity inside the home did, a contention the district court rejected?"
United_States_v_Jaison_Coleman,48,10,"According to the opinion in ""United States v. Jaison L. Coleman,"" when a third party gives consent to search a place in which both the third party and the defendant have legitimate expectations of privacy, a defendant may challenge", the validity of the consent given by the third party.,"According to the opinion in ""United States v. Jaison L. Coleman,"" when a third party gives consent to search a place in which both the third party and the defendant have legitimate expectations of privacy, a defendant may challenge the validity of the consent given by the third party.","So too do both sides agree that consent need not come from the defendant: “[a] third party may give consent to search a place in which both she and the defendant have legitimate expectations of privacy, and the defendant can challenge the validity of the consent given by the third party.” United States v. Cellitti, 387 F.3d 618, 621 (7th Cir. 2004) (citing United States v. Matlock, 415 U.S. 164 (1974)).","According to the opinion in ""United States v. Jaison L. Coleman,"" what may a defendant challenge when a third party gives consent to search a place in which both the third party and the defendant have legitimate expectations of privacy?"
United_States_v_Jaison_Coleman,69,14,"According to the opinion in ""United States v. Jaison L. Coleman,"" the appellate court’s action was to", affirm the district court’s finding that Lisa consented to the police entering her home.,"According to the opinion in ""United States v. Jaison L. Coleman,"" the appellate court’s action was to affirm the district court’s finding that Lisa consented to the police entering her home.",All of this leads us to affirm the district court’s finding that Lisa consented to the police entering her home.,"In the case ""United States v. Jaison L. Coleman,"" what did the appellate court do with the district court’s finding that Lisa consented to the police entering her home?"
United_States_v_Justin_Cutbank,8,12,"According to the opinion in ""United States v. Justin Cutbank"", a district court may decline to instruct the jury about each item of evidence at the time that evidence is admitted", if the court provides an appropriate instruction at the close of trial.,"According to the opinion in ""United States v. Justin Cutbank"", a district court may decline to instruct the jury about each item of evidence at the time that evidence is admitted if the court provides an appropriate instruction at the close of trial.",The court “need not instruct the jury regarding each item of evidence at the time the evidence is admitted if the court provides an appropriate instruction at the close of trial.” Id.,"According to the opinion in ""United States v. Justin Lyle Cutbank,"" when may a district court decline to instruct the jury about each item of evidence at the time that evidence is admitted?"
United_States_v_Justin_Cutbank,9,11,"In the case ""United States v. Justin Cutbank"", the defense tried to undermine C.F.’s testimony that she had seen the gun used during the incident “once or twice” before by", cross-examining her about prior statements she made to a police investigator.,"In the case ""United States v. Justin Cutbank"", the defense tried to undermine C.F.’s testimony that she had seen the gun used during the incident “once or twice” before by cross-examining her about prior statements she made to a police investigator.",The defense sought to undermine C.F.’s testimony that she had seen the gun used during the incident “once or twice” before by cross-examining her about prior statements she made to a police investigator.,"In the case ""United States v. Justin Lyle Cutbank"", how did the defense try to undermine C.F.’s testimony that she had seen the gun used during the incident ""once or twice"" before?"
United_States_v_Justin_Cutbank,29,18,"In the case ""United States v. Justin Cutbank"", the district court concluded that testimony from D.F. and C.F. that they had previously seen Cutbank with a sawed-off Marlin .22 caliber rifle would be", intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.,"In the case ""United States v. Justin Cutbank"", the district court concluded that testimony from D.F. and C.F. that they had previously seen Cutbank with a sawed-off Marlin .22 caliber rifle would be intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.",The district court agreed with the government that this would be intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.,"In the case ""United States v. Justin Lyle Cutbank,"" the district court considered Cutbank's pretrial motion to exclude testimony from D.F. and C.F. that they had previously seen him with a sawed-off Marlin .22 caliber rifle. According to the opinion, what type of evidence did the district court conclude that testimony would be?"
United_States_v_Justin_Cutbank,33,9,"In the case ""United States v. Justin Cutbank"", where the district court allowed testimony as intrinsic evidence on the possession charge rather than excluding it under Federal Rule of Evidence 404(b), D.F. testified she had seen Cutbank with the sawed-off rifle", a “handful of times” before the incident at issue.,"In the case ""United States v. Justin Cutbank"", where the district court allowed testimony as intrinsic evidence on the possession charge rather than excluding it under Federal Rule of Evidence 404(b), D.F. testified she had seen Cutbank with the sawed-off rifle a “handful of times” before the incident at issue.","At trial, D.F. testified she had seen Cutbank with the sawed-off rifle a “handful of times” before the incident at issue.","In the case ""United States v. Justin Lyle Cutbank"", the district court allowed testimony as intrinsic evidence on the possession charge rather than excluding it under Federal Rule of Evidence 404(b). According to D.F.'s trial testimony, how many times had she seen Cutbank with the sawed-off rifle before the incident at issue?"
United_States_v_Justin_Cutbank,36,9,"In the case ""United States v. Justin Cutbank"", Cutbank sought a pretrial jury instruction to limit how the jury could use D.F.'s statements to police because of hearsay and Confrontation Clause concerns, and the government's argument was that those statements would establish the context for", police officer actions and their knowledge at the time,"In the case ""United States v. Justin Cutbank"", Cutbank sought a pretrial jury instruction to limit how the jury could use D.F.'s statements to police because of hearsay and Confrontation Clause concerns, and the government's argument was that those statements would establish the context for police officer actions and their knowledge at the time","The government argued the statements would establish the context for police officer actions and their knowledge at the time, that the officers’ testimony would not overstep hearsay rules, and that a later instruction from the bench, if needed, would be customary and sufficient.","In the case ""United States v. Justin Lyle Cutbank,"" Cutbank sought a pretrial jury instruction to limit how the jury could use D.F.'s statements to police because of hearsay and Confrontation Clause concerns. According to the government's argument, those statements would establish the context for what actions?"
United_States_v_Justin_Cutbank,38,17,"According to the opinion in ""United States v. Justin Cutbank"", the case cited for the abuse-of-discretion standard governing appellate review of a district court’s decision not to give a limiting instruction is"," United States v. Bennett, 765 F.3d 887, 899 (8th Cir. 2014), cert. denied, 574 U.S. 1180 (2015).","According to the opinion in ""United States v. Justin Cutbank"", the case cited for the abuse-of-discretion standard governing appellate review of a district court’s decision not to give a limiting instruction is United States v. Bennett, 765 F.3d 887, 899 (8th Cir. 2014), cert. denied, 574 U.S. 1180 (2015).","“We review a district court’s decision not to give a limiting instruction for abuse of discretion.” United States v. Bennett, 765 F.3d 887, 899 (8th Cir. 2014), cert. denied, 574 U.S. 1180 (2015).","According to the opinion in ""United States v. Justin Lyle Cutbank,"" which case is cited for the abuse-of-discretion standard governing appellate review of a district court’s decision not to give a limiting instruction?"
United_States_v_Justin_Cutbank,39,24,"According to the opinion in ""United States v. Justin Cutbank"", when reviewing whether the district court should have given a limiting instruction at the time evidence was admitted, the court said it need not instruct the jury", regarding each item of evidence at the time the evidence is admitted if the court provides an appropriate instruction at the close of trial,"According to the opinion in ""United States v. Justin Cutbank"", when reviewing whether the district court should have given a limiting instruction at the time evidence was admitted, the court said it need not instruct the jury regarding each item of evidence at the time the evidence is admitted if the court provides an appropriate instruction at the close of trial",The court “need not instruct the jury regarding each item of evidence at the time the evidence is admitted if the court provides an appropriate instruction at the close of trial.” Id.,"According to the opinion in ""United States v. Justin Lyle Cutbank,"" when reviewing whether the district court should have given a limiting instruction at the time evidence was admitted, what did the court say it need not instruct the jury about at that moment if an appropriate instruction is given at the close of trial?"
United_States_v_Justin_Cutbank,40,15,"In the case ""United States v. Justin Cutbank"", after D.F. testified at trial, the Eighth Circuit cited United States v. Charboneau while addressing the Confrontation Clause issue, and under Charboneau the Confrontation Clause is satisfied", “when the hearsay declarants . . . actually appear in court and testify in person.”,"In the case ""United States v. Justin Cutbank"", after D.F. testified at trial, the Eighth Circuit cited United States v. Charboneau while addressing the Confrontation Clause issue, and under Charboneau the Confrontation Clause is satisfied “when the hearsay declarants . . . actually appear in court and testify in person.”","The Confrontation Clause is satisfied “when the hearsay declarants . . . actually appear in court and testify in person.” United States v. Charboneau, 613 F.3d 860, 861 (8th Cir. 2010) (quotation omitted).","According to the opinion in ""United States v. Justin Lyle Cutbank,"" the Eighth Circuit cited United States v. Charboneau while addressing a Confrontation Clause issue after D.F. testified at trial. Under Charboneau, when is the Confrontation Clause satisfied?"
United_States_v_Justin_Cutbank,45,18,"In the case ""United States v. Justin Cutbank"", on appeal Cutbank cited no authority refuting the district court’s pretrial ruling that testimony about his prior possession of the sawed-off rifle was", intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.,"In the case ""United States v. Justin Cutbank"", on appeal Cutbank cited no authority refuting the district court’s pretrial ruling that testimony about his prior possession of the sawed-off rifle was intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.","On appeal, Cutback cites no authority refuting the court’s pretrial ruling that this was intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.","In the case ""United States v. Justin Lyle Cutbank,"" what did Cutbank fail to cite any authority refuting on appeal regarding testimony that he had possessed the sawed-off rifle before the incident?"
United_States_v_Justin_Cutbank,51,13,"In the case ""United States v. Justin Cutbank"", the government’s brief described one of Cutbank’s appellate claims concerning the district court’s handling of his cross-examination of C.F. on her testimony about gun possession as a claim that the district court", ‘thwarted’ his efforts to cross-examine C.F. on her testimony regarding the gun possession,"In the case ""United States v. Justin Cutbank"", the government’s brief described one of Cutbank’s appellate claims concerning the district court’s handling of his cross-examination of C.F. on her testimony about gun possession as a claim that the district court ‘thwarted’ his efforts to cross-examine C.F. on her testimony regarding the gun possession","Although Cutback on appeal did not refer to this ruling, the government’s brief argued that Cutback’s “next claim is that the district court ‘thwarted’ his efforts to cross-examine C.F. on her testimony regarding the gun possession.”","In the case ""United States v. Justin Lyle Cutbank,"" the government’s brief described one of Cutbank’s appellate claims concerning the district court’s handling of his cross-examination of C.F. on her testimony about gun possession. According to the government’s brief, what did Cutbank claim the district court did to his efforts to cross-examine C.F.?"
United_States_v_Justin_Cutbank,56,12,"According to the opinion in ""United States v. Justin Cutbank"", the court will reverse an erroneous evidentiary ruling only if", the jury may have been substantially swayed by the improperly admitted evidence.,"According to the opinion in ""United States v. Justin Cutbank"", the court will reverse an erroneous evidentiary ruling only if the jury may have been substantially swayed by the improperly admitted evidence.","Finally, as Cutback acknowledges, “this court will not reverse an erroneous evidentiary ruling if the error was harmless. . . . In other words, we will reverse only if the jury may have been substantially swayed by the improperly admitted evidence.” United States v. DeMarce, 564 F.3d 989, 997 (8th Cir. 2009) (quotation omitted).","According to the opinion in ""United States v. Justin Lyle Cutbank,"" what does the quoted harmless-error standard require before the court will reverse an erroneous evidentiary ruling?"
United_States_v_Justin_Cutbank,66,12,"According to the opinion in ""United States v. Justin Cutbank"", the commentary to U.S.S.G. § 2K2.1, application note 14(C), says that the four-level enhancement for possessing a firearm in connection with another felony offense applies"," “regardless of whether a criminal charge was brought, or a conviction obtained.”","According to the opinion in ""United States v. Justin Cutbank"", the commentary to U.S.S.G. § 2K2.1, application note 14(C), says that the four-level enhancement for possessing a firearm in connection with another felony offense applies “regardless of whether a criminal charge was brought, or a conviction obtained.”","This enhancement applies if a defendant used or possessed any firearm or ammunition in connection with another federal, state, or local felony offense “regardless of whether a criminal charge was brought, or a conviction obtained.” § 2K2.1, comment. (n.14(C)).","According to the opinion in ""United States v. Justin Lyle Cutbank,"" what does the commentary to U.S.S.G. § 2K2.1, application note 14(C), say about whether a criminal charge or conviction is required for the four-level enhancement for possessing a firearm in connection with another felony offense to apply?"
United_States_v_Justin_Cutbank,67,9,"In the case ""United States v. Justin Cutbank"", during sentencing on the felon-in-possession conviction, the district court adopted, without objection,", the PSR’s factual statements regarding Cutback’s prior felony convictions.,"In the case ""United States v. Justin Cutbank"", during sentencing on the felon-in-possession conviction, the district court adopted, without objection, the PSR’s factual statements regarding Cutback’s prior felony convictions.","At sentencing, the district court adopted, without objection, the PSR’s factual statements regarding Cutback’s prior felony convictions.","In the case ""United States v. Justin Lyle Cutbank,"" during sentencing on the felon-in-possession conviction, what did the district court adopt without objection regarding Cutbank’s prior felony convictions?"
United_States_v_Justin_Cutbank,70,11,"In the case ""United States v. Justin Cutbank"", when the Eighth Circuit concluded that the district court did not clearly err in relying on the PSR's facts to apply the four-level enhancement under U.S.S.G. § 2K2.1(b)(6)(B) for possessing a firearm in connection with another felony offense, it cited"," United States v. Dunn, 723 F.3d 919, 929-30 (8th Cir. 2013)","In the case ""United States v. Justin Cutbank"", when the Eighth Circuit concluded that the district court did not clearly err in relying on the PSR's facts to apply the four-level enhancement under U.S.S.G. § 2K2.1(b)(6)(B) for possessing a firearm in connection with another felony offense, it cited United States v. Dunn, 723 F.3d 919, 929-30 (8th Cir. 2013)","Thus, the court did not err, much less clearly err, in finding that the facts in the PSR establish that the gun was used in connection with another felony. See United States v. Dunn, 723 F.3d 919, 929-30 (8th Cir. 2013) (standard of review), cert. denied, 571 U.S. 1145 (2014).","In the case ""United States v. Justin Lyle Cutbank,"" the Eighth Circuit considered Cutbank's challenge to the district court's application of the four-level enhancement under U.S.S.G. § 2K2.1(b)(6)(B) for possessing a firearm in connection with another felony offense. According to the opinion, what case did the court cite for the standard of review when stating that the district court did not clearly err in relying on the PSR's facts?"
United_States_v_Justin_Cutbank,73,10,"In the case ""United States v. Justin Cutbank"", quoting Gall v. United States on how a district court should determine an appropriate sentence, the court said a district court should begin", all sentencing proceedings by correctly calculating the applicable Guidelines range.,"In the case ""United States v. Justin Cutbank"", quoting Gall v. United States on how a district court should determine an appropriate sentence, the court said a district court should begin all sentencing proceedings by correctly calculating the applicable Guidelines range.","In determining an appropriate sentence, “a district court should begin all sentencing proceedings by correctly calculating the applicable Guidelines range.” Gall v. United States, 552 U.S. 38, 49 (2007).","According to the opinion in ""United States v. Justin Lyle Cutbank,"" and quoting Gall v. United States on how a district court should determine an appropriate sentence, in what type of proceedings should the court begin by correctly calculating the applicable Guidelines range?"
United_States_v_Justin_Cutbank,74,14,"According to the opinion in ""United States v. Justin Cutbank"", before an appellate court considers the substantive reasonableness of a sentence in reviewing the district court's Guidelines calculation, it must first ensure the district court committed no"," significant procedural error, such as failing to calculate (or improperly calculating) the Guidelines range.","According to the opinion in ""United States v. Justin Cutbank"", before an appellate court considers the substantive reasonableness of a sentence in reviewing the district court's Guidelines calculation, it must first ensure the district court committed no significant procedural error, such as failing to calculate (or improperly calculating) the Guidelines range.","“Before a court of appeals can consider the substantive reasonableness of a sentence, it must first ensure that the district court committed no significant procedural error, such as failing to calculate (or improperly calculating) the Guidelines range.” Rosales-Mireles v. United States, 585 U.S. 129, 143-44 (2018).","According to the opinion in ""United States v. Justin Lyle Cutbank,"" before an appellate court considers the substantive reasonableness of a sentence in reviewing the district court's Guidelines calculation, what must it first ensure the district court committed no?"
United_States_v_Justin_Cutbank,75,9,"According to the opinion in ""United States v. Justin Cutbank"", before reviewing the substantive reasonableness of a sentence, a court of appeals must first check for a significant procedural sentencing error such as", failing to calculate (or improperly calculating) the Guidelines range,"According to the opinion in ""United States v. Justin Cutbank"", before reviewing the substantive reasonableness of a sentence, a court of appeals must first check for a significant procedural sentencing error such as failing to calculate (or improperly calculating) the Guidelines range","“Before a court of appeals can consider the substantive reasonableness of a sentence, it must first ensure that the district court committed no significant procedural error, such as failing to calculate (or improperly calculating) the Guidelines range.” Rosales-Mireles v. United States, 585 U.S. 129, 143-44 (2018).","According to the opinion in ""United States v. Justin Lyle Cutbank,"" what example of a significant procedural sentencing error must a court of appeals check for before reviewing the substantive reasonableness of a sentence?"
United_States_v_Justin_Cutbank,77,11,"According to the opinion in ""United States v. Justin Cutbank"", the case cited for the rule that a sentence imposed within the applicable Guidelines range is presumed reasonable on appeal was"," United States v. Goodhouse, 81 F.4th 786, 793 (8th Cir. 2023).","According to the opinion in ""United States v. Justin Cutbank"", the case cited for the rule that a sentence imposed within the applicable Guidelines range is presumed reasonable on appeal was United States v. Goodhouse, 81 F.4th 786, 793 (8th Cir. 2023).","Here, the court imposed a sentence within the applicable guidelines range, which we presume is reasonable on appeal. United States v. Goodhouse, 81 F.4th 786, 793 (8th Cir. 2023).","In the case ""United States v. Justin Lyle Cutbank,"" what case did the opinion cite for the rule that a sentence imposed within the applicable Guidelines range is presumed reasonable on appeal?"
United_States_v_Justin_Cutbank,78,11,"In the case ""United States v. Justin Cutbank"", the Eighth Circuit described the conduct at issue under 18 U.S.C. § 3553(a) as", assault in the victim’s home in the presence of her children,"In the case ""United States v. Justin Cutbank"", the Eighth Circuit described the conduct at issue under 18 U.S.C. § 3553(a) as assault in the victim’s home in the presence of her children","The offense of conviction involved domestic abuse, kidnaping, assault in the victim’s home in the presence of her children, and injuring a police officer while resisting arrest.","In the case ""United States v. Justin Lyle Cutbank,"" the Eighth Circuit described several acts involved in the offense of conviction when discussing the sentencing record under 18 U.S.C. § 3553(a). What conduct did the opinion say occurred in the victim’s home in the presence of her children?"
Williams_v_GoAuto_Insurance,1,11,"According to the opinion in ""Williams v. GoAuto Insurance"", a class action alleging improper cancellation of insurance policies was removed from Louisiana state court to", the United States District Court for the Middle District of Louisiana.,"According to the opinion in ""Williams v. GoAuto Insurance"", a class action alleging improper cancellation of insurance policies was removed from Louisiana state court to the United States District Court for the Middle District of Louisiana.",GoAuto removed the case to the United States District Court for the Middle District of Louisiana.,"In the case ""Williams v. GoAuto Insurance Company"", a class action alleging improper cancellation of insurance policies was removed from Louisiana state court. To what court did GoAuto remove the case?"
Williams_v_GoAuto_Insurance,18,9,"According to the opinion in ""Williams v. GoAuto Insurance"", former insureds challenging the insurer’s cancellation procedures under the Louisiana statute governing cancellation for nonpayment to the company that financed the premiums alleged that the statutory noncompliance resulted in", misrepresentations and breach of good faith and fair dealing.,"According to the opinion in ""Williams v. GoAuto Insurance"", former insureds challenging the insurer’s cancellation procedures under the Louisiana statute governing cancellation for nonpayment to the company that financed the premiums alleged that the statutory noncompliance resulted in misrepresentations and breach of good faith and fair dealing.","Former insureds claim that the insurance company’s cancellation procedures did not comply with the statute, resulting in misrepresentations and breach of good faith and fair dealing.","According to the opinion in ""Williams v. GoAuto Insurance Company"", former insureds challenged the insurer’s cancellation procedures under a Louisiana statute governing cancellation for nonpayment to the company that financed the premiums. What did they claim the alleged statutory noncompliance resulted in?"
Williams_v_GoAuto_Insurance,30,9,"According to the opinion in ""Williams v. GoAuto Insurance"", under La. Rev. Stat. § 9:3550(G)(3)(a)(iv), copies of the notice of cancellation must be sent to all persons shown by the premium finance agreement to have", an interest in any loss which may occur thereunder,"According to the opinion in ""Williams v. GoAuto Insurance"", under La. Rev. Stat. § 9:3550(G)(3)(a)(iv), copies of the notice of cancellation must be sent to all persons shown by the premium finance agreement to have an interest in any loss which may occur thereunder","(iv) Copies of the notice of cancellation were sent to all persons shown by the premium finance agreement to have an interest in any loss which may occur thereunder, specifying the names and addresses of any governmental agencies, holders of a security interest in the insured property, or third parties to whom the insurance premium finance company has sent notice of cancellation. La. Rev. Stat. § 9:3550(G)(3)(a)(i)–(iv).","According to the opinion in ""Williams v. GoAuto Insurance Company"", under La. Rev. Stat. § 9:3550(G)(3)(a)(iv), copies of the notice of cancellation must be sent to all persons shown by the premium finance agreement to have what in any loss which may occur under the policy?"
Williams_v_GoAuto_Insurance,32,9,"According to the opinion in ""Williams v. GoAuto Insurance"", where Louisiana courts held that strict adherence to the statutory cancellation requirements is needed when a premium finance company seeks to cancel an insurance policy, the finance company must exercise", its power of attorney to cancel an insurance policy.,"According to the opinion in ""Williams v. GoAuto Insurance"", where Louisiana courts held that strict adherence to the statutory cancellation requirements is needed when a premium finance company seeks to cancel an insurance policy, the finance company must exercise its power of attorney to cancel an insurance policy.",Louisiana courts require strict adherence to these statutory requirements when a finance company exercises its power of attorney to cancel an insurance policy.”,"In the case ""Williams v. GoAuto Insurance Company"", Louisiana courts said that strict adherence to the statutory cancellation requirements is needed when a premium finance company seeks to cancel an insurance policy. What must the finance company exercise in order to cancel the policy under that rule?"
Williams_v_GoAuto_Insurance,33,14,"According to the opinion in ""Williams v. GoAuto Insurance"", one function served by strict adherence to Louisiana’s statute for cancelling financed insurance policies is that", it provides a clear method of fixing the exact time and date of cancellation,"According to the opinion in ""Williams v. GoAuto Insurance"", one function served by strict adherence to Louisiana’s statute for cancelling financed insurance policies is that it provides a clear method of fixing the exact time and date of cancellation","Strict adherence to the statute “serves two functions: (1) it provides a clear method of fixing the exact time and date of cancellation, and (2) it grants a minimum time during which the default may be cured.”","According to the opinion in ""Williams v. GoAuto Insurance Company"", Louisiana courts said strict adherence to the statute for cancelling financed insurance policies serves two functions. What is the first function, as described in the opinion?"
Williams_v_GoAuto_Insurance,34,12,"According to the opinion in ""Williams v. GoAuto Insurance"", the second function served by strict adherence to Louisiana’s statute governing cancellation of financed insurance policies is that", it grants a minimum time during which the default may be cured,"According to the opinion in ""Williams v. GoAuto Insurance"", the second function served by strict adherence to Louisiana’s statute governing cancellation of financed insurance policies is that it grants a minimum time during which the default may be cured","Strict adherence to the statute “serves two functions: (1) it provides a clear method of fixing the exact time and date of cancellation, and (2) it grants a minimum time during which the default may be cured.”","In the case ""Williams v. GoAuto Insurance Company"", the opinion explains that strict adherence to Louisiana’s statute governing cancellation of financed insurance policies serves two functions. What is the second function served by strict adherence to the statute?"
