v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
338,339,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase completion; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the progressive extension strategy, the search algorithm conducts a second non-uniform positional interpolation on",the fine-tuned extended LLMs.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the progressive extension strategy, the search algorithm conducts a second non-uniform positional interpolation on the fine-tuned extended LLMs.","In our progressive extension strategy, we use our search algorithm to conduct a second non-uniform positional interpolation on the fine-tuned extended LLMs.",Experiments
339,340,keep_rejected,visible_target_leak,Target appears verbatim in question,Visible stem leaks the target or an effectively identical phrase.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", for LongRoPE-2048k, the authors use their search algorithm to readjust, in order to mitigate performance loss at shorter context lengths,",the RoPE factors.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", for LongRoPE-2048k, the authors use their search algorithm to readjust, in order to mitigate performance loss at shorter context lengths, the RoPE factors.","To mitigate performance loss at shorter context lengths, we readjust the RoPE factors for LongRoPE-2048k via our search algorithm.",Experiments
340,341,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the RoPE factors for LongRoPE-2048k are readjusted to mitigate performance loss at shorter context lengths by",our search algorithm.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the RoPE factors for LongRoPE-2048k are readjusted to mitigate performance loss at shorter context lengths by our search algorithm.","To mitigate performance loss at shorter context lengths, we readjust the RoPE factors for LongRoPE-2048k via our search algorithm.",Experiments
343,344,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase completion; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the results in the perplexity comparison of LongRoPE-LLaMA2-2048k on Proof-pile at 4k and 8k context lengths clearly demonstrate",a significant performance improvement.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the results in the perplexity comparison of LongRoPE-LLaMA2-2048k on Proof-pile at 4k and 8k context lengths clearly demonstrate a significant performance improvement.",The results clearly demonstrate a significant performance improvement at short context lengths.,Experiments
344,345,keep_rejected,too_generic_target|weak_distractor_space,Too generic phrase completion,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when comparing LongRoPE-LLaMA2-2048k on Proof-pile at 4k and 8k lengths and the average LLM benchmark accuracy, the results show a significant performance improvement at",short context lengths,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when comparing LongRoPE-LLaMA2-2048k on Proof-pile at 4k and 8k lengths and the average LLM benchmark accuracy, the results show a significant performance improvement at short context lengths",The results clearly demonstrate a significant performance improvement at short context lengths.,Experiments
351,352,keep_rejected,tautological_stem|weak_distractor_space,Tautological with retrieval modules,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", retrieval-based approaches use retrieval modules during inference for",related documents fetching.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", retrieval-based approaches use retrieval modules during inference for related documents fetching.","\textbf{Retrieval-based} approaches  use an external memory module to memorize long past context and retrieval modules for related documents fetching at inference~\cite{longllama,wang2023augmenting,borgeaud2022improving}.",Related Works
359,360,keep_rejected,too_generic_target|weak_distractor_space,Too trivial/generic target phrase,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the attention explosion issue that the authors say can be mitigated using novel attention masks in attention-based context window extensions is caused by",new positions.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the attention explosion issue that the authors say can be mitigated using novel attention masks in attention-based context window extensions is caused by new positions.",The key idea is to mitigate the attention explosion issue caused by new positions using novel attention masks.,Related Works
360,361,keep_rejected,tautological_stem|weak_distractor_space,Trivial phrase completion; weak distractor space,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the fine-tuning based approaches focus on effectively fine-tuning with modified position embeddings for longer context in",pre-trained LLMs.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the fine-tuning based approaches focus on effectively fine-tuning with modified position embeddings for longer context in pre-trained LLMs.",\textbf{Fine-tuning based approaches} focus on how  to effectively fine-tune pre-trained LLMs with modified position embeddings for longer context.,Related Works
362,363,keep_rejected,tautological_stem|weak_distractor_space,Too trivial phrase completion,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after choosing a very large base value for RoPE, works like Code LLaMA, LLaMA2 Long, and ScaledRoPE fine-tune on",the target length.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after choosing a very large base value for RoPE, works like Code LLaMA, LLaMA2 Long, and ScaledRoPE fine-tune on the target length.","Works like Code LLaMA~\cite{codellama}, LLaMA2 Long~\cite{xiong2023effective} and ScaledRoPE~\cite{liu2023scaling} choose a very large base value for RoPE and fine-tune on the target length.",Related Works
363,364,keep_rejected,too_generic_target|weak_distractor_space,Too generic phrase completion,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the proposed method offers",flexibility for various target lengths.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the proposed method offers flexibility for various target lengths.",Our method offers flexibility for various target lengths and can achieve beyond 2M length.,Related Works
367,368,keep_rejected,tautological_stem|weak_distractor_space,Tautological phrase completion; target strongly implied,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in RoPE positional embedding, LongRoPE exploits, using an efficient evolutionary search,",two forms of non-uniformities.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in RoPE positional embedding, LongRoPE exploits, using an efficient evolutionary search, two forms of non-uniformities.",We exploit two forms of non-uniformities in RoPE positional embedding using an efficient evolutionary search.,Conclusion
372,373,keep_rejected,too_generic_target|weak_distractor_space,Too generic phrase; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the extensive experiments on LLaMA2 and Mistral across various tasks demonstrate",the effectiveness of our method.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the extensive experiments on LLaMA2 and Mistral across various tasks demonstrate the effectiveness of our method.",Extensive experiments on LLaMA2 and Mistral across various tasks demonstrate the effectiveness of our method.,Title/Abstract
374,375,keep_rejected,too_generic_target|weak_distractor_space,Too generic phrase completion,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors state that the RoPE position embedding is widely used in",recent LLMs.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors state that the RoPE position embedding is widely used in recent LLMs.","Our work focuses on the RoPE~\cite{rope} position embedding, which is widely used in recent  LLMs.",Non-uniformity in Positional Interpolation
378,379,restore,formula_or_symbol_memorization|filter_overstrict,Formula phrase completion; weak 5-option alternatives,Initial token-position range is source-backed formula/notation recall and not leaked by the stem.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the rescale factor $\hat\lambda_{i}$ remains inactive, so the original RoPE rotary angle $\frac{n}{\beta^i}$ is used for",$\hat{n}$-1 token positions,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the rescale factor $\hat\lambda_{i}$ remains inactive, so the original RoPE rotary angle $\frac{n}{\beta^i}$ is used for $\hat{n}$-1 token positions","For initial $\hat{n}$-1 token positions, the rescale factor $\hat\lambda_{i}$ will not take effect, and the original RoPE rotary angle $\frac{n}{\beta^i}$ is used.",LongRoPE
379,380,restore,formula_or_symbol_memorization|filter_overstrict|strong_distractor_space,Formula-only extraction; weak distractor space,Search-space expression is exact formula memorization with plausible mathematical distractors.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the evolution-based search discussion, the mathematical expression given for the number of choices when a $s=4\times$ extension is considered is",$400^{128/2}\times14$,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the evolution-based search discussion, the mathematical expression given for the number of choices when a $s=4\times$ extension is considered is $400^{128/2}\times14$","For example, a $s=4\times$ extension leads to  $400^{128/2}\times14$=4$\times10^{167}$ choices.",LongRoPE
380,381,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase completion; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", based on the authors' experiences, it is challenging to well fine-tune LLMs under",a large extension ratio.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", based on the authors' experiences, it is challenging to well fine-tune LLMs under a large extension ratio.","Moreover,  based on our experiences, it's challenging to well fine-tune the LLMs under a  large extension ratio (see Appendix).",LongRoPE
382,383,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase completion; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the search for RoPE rescale factors, naive mutation and crossover are particularly inefficient when $L'$ is large, given the",time-consuming inference of each perplexity calculation.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the search for RoPE rescale factors, naive mutation and crossover are particularly inefficient when $L'$ is large, given the time-consuming inference of each perplexity calculation.","This is particularly inefficient when $L'$ is large, given the time-consuming inference  of each perplexity calculation.",LongRoPE
383,384,keep_rejected,tautological_stem|weak_distractor_space,Trivial phrase completion; weak distractor space,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors' experience with LongRoPE indicates that it is challenging to fine-tune LLMs under",a large extension ratio,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors' experience with LongRoPE indicates that it is challenging to fine-tune LLMs under a large extension ratio","Moreover,  based on our experiences, it's challenging to well fine-tune the LLMs under a  large extension ratio (see Appendix).",LongRoPE
384,385,keep_rejected,tautological_stem|weak_distractor_space,Too trivial string-match lookup,"The stem asks for the baseline with 32k in its name, making Together-32k a string-match item.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", among the open-sourced LLM baselines compared after positional interpolation using PI, NTK, and YaRN, the baseline that has “32k” in its name is",Together-32k.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", among the open-sourced LLM baselines compared after positional interpolation using PI, NTK, and YaRN, the baseline that has “32k” in its name is Together-32k.","This includes Together-32k~\cite{together}, Code LLaMA~\cite{codellama}, LongLoRA-full-FT-100k~\cite{longlora}, YaRN-LLaMA and YaRN-Mistral~\cite{yarn}.",Experiments
385,386,keep_rejected,tautological_stem|weak_distractor_space,Trivial phrase completion; weak distractor space,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", while LongRoPE extends the context length of LLMs to 2048k, the authors say their capabilities are maintained within",original shorter context window.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", while LongRoPE extends the context length of LLMs to 2048k, the authors say their capabilities are maintained within original shorter context window.","In this work, we present LongRoPE, a method that remarkably extends the context length of LLMs to an unprecedented 2048k, while maintaining their  capabilities within original shorter context window.",Conclusion
