probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis","involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles",(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis
(A) involving the deltoids, bilateral biceps brachii muscles and paraspinal muscles
(B) involving the quadriceps, bilateral sartorius muscles and bilateral proximal iliopsoas muscles
(C) involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles
(D) involving the bilateral obturator internus and externus muscles, gluteus medius muscles and bilateral proximal hamstrings
(E) involving the hip abductors, bilateral tensor fasciae latae muscles and bilateral proximal iliopsoas muscles","involving the deltoids, bilateral biceps brachii muscles and paraspinal muscles","involving the quadriceps, bilateral sartorius muscles and bilateral proximal iliopsoas muscles","involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles","involving the bilateral obturator internus and externus muscles, gluteus medius muscles and bilateral proximal hamstrings","involving the hip abductors, bilateral tensor fasciae latae muscles and bilateral proximal iliopsoas muscles","[""involving the bilateral obturator internus and externus muscles, gluteus medius muscles and bilateral proximal hamstrings"", ""involving the quadriceps, bilateral sartorius muscles and bilateral proximal iliopsoas muscles"", ""involving the hip abductors, bilateral tensor fasciae latae muscles and bilateral proximal iliopsoas muscles"", ""involving the deltoids, bilateral biceps brachii muscles and paraspinal muscles""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles","MRI of the thighs showed changes consistent with active myositis in the bilateral obturator internus and externus muscles and milder myositis involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles (figure 2).",Investigations
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", MRI of the thighs performed after the patient developed progressive neck swelling, proximal weakness, and severe dysphagia showed changes consistent with active myositis in the",bilateral obturator internus and externus muscles,(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", MRI of the thighs performed after the patient developed progressive neck swelling, proximal weakness, and severe dysphagia showed changes consistent with active myositis in the
(A) quadriceps and hamstring muscle groups bilaterally
(B) bilateral distal iliopsoas and gluteus medius muscles
(C) bilateral obturator internus and externus muscles
(D) sternocleidomastoid and paraspinal muscles bilaterally
(E) bilateral hip adductors and gracilis muscles",quadriceps and hamstring muscle groups bilaterally,bilateral distal iliopsoas and gluteus medius muscles,bilateral obturator internus and externus muscles,sternocleidomastoid and paraspinal muscles bilaterally,bilateral hip adductors and gracilis muscles,"[""bilateral hip adductors and gracilis muscles"", ""bilateral distal iliopsoas and gluteus medius muscles"", ""quadriceps and hamstring muscle groups bilaterally"", ""sternocleidomastoid and paraspinal muscles bilaterally""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", MRI of the thighs performed after the patient developed progressive neck swelling, proximal weakness, and severe dysphagia showed changes consistent with active myositis in the bilateral obturator internus and externus muscles","MRI of the thighs showed changes consistent with active myositis in the bilateral obturator internus and externus muscles and milder myositis involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles (figure 2).",Investigations
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", an FDG-PET scan was performed to further support active muscle inflammation in a man in his 40s with progressive neck swelling and myositis, and FDG accumulation was most prominent in","the head and neck, bilateral deltoids, forearms, chest wall, abdomen and pelvis",(D),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", an FDG-PET scan was performed to further support active muscle inflammation in a man in his 40s with progressive neck swelling and myositis, and FDG accumulation was most prominent in
(A) the bilateral obturator internus and externus muscles, hip adductors, gracilis muscles and distal iliopsoas
(B) the shoulder girdle, paraspinal muscles, gluteal muscles, thighs and calves
(C) the bilateral quadriceps, hamstrings, gluteal muscles, chest wall and lower legs
(D) the head and neck, bilateral deltoids, forearms, chest wall, abdomen and pelvis
(E) the mediastinal and abdomino-pelvic lymph nodes, lungs, liver and spleen","the bilateral obturator internus and externus muscles, hip adductors, gracilis muscles and distal iliopsoas","the shoulder girdle, paraspinal muscles, gluteal muscles, thighs and calves","the bilateral quadriceps, hamstrings, gluteal muscles, chest wall and lower legs","the head and neck, bilateral deltoids, forearms, chest wall, abdomen and pelvis","the mediastinal and abdomino-pelvic lymph nodes, lungs, liver and spleen","[""the bilateral obturator internus and externus muscles, hip adductors, gracilis muscles and distal iliopsoas"", ""the shoulder girdle, paraspinal muscles, gluteal muscles, thighs and calves"", ""the mediastinal and abdomino-pelvic lymph nodes, lungs, liver and spleen"", ""the bilateral quadriceps, hamstrings, gluteal muscles, chest wall and lower legs""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", an FDG-PET scan was performed to further support active muscle inflammation in a man in his 40s with progressive neck swelling and myositis, and FDG accumulation was most prominent in the head and neck, bilateral deltoids, forearms, chest wall, abdomen and pelvis","Active muscle inflammation was further supported by fluorodeoxyglucose (FDG)-positron emission tomography (PET) scan which showed diffuse and abnormal FDG accumulation within multiple muscle groups and most prominent in the head and neck, bilateral deltoids, forearms, chest wall, abdomen and pelvis (figure 3).",Investigations
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a thigh muscle biopsy performed in a man in his 40s with progressive neck swelling and proximal muscle weakness showed necrotic, vacuolated, degenerate, myophagocytosed, and regenerative myofibres in a",perifascicular distribution,(D),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a thigh muscle biopsy performed in a man in his 40s with progressive neck swelling and proximal muscle weakness showed necrotic, vacuolated, degenerate, myophagocytosed, and regenerative myofibres in a
(A) endomysial distribution
(B) multifocal patchy distribution
(C) perimysial distribution
(D) perifascicular distribution
(E) segmental distribution",endomysial distribution,multifocal patchy distribution,perimysial distribution,perifascicular distribution,segmental distribution,"[""perimysial distribution"", ""endomysial distribution"", ""multifocal patchy distribution"", ""segmental distribution""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a thigh muscle biopsy performed in a man in his 40s with progressive neck swelling and proximal muscle weakness showed necrotic, vacuolated, degenerate, myophagocytosed, and regenerative myofibres in a perifascicular distribution","A muscle biopsy of the thigh showed foci of moderate numbers of necrotic, vacuolated degenerate, myophagocytosed and regenerative myofibres in a perifascicular distribution and scattered perimysial inflammation consisting of dispersed histiocytes (figure 4).",Investigations
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a previously well man in his 40s was ultimately diagnosed after evaluation for inflammatory neck swelling, dysphagia, and myositis with",moderate to severe SAE1 antibody positive dermatomyositis,(A),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a previously well man in his 40s was ultimately diagnosed after evaluation for inflammatory neck swelling, dysphagia, and myositis with
(A) moderate to severe SAE1 antibody positive dermatomyositis
(B) acquired C1 esterase inhibitor deficiency causing angioedema
(C) immune-mediated necrotising myopathy with anti-SRP antibodies
(D) moderate to severe anti-TIF1-γ antibody positive dermatomyositis
(E) moderate to severe malignancy-associated dermatomyositis",moderate to severe SAE1 antibody positive dermatomyositis,acquired C1 esterase inhibitor deficiency causing angioedema,immune-mediated necrotising myopathy with anti-SRP antibodies,moderate to severe anti-TIF1-γ antibody positive dermatomyositis,moderate to severe malignancy-associated dermatomyositis,"[""moderate to severe anti-TIF1-\u03b3 antibody positive dermatomyositis"", ""moderate to severe malignancy-associated dermatomyositis"", ""immune-mediated necrotising myopathy with anti-SRP antibodies"", ""acquired C1 esterase inhibitor deficiency causing angioedema""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a previously well man in his 40s was ultimately diagnosed after evaluation for inflammatory neck swelling, dysphagia, and myositis with moderate to severe SAE1 antibody positive dermatomyositis","A diagnosis of moderate to severe SAE1 antibody positive dermatomyositis with inflammatory swelling, peribronchial consolidation secondary to micro-aspiration, dysphagia and myositis was made.",Investigations
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", because of significant airway muscle involvement, the patient underwent 3 days of",intravenous methylprednisolone treatment,(A),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", because of significant airway muscle involvement, the patient underwent 3 days of
(A) intravenous methylprednisolone treatment
(B) intravenous immunoglobulin therapy
(C) plasmapheresis therapy
(D) intramuscular epinephrine treatment
(E) high-dose oral prednisone treatment",intravenous methylprednisolone treatment,intravenous immunoglobulin therapy,plasmapheresis therapy,intramuscular epinephrine treatment,high-dose oral prednisone treatment,"[""high-dose oral prednisone treatment"", ""intravenous immunoglobulin therapy"", ""intramuscular epinephrine treatment"", ""plasmapheresis therapy""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", because of significant airway muscle involvement, the patient underwent 3 days of intravenous methylprednisolone treatment","Due to significant airway muscle involvement, the patient underwent 3 days of intravenous methylprednisolone treatment, at a dose of 1000 mg daily.",Treatment
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with dermatomyositis received loading-dose intravenous immunoglobulin (IVIG) after significant airway muscle involvement, with a total loading dose of Gamunex 10% over 5 days,",a total of 165 g,(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with dermatomyositis received loading-dose intravenous immunoglobulin (IVIG) after significant airway muscle involvement, with a total loading dose of Gamunex 10% over 5 days,
(A) a total of 175 g
(B) a total of 200 g
(C) a total of 165 g
(D) a total of 150 g
(E) a total of 140 g",a total of 175 g,a total of 200 g,a total of 165 g,a total of 150 g,a total of 140 g,"[""a total of 175\u2009g"", ""a total of 150\u2009g"", ""a total of 200\u2009g"", ""a total of 140\u2009g""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with dermatomyositis received loading-dose intravenous immunoglobulin (IVIG) after significant airway muscle involvement, with a total loading dose of Gamunex 10% over 5 days, a total of 165 g","Loading dose intravenous immunoglobulin (IVIG) (Gamunex 10%) of 2 g/kg (= a total of 165 g) was given over 5 days (= 35 g daily), followed by a further 5 cycles, 4 weeks apart at a total dose of 2 g/kg (=165 g) split over these doses.",Treatment
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient received a loading dose of intravenous immunoglobulin (IVIG) over 5 days as part of treatment for dermatomyositis with airway muscle involvement, IVIG was given every 4 weeks for a further",5 cycles,(D),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient received a loading dose of intravenous immunoglobulin (IVIG) over 5 days as part of treatment for dermatomyositis with airway muscle involvement, IVIG was given every 4 weeks for a further
(A) 2 cycles
(B) 3 cycles
(C) 6 cycles
(D) 5 cycles
(E) 4 cycles",2 cycles,3 cycles,6 cycles,5 cycles,4 cycles,"[""3 cycles"", ""4 cycles"", ""6 cycles"", ""2 cycles""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient received a loading dose of intravenous immunoglobulin (IVIG) over 5 days as part of treatment for dermatomyositis with airway muscle involvement, IVIG was given every 4 weeks for a further 5 cycles","Loading dose intravenous immunoglobulin (IVIG) (Gamunex 10%) of 2 g/kg (= a total of 165 g) was given over 5 days (= 35 g daily), followed by a further 5 cycles, 4 weeks apart at a total dose of 2 g/kg (=165 g) split over these doses.",Treatment
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was switched from intravenous methylprednisolone to an oral prednisone taper starting at 60 mg daily, the dose was reduced by",5 mg every 2 to 3 weeks,(B),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was switched from intravenous methylprednisolone to an oral prednisone taper starting at 60 mg daily, the dose was reduced by
(A) 2.5 mg every 2 to 3 weeks
(B) 5 mg every 2 to 3 weeks
(C) 5 mg every 5 days
(D) 5 mg every 1 to 2 weeks
(E) 10 mg every 2 to 3 weeks",2.5 mg every 2 to 3 weeks,5 mg every 2 to 3 weeks,5 mg every 5 days,5 mg every 1 to 2 weeks,10 mg every 2 to 3 weeks,"[""10\u2009mg every 2 to 3\u2009weeks"", ""5\u2009mg every 1 to 2\u2009weeks"", ""2.5\u2009mg every 2 to 3\u2009weeks"", ""5\u2009mg every 5\u2009days""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was switched from intravenous methylprednisolone to an oral prednisone taper starting at 60 mg daily, the dose was reduced by 5 mg every 2 to 3 weeks","He was then stepped down to a prednisone tapering regimen starting at 60 mg daily, weaned by 5 mg every 2 to 3 weeks.",Treatment
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the clinicians listed the differential diagnoses for this patient's subacute neck swelling and suspected angioedema, they included",superior vena cava syndrome,(B),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the clinicians listed the differential diagnoses for this patient's subacute neck swelling and suspected angioedema, they included
(A) polymyositis
(B) superior vena cava syndrome
(C) hereditary angioedema
(D) thoracic outlet syndrome
(E) anaphylaxis",polymyositis,superior vena cava syndrome,hereditary angioedema,thoracic outlet syndrome,anaphylaxis,"[""hereditary angioedema"", ""polymyositis"", ""anaphylaxis"", ""thoracic outlet syndrome""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the clinicians listed the differential diagnoses for this patient's subacute neck swelling and suspected angioedema, they included superior vena cava syndrome","Differential diagnoses included other inflammatory myopathies (eg, immune-mediated necrotising myopathy, inclusion body myositis), infection-related causes (eg, cellulitis/erysipelas of the neck, deep neck space infections, bacterial sialadenitis), neuromuscular junction disorders such as myasthenia gravis, delayed drug hypersensitivity reaction (eg, drug rash with eosinophilia and systemic symptoms), acute contact dermatitis, orofacial granulomatosis, hypocomplementaemic urticarial vasculitis and superior vena cava syndrome.",Differential diagnosis
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis was started on several immunosuppressive treatments after receiving steroids and IVIG, and the medication commenced at a dose of 1 g two times a day was",mycophenolate mofetil,(B),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis was started on several immunosuppressive treatments after receiving steroids and IVIG, and the medication commenced at a dose of 1 g two times a day was
(A) cyclophosphamide
(B) mycophenolate mofetil
(C) rituximab
(D) azathioprine
(E) methotrexate",cyclophosphamide,mycophenolate mofetil,rituximab,azathioprine,methotrexate,"[""rituximab"", ""methotrexate"", ""azathioprine"", ""cyclophosphamide""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis was started on several immunosuppressive treatments after receiving steroids and IVIG, and the medication commenced at a dose of 1 g two times a day was mycophenolate mofetil",He was commenced on mycophenolate mofetil 1 g two times a day and given two rituximab doses at 1000 mg intravenous 2 weeks apart.,Treatment
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis was initially started on Pneumocystis jirovecii pneumonia prophylaxis with",sulfamethoxazole-trimethoprim,(C),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis was initially started on Pneumocystis jirovecii pneumonia prophylaxis with
(A) nebulised pentamidine
(B) atovaquone
(C) sulfamethoxazole-trimethoprim
(D) dapsone-pyrimethamine-leucovorin
(E) dapsone",nebulised pentamidine,atovaquone,sulfamethoxazole-trimethoprim,dapsone-pyrimethamine-leucovorin,dapsone,"[""nebulised pentamidine"", ""dapsone"", ""atovaquone"", ""dapsone-pyrimethamine-leucovorin""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis was initially started on Pneumocystis jirovecii pneumonia prophylaxis with sulfamethoxazole-trimethoprim","For Pneumocystis jirovecii pneumonia prophylaxis, he was initially commenced on sulfamethoxazole-trimethoprim, though this was ceased due to the development of haemolytic anaemia (in the absence of glucose-6-phosphate dehydrogenase (G6PD) deficiency) and he subsequently tolerated nebulised pentamidine 300 mg every 4 weeks.",Treatment
"According to the case report “Dermatomyositis masquerading as angioedema: a crucial differential not to overlook”, the patient with SAE1 antibody positive dermatomyositis was not started on methotrexate during treatment planning because of",interstitial lung disease and pulmonary fibrosis,(A),"According to the case report “Dermatomyositis masquerading as angioedema: a crucial differential not to overlook”, the patient with SAE1 antibody positive dermatomyositis was not started on methotrexate during treatment planning because of
(A) interstitial lung disease and pulmonary fibrosis
(B) abnormal liver function tests and concern about hepatotoxicity
(C) the patient's good tolerance of mycophenolate mofetil
(D) Pneumocystis jirovecii pneumonia prophylaxis with sulfamethoxazole-trimethoprim
(E) renal impairment and concern for methotrexate nephrotoxicity",interstitial lung disease and pulmonary fibrosis,abnormal liver function tests and concern about hepatotoxicity,the patient's good tolerance of mycophenolate mofetil,Pneumocystis jirovecii pneumonia prophylaxis with sulfamethoxazole-trimethoprim,renal impairment and concern for methotrexate nephrotoxicity,"[""abnormal liver function tests and concern about hepatotoxicity"", ""the patient's good tolerance of mycophenolate mofetil"", ""Pneumocystis jirovecii pneumonia prophylaxis with sulfamethoxazole-trimethoprim"", ""renal impairment and concern for methotrexate nephrotoxicity""]","According to the case report “Dermatomyositis masquerading as angioedema: a crucial differential not to overlook”, the patient with SAE1 antibody positive dermatomyositis was not started on methotrexate during treatment planning because of interstitial lung disease and pulmonary fibrosis","Methotrexate was not used due to the association with interstitial lung disease and pulmonary fibrosis, noting that the patient had abnormal lung function tests, as well as in discussion with the patient, in consideration of its side effects.",Treatment
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the patient was discharged after a 21-day inpatient stay with persistent dysphagia, his oral medications were administered through",nasogastric tube,(D),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the patient was discharged after a 21-day inpatient stay with persistent dysphagia, his oral medications were administered through
(A) a percutaneous endoscopic gastrostomy tube
(B) a jejunostomy tube
(C) an orogastric tube
(D) nasogastric tube
(E) a central venous catheter",a percutaneous endoscopic gastrostomy tube,a jejunostomy tube,an orogastric tube,nasogastric tube,a central venous catheter,"[""a percutaneous endoscopic gastrostomy tube"", ""an orogastric tube"", ""a jejunostomy tube"", ""a central venous catheter""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the patient was discharged after a 21-day inpatient stay with persistent dysphagia, his oral medications were administered through nasogastric tube",His oral medications were administered through nasogastric tube as he had persistent dysphagia at the time of discharge.,Treatment
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s dysphagia persisted after discharge and he required nasogastric tube feeding for",a further 2 months,(E),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s dysphagia persisted after discharge and he required nasogastric tube feeding for
(A) a further 69weeks
(B) a further 19month
(C) a further 39weeks
(D) a further 69months
(E) a further 2 months",a further 69weeks,a further 19month,a further 39weeks,a further 69months,a further 2 months,"[""a further 3\u00199weeks"", ""a further 6\u00199weeks"", ""a further 1\u00199month"", ""a further 6\u00199months""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s dysphagia persisted after discharge and he required nasogastric tube feeding for a further 2 months","Dysphagia persisted, necessitating nasogastric tube feeding, which was required for a further 2 months.",Outcome and follow-up
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient was discharged after a 21-day inpatient stay, with his oral medications administered through a nasogastric tube because he had",persistent dysphagia at the time of discharge.,(E),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient was discharged after a 21-day inpatient stay, with his oral medications administered through a nasogastric tube because he had
(A) a newly diagnosed oesophageal stricture at the time of discharge.
(B) marked dysarthria with poor tablet swallowing at the time of discharge.
(C) ongoing upper-airway angioedema at the time of discharge.
(D) persistent odynophagia at the time of discharge.
(E) persistent dysphagia at the time of discharge.",a newly diagnosed oesophageal stricture at the time of discharge.,marked dysarthria with poor tablet swallowing at the time of discharge.,ongoing upper-airway angioedema at the time of discharge.,persistent odynophagia at the time of discharge.,persistent dysphagia at the time of discharge.,"[""persistent odynophagia at the time of discharge."", ""ongoing upper-airway angioedema at the time of discharge."", ""marked dysarthria with poor tablet swallowing at the time of discharge."", ""a newly diagnosed oesophageal stricture at the time of discharge.""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient was discharged after a 21-day inpatient stay, with his oral medications administered through a nasogastric tube because he had persistent dysphagia at the time of discharge.",His oral medications were administered through nasogastric tube as he had persistent dysphagia at the time of discharge.,Treatment
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the immunology review 2 months after discharge, only residual violaceous facial erythema and periungual changes were evident on examination, while",cervical swelling continued to improve,(B),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the immunology review 2 months after discharge, only residual violaceous facial erythema and periungual changes were evident on examination, while
(A) swallowing function had deteriorated again, preventing progression beyond liquid feeds
(B) cervical swelling continued to improve
(C) C1 esterase inhibitor deficiency was confirmed as the cause of the cervical oedema
(D) proximal muscle weakness had relapsed despite previously normalised creatine kinase
(E) dysphagia persisted, necessitating ongoing nasogastric tube feeding","swallowing function had deteriorated again, preventing progression beyond liquid feeds",cervical swelling continued to improve,C1 esterase inhibitor deficiency was confirmed as the cause of the cervical oedema,proximal muscle weakness had relapsed despite previously normalised creatine kinase,"dysphagia persisted, necessitating ongoing nasogastric tube feeding","[""dysphagia persisted, necessitating ongoing nasogastric tube feeding"", ""proximal muscle weakness had relapsed despite previously normalised creatine kinase"", ""swallowing function had deteriorated again, preventing progression beyond liquid feeds"", ""C1 esterase inhibitor deficiency was confirmed as the cause of the cervical oedema""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the immunology review 2 months after discharge, only residual violaceous facial erythema and periungual changes were evident on examination, while cervical swelling continued to improve","At immunology review 2 months post-discharge, cervical swelling continued to improve, with only residual violaceous facial erythema and periungual changes evident on examination.",Outcome and follow-up
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s dysphagia persisted after hospitalization and treatment, and he required",nasogastric tube feeding.,(B),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s dysphagia persisted after hospitalization and treatment, and he required
(A) percutaneous endoscopic gastrostomy feeding.
(B) nasogastric tube feeding.
(C) total parenteral nutrition.
(D) a thickened-fluid diet with speech and language therapy support.
(E) intravenous immunoglobulin therapy.",percutaneous endoscopic gastrostomy feeding.,nasogastric tube feeding.,total parenteral nutrition.,a thickened-fluid diet with speech and language therapy support.,intravenous immunoglobulin therapy.,"[""percutaneous endoscopic gastrostomy feeding."", ""total parenteral nutrition."", ""intravenous immunoglobulin therapy."", ""a thickened-fluid diet with speech and language therapy support.""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s dysphagia persisted after hospitalization and treatment, and he required nasogastric tube feeding.","Dysphagia persisted, necessitating nasogastric tube feeding, which was required for a further 2 months.",Outcome and follow-up
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness, the patient demonstrated",marked improvement in cervical soft tissue swelling,(A),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness, the patient demonstrated
(A) marked improvement in cervical soft tissue swelling
(B) normalization of serum creatine kinase levels
(C) full recovery of hip flexor strength
(D) resolution of dysphagia with discontinuation of nasogastric tube feeding
(E) complete resolution of cervical soft tissue swelling",marked improvement in cervical soft tissue swelling,normalization of serum creatine kinase levels,full recovery of hip flexor strength,resolution of dysphagia with discontinuation of nasogastric tube feeding,complete resolution of cervical soft tissue swelling,"[""complete resolution of cervical soft tissue swelling"", ""full recovery of hip flexor strength"", ""resolution of dysphagia with discontinuation of nasogastric tube feeding"", ""normalization of serum creatine kinase levels""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness, the patient demonstrated marked improvement in cervical soft tissue swelling","After 3 weeks of hospitalisation and treatment, the patient demonstrated moderate improvement in hip flexor weakness and marked improvement in cervical soft tissue swelling, although the latter had not fully resolved at the time of discharge.",Outcome and follow-up
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at immunology review 2 months after discharge, when his cervical swelling was still improving, the residual facial finding noted on examination was",violaceous facial erythema,(E),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at immunology review 2 months after discharge, when his cervical swelling was still improving, the residual facial finding noted on examination was
(A) periungual changes
(B) malar rash sparing the nasolabial folds
(C) urticarial facial oedema with lip swelling
(D) persistent cervical soft tissue swelling
(E) violaceous facial erythema",periungual changes,malar rash sparing the nasolabial folds,urticarial facial oedema with lip swelling,persistent cervical soft tissue swelling,violaceous facial erythema,"[""periungual changes"", ""malar rash sparing the nasolabial folds"", ""persistent cervical soft tissue swelling"", ""urticarial facial oedema with lip swelling""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at immunology review 2 months after discharge, when his cervical swelling was still improving, the residual facial finding noted on examination was violaceous facial erythema","At immunology review 2 months post-discharge, cervical swelling continued to improve, with only residual violaceous facial erythema and periungual changes evident on examination.",Outcome and follow-up
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", three weeks after discharge, when the patient’s proximal muscle strength had fully recovered, his serum creatine kinase had normalised to",37 U/L,(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", three weeks after discharge, when the patient’s proximal muscle strength had fully recovered, his serum creatine kinase had normalised to
(A) 120 U/L
(B) 57 U/L
(C) 37 U/L
(D) 370 U/L
(E) 73 U/L",120 U/L,57 U/L,37 U/L,370 U/L,73 U/L,"[""73\u2009U/L"", ""57\u2009U/L"", ""120\u2009U/L"", ""370\u2009U/L""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", three weeks after discharge, when the patient’s proximal muscle strength had fully recovered, his serum creatine kinase had normalised to 37 U/L","Three weeks after discharge, proximal muscle strength had fully recovered and serum creatine kinase had normalised to 37 U/L.",Outcome and follow-up
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the 2-month post-discharge follow-up, the patient's swallowing function had improved enough to allow removal of the nasogastric tube and progression to",soft solids.,(C),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the 2-month post-discharge follow-up, the patient's swallowing function had improved enough to allow removal of the nasogastric tube and progression to
(A) a normal diet.
(B) thickened fluids.
(C) soft solids.
(D) liquidised meals.
(E) pureed foods.",a normal diet.,thickened fluids.,soft solids.,liquidised meals.,pureed foods.,"[""pureed foods."", ""thickened fluids."", ""a normal diet."", ""liquidised meals.""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the 2-month post-discharge follow-up, the patient's swallowing function had improved enough to allow removal of the nasogastric tube and progression to soft solids.",Swallowing function had improved sufficiently to allow removal of the nasogastric tube and progression to soft solids.,Outcome and follow-up
