probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the subsequent hospitalization in which the patient was rehospitalized 12 days after discharge for 10 days with septic shock, the source of the septic shock was a",pseudomonal urinary tract infection,(D),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the subsequent hospitalization in which the patient was rehospitalized 12 days after discharge for 10 days with septic shock, the source of the septic shock was a
(A) central line-associated bloodstream infection
(B) Clostridioides difficile colitis
(C) pseudomonal hospital-acquired pneumonia
(D) pseudomonal urinary tract infection
(E) Escherichia coli urinary tract infection",central line-associated bloodstream infection,Clostridioides difficile colitis,pseudomonal hospital-acquired pneumonia,pseudomonal urinary tract infection,Escherichia coli urinary tract infection,"[""Escherichia coli urinary tract infection"", ""pseudomonal hospital-acquired pneumonia"", ""central line-associated bloodstream infection"", ""Clostridioides difficile colitis""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the subsequent hospitalization in which the patient was rehospitalized 12 days after discharge for 10 days with septic shock, the source of the septic shock was a pseudomonal urinary tract infection","12 days after her discharge, she was hospitalised again for 10 days due to septic shock from pseudomonal urinary tract infection and was found to have a normal CK during that admission.",Case presentation
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after 4 months of progressive proximal weakness, dysphagia, and dysphonia following a single dose of semaglutide, the abnormal lung finding that was not present on physical examination at the tertiary hospital was",crackles,(B),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after 4 months of progressive proximal weakness, dysphagia, and dysphonia following a single dose of semaglutide, the abnormal lung finding that was not present on physical examination at the tertiary hospital was
(A) stridor
(B) crackles
(C) wheezes
(D) rhonchi
(E) decreased breath sounds",stridor,crackles,wheezes,rhonchi,decreased breath sounds,"[""wheezes"", ""rhonchi"", ""stridor"", ""decreased breath sounds""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after 4 months of progressive proximal weakness, dysphagia, and dysphonia following a single dose of semaglutide, the abnormal lung finding that was not present on physical examination at the tertiary hospital was crackles","She did not exhibit any rashes, skin changes, crackles, synovitis, oedema, sicca, oral ulcers or any other neurological deficits.",Case presentation
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", she did not receive any additional IVIG outside her initial course during her hospitalisation due to",cost and her overall improvement off semaglutide,(B),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", she did not receive any additional IVIG outside her initial course during her hospitalisation due to
(A) insurance denial and limited access to outpatient infusion services
(B) cost and her overall improvement off semaglutide
(C) concern for IVIG-related renal and volume complications
(D) persistently normal CK levels and her rapid prednisone taper
(E) the intervening septic shock from a pseudomonal urinary tract infection",insurance denial and limited access to outpatient infusion services,cost and her overall improvement off semaglutide,concern for IVIG-related renal and volume complications,persistently normal CK levels and her rapid prednisone taper,the intervening septic shock from a pseudomonal urinary tract infection,"[""persistently normal CK levels and her rapid prednisone taper"", ""the intervening septic shock from a pseudomonal urinary tract infection"", ""insurance denial and limited access to outpatient infusion services"", ""concern for IVIG-related renal and volume complications""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", she did not receive any additional IVIG outside her initial course during her hospitalisation due to cost and her overall improvement off semaglutide","Due to a combination of cost and her overall improvement off semaglutide, she did not receive any additional IVIG outside of her initial course during her hospitalisation.",Case presentation
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after developing progressive weakness and dysphagia following a single semaglutide dose, her creatine kinase level at the time of evaluation was",1237 U/L,(C),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after developing progressive weakness and dysphagia following a single semaglutide dose, her creatine kinase level at the time of evaluation was
(A) 191 U/L
(B) 12,370 U/L
(C) 1237 U/L
(D) 3992 U/L
(E) 165 U/L",191 U/L,"12,370 U/L",1237 U/L,3992 U/L,165 U/L,"[""3992\u2009U/L"", ""191\u2009U/L"", ""165\u2009U/L"", ""12,370\u2009U/L""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after developing progressive weakness and dysphagia following a single semaglutide dose, her creatine kinase level at the time of evaluation was 1237 U/L","Her laboratory work-up was notable for elevated CK of 1237 U/L at evaluation, with a peak of 3992 U/L measured 1 week prior at the transferring hospital.",Investigations
"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient had regained her baseline functional status and was off immunosuppression for 8 months at her final outpatient follow-up,",10 months after her initial evaluation and treatment initiation,(B),"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient had regained her baseline functional status and was off immunosuppression for 8 months at her final outpatient follow-up,
(A) at the end of her 10-day readmission for septic shock from pseudomonal urinary tract infection
(B) 10 months after her initial evaluation and treatment initiation
(C) 12 months after diagnosis, following maintenance IVIG and steroid-sparing therapy
(D) 8 months after her initial evaluation and treatment initiation
(E) 12 days after her discharge from the index hospitalisation",at the end of her 10-day readmission for septic shock from pseudomonal urinary tract infection,10 months after her initial evaluation and treatment initiation,"12 months after diagnosis, following maintenance IVIG and steroid-sparing therapy",8 months after her initial evaluation and treatment initiation,12 days after her discharge from the index hospitalisation,"[""8 months after her initial evaluation and treatment initiation"", ""12 days after her discharge from the index hospitalisation"", ""at the end of her 10-day readmission for septic shock from pseudomonal urinary tract infection"", ""12 months after diagnosis, following maintenance IVIG and steroid-sparing therapy""]","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient had regained her baseline functional status and was off immunosuppression for 8 months at her final outpatient follow-up, 10 months after her initial evaluation and treatment initiation","She was last seen in the outpatient setting 10 months after her initial evaluation and treatment initiation and had regained her baseline functional status, off immunosuppression for 8 months.",Case presentation
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during her rehospitalisation 12 days after discharge for 10 days because of septic shock from a pseudomonal urinary tract infection, she was found to have",a normal CK.,(A),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during her rehospitalisation 12 days after discharge for 10 days because of septic shock from a pseudomonal urinary tract infection, she was found to have
(A) a normal CK.
(B) a heliotrope rash.
(C) positive anti-SRP antibodies.
(D) a markedly elevated CK.
(E) an acute kidney injury.",a normal CK.,a heliotrope rash.,positive anti-SRP antibodies.,a markedly elevated CK.,an acute kidney injury.,"[""a markedly elevated CK."", ""positive anti-SRP antibodies."", ""a heliotrope rash."", ""an acute kidney injury.""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during her rehospitalisation 12 days after discharge for 10 days because of septic shock from a pseudomonal urinary tract infection, she was found to have a normal CK.","12 days after her discharge, she was hospitalised again for 10 days due to septic shock from pseudomonal urinary tract infection and was found to have a normal CK during that admission.",Case presentation
"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during evaluation for elevated serum creatine kinase in the setting of a history of fatty liver, her AST was 191 U/L and her ALT was",165 U/L,(C),"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during evaluation for elevated serum creatine kinase in the setting of a history of fatty liver, her AST was 191 U/L and her ALT was
(A) 92 U/L
(B) 191 U/L
(C) 165 U/L
(D) 1237 U/L
(E) 45 U/L",92 U/L,191 U/L,165 U/L,1237 U/L,45 U/L,"[""191\u2009U/L"", ""1237\u2009U/L"", ""92\u2009U/L"", ""45\u2009U/L""]","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during evaluation for elevated serum creatine kinase in the setting of a history of fatty liver, her AST was 191 U/L and her ALT was 165 U/L",Her AST was 191 U/L and ALT 165 U/L in the setting of elevated serum CK and history of fatty liver.,Investigations
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s peak creatine kinase level at the outside hospital 1 week before her evaluation, when her laboratory work-up later showed CK 1237 U/L, was",3992 U/L,(A),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s peak creatine kinase level at the outside hospital 1 week before her evaluation, when her laboratory work-up later showed CK 1237 U/L, was
(A) 3992 U/L
(B) 191 U/L
(C) 165 U/L
(D) 1237 U/L
(E) 4920 U/L",3992 U/L,191 U/L,165 U/L,1237 U/L,4920 U/L,"[""1237\u2009U/L"", ""191\u2009U/L"", ""165\u2009U/L"", ""4920\u2009U/L""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s peak creatine kinase level at the outside hospital 1 week before her evaluation, when her laboratory work-up later showed CK 1237 U/L, was 3992 U/L","Her laboratory work-up was notable for elevated CK of 1237 U/L at evaluation, with a peak of 3992 U/L measured 1 week prior at the transferring hospital.",Investigations
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient's evaluation for progressive proximal weakness and dysphagia, her pro-B-type natriuretic peptide (proBNP) level was",4358 pg/mL,(C),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient's evaluation for progressive proximal weakness and dysphagia, her pro-B-type natriuretic peptide (proBNP) level was
(A) 3584 pg/mL
(B) 125 pg/mL
(C) 4358 pg/mL
(D) 62 pg/mL
(E) 228 pg/mL",3584 pg/mL,125 pg/mL,4358 pg/mL,62 pg/mL,228 pg/mL,"[""62\u2009pg/mL"", ""125\u2009pg/mL"", ""3584\u2009pg/mL"", ""228\u2009pg/mL""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient's evaluation for progressive proximal weakness and dysphagia, her pro-B-type natriuretic peptide (proBNP) level was 4358 pg/mL","Notably, she also had a HS-Troponin elevation of 62 pg/mL (normal range ≤53 pg/mL) and a pro-B-type natriuretic peptide (proBNP) of 4358 pg/mL (normal range: 0–125 pg/mL).",Investigations
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during evaluation for progressive proximal weakness, dysphagia, and elevated creatine kinase after a single semaglutide dose, the patient's myositis panel was negative for",SRP and HMGCR.,(A),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during evaluation for progressive proximal weakness, dysphagia, and elevated creatine kinase after a single semaglutide dose, the patient's myositis panel was negative for
(A) SRP and HMGCR.
(B) anti-SSA and anti-SSB.
(C) ANA and anti-U1 RNP.
(D) ANCA and anti-mitochondrial antibodies.
(E) acetylcholine receptor and MuSK.",SRP and HMGCR.,anti-SSA and anti-SSB.,ANA and anti-U1 RNP.,ANCA and anti-mitochondrial antibodies.,acetylcholine receptor and MuSK.,"[""ANA and anti-U1 RNP."", ""anti-SSA and anti-SSB."", ""acetylcholine receptor and MuSK."", ""ANCA and anti-mitochondrial antibodies.""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during evaluation for progressive proximal weakness, dysphagia, and elevated creatine kinase after a single semaglutide dose, the patient's myositis panel was negative for SRP and HMGCR.","She also had a myositis panel that was negative for SRP and HMGCR, as well as Jo-1, Pl-7, Pl-12, EJ, OJ, Mi-2, MDA-5, TIF1-y, NXP-2 and cN-1A autoantibodies.",Investigations
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", MRI of both femurs during evaluation of her progressive proximal weakness showed mild symmetric muscular oedema in the vastus lateralis and quadriceps muscles, as well as",subcutaneous oedema along the lateral aspect of the bilateral thighs,(A),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", MRI of both femurs during evaluation of her progressive proximal weakness showed mild symmetric muscular oedema in the vastus lateralis and quadriceps muscles, as well as
(A) subcutaneous oedema along the lateral aspect of the bilateral thighs
(B) muscular oedema extending into the bilateral gastrocnemius muscles
(C) fascial oedema tracking along the anterior compartments of both thighs
(D) bone marrow oedema within the bilateral femoral shafts
(E) patchy fatty infiltration of the gluteus medius and adductor muscle groups",subcutaneous oedema along the lateral aspect of the bilateral thighs,muscular oedema extending into the bilateral gastrocnemius muscles,fascial oedema tracking along the anterior compartments of both thighs,bone marrow oedema within the bilateral femoral shafts,patchy fatty infiltration of the gluteus medius and adductor muscle groups,"[""fascial oedema tracking along the anterior compartments of both thighs"", ""patchy fatty infiltration of the gluteus medius and adductor muscle groups"", ""bone marrow oedema within the bilateral femoral shafts"", ""muscular oedema extending into the bilateral gastrocnemius muscles""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", MRI of both femurs during evaluation of her progressive proximal weakness showed mild symmetric muscular oedema in the vastus lateralis and quadriceps muscles, as well as subcutaneous oedema along the lateral aspect of the bilateral thighs","MRI of bilateral femurs revealed mild, symmetric bilateral muscular oedema most evident in the proximal vastus lateralis muscles and distal quadriceps muscles, as well as subcutaneous oedema along the lateral aspect of the bilateral thighs (figure 2).",Investigations
"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient’s work-up after she developed progressive weakness and dysphagia following semaglutide exposure, the echocardiogram reported a right ventricular systolic pressure of",46 mm Hg.,(A),"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient’s work-up after she developed progressive weakness and dysphagia following semaglutide exposure, the echocardiogram reported a right ventricular systolic pressure of
(A) 46 mm Hg.
(B) 35 mm Hg.
(C) 65 mm Hg.
(D) 62 mm Hg.
(E) 42 mm Hg.",46 mm Hg.,35 mm Hg.,65 mm Hg.,62 mm Hg.,42 mm Hg.,"[""42\u2009mm Hg."", ""35\u2009mm Hg."", ""62\u2009mm Hg."", ""65\u2009mm Hg.""]","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient’s work-up after she developed progressive weakness and dysphagia following semaglutide exposure, the echocardiogram reported a right ventricular systolic pressure of 46 mm Hg.",Echocardiogram was notable for an estimated left ventricular ejection fraction of 65%–70% and a right ventricular systolic pressure of 46 mm Hg.,Investigations
"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", MRI of both femurs showed mild, symmetric bilateral muscle oedema in the thighs, with the most evident oedema in",the proximal vastus lateralis muscles and distal quadriceps muscles,(B),"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", MRI of both femurs showed mild, symmetric bilateral muscle oedema in the thighs, with the most evident oedema in
(A) the proximal adductor magnus muscles and distal hamstring muscles
(B) the proximal vastus lateralis muscles and distal quadriceps muscles
(C) the gluteus maximus muscles and proximal iliopsoas muscles
(D) the vastus medialis muscles and proximal rectus femoris muscles
(E) the subcutaneous tissues along the lateral thighs and the tensor fasciae latae muscles",the proximal adductor magnus muscles and distal hamstring muscles,the proximal vastus lateralis muscles and distal quadriceps muscles,the gluteus maximus muscles and proximal iliopsoas muscles,the vastus medialis muscles and proximal rectus femoris muscles,the subcutaneous tissues along the lateral thighs and the tensor fasciae latae muscles,"[""the proximal adductor magnus muscles and distal hamstring muscles"", ""the vastus medialis muscles and proximal rectus femoris muscles"", ""the subcutaneous tissues along the lateral thighs and the tensor fasciae latae muscles"", ""the gluteus maximus muscles and proximal iliopsoas muscles""]","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", MRI of both femurs showed mild, symmetric bilateral muscle oedema in the thighs, with the most evident oedema in the proximal vastus lateralis muscles and distal quadriceps muscles","MRI of bilateral femurs revealed mild, symmetric bilateral muscular oedema most evident in the proximal vastus lateralis muscles and distal quadriceps muscles, as well as subcutaneous oedema along the lateral aspect of the bilateral thighs (figure 2).",Investigations
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the cardiac MRI obtained during the patient’s evaluation showed mild hypokinesis of the mid-anteroseptal and anterior wall with myocardial oedema and was notable for",no definite late gadolinium enhancement.,(D),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the cardiac MRI obtained during the patient’s evaluation showed mild hypokinesis of the mid-anteroseptal and anterior wall with myocardial oedema and was notable for
(A) a reduced left ventricular ejection fraction of 35%–40%.
(B) a small circumferential pericardial effusion.
(C) significant valvular dysfunction.
(D) no definite late gadolinium enhancement.
(E) significant myocardial scarring or prior infarction.",a reduced left ventricular ejection fraction of 35%–40%.,a small circumferential pericardial effusion.,significant valvular dysfunction.,no definite late gadolinium enhancement.,significant myocardial scarring or prior infarction.,"[""significant myocardial scarring or prior infarction."", ""a reduced left ventricular ejection fraction of 35%\u201340%."", ""significant valvular dysfunction."", ""a small circumferential pericardial effusion.""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the cardiac MRI obtained during the patient’s evaluation showed mild hypokinesis of the mid-anteroseptal and anterior wall with myocardial oedema and was notable for no definite late gadolinium enhancement.","A cardiac MRI was also obtained, which showed mild hypokinesis of the mid-anteroseptal and anterior wall associated with myocardial oedema and no definite late gadolinium enhancement, potentially related to myocardial inflammation/early myocarditis or potentially focal stress-induced cardiomyopathy.",Investigations
"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a cardiac MRI obtained during the patient’s evaluation after she developed progressive weakness and elevated creatine kinase following semaglutide exposure showed",mild hypokinesis of the mid-anteroseptal and anterior wall,(D),"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a cardiac MRI obtained during the patient’s evaluation after she developed progressive weakness and elevated creatine kinase following semaglutide exposure showed
(A) preserved left ventricular ejection fraction of 65%–70% with a right ventricular systolic pressure of 46 mm Hg
(B) severe global left ventricular systolic dysfunction with apical ballooning consistent with Takotsubo cardiomyopathy
(C) diffuse late gadolinium enhancement with subendocardial scarring consistent with prior myocardial infarction
(D) mild hypokinesis of the mid-anteroseptal and anterior wall
(E) mild, symmetric bilateral muscular oedema most evident in the proximal vastus lateralis and distal quadriceps muscles",preserved left ventricular ejection fraction of 65%–70% with a right ventricular systolic pressure of 46 mm Hg,severe global left ventricular systolic dysfunction with apical ballooning consistent with Takotsubo cardiomyopathy,diffuse late gadolinium enhancement with subendocardial scarring consistent with prior myocardial infarction,mild hypokinesis of the mid-anteroseptal and anterior wall,"mild, symmetric bilateral muscular oedema most evident in the proximal vastus lateralis and distal quadriceps muscles","[""preserved left ventricular ejection fraction of 65%\u201370% with a right ventricular systolic pressure of 46 mm Hg"", ""mild, symmetric bilateral muscular oedema most evident in the proximal vastus lateralis and distal quadriceps muscles"", ""diffuse late gadolinium enhancement with subendocardial scarring consistent with prior myocardial infarction"", ""severe global left ventricular systolic dysfunction with apical ballooning consistent with Takotsubo cardiomyopathy""]","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a cardiac MRI obtained during the patient’s evaluation after she developed progressive weakness and elevated creatine kinase following semaglutide exposure showed mild hypokinesis of the mid-anteroseptal and anterior wall","A cardiac MRI was also obtained, which showed mild hypokinesis of the mid-anteroseptal and anterior wall associated with myocardial oedema and no definite late gadolinium enhancement, potentially related to myocardial inflammation/early myocarditis or potentially focal stress-induced cardiomyopathy.",Investigations
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the evaluation of her progressive weakness and elevated creatine kinase, abdominal MRI demonstrated",steatotic hepatomegaly.,(D),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the evaluation of her progressive weakness and elevated creatine kinase, abdominal MRI demonstrated
(A) cirrhotic liver morphology with portal hypertension.
(B) splenomegaly with diffuse hepatic iron deposition.
(C) hepatomegaly without steatosis.
(D) steatotic hepatomegaly.
(E) periportal lymphadenopathy with otherwise unremarkable liver parenchyma.",cirrhotic liver morphology with portal hypertension.,splenomegaly with diffuse hepatic iron deposition.,hepatomegaly without steatosis.,steatotic hepatomegaly.,periportal lymphadenopathy with otherwise unremarkable liver parenchyma.,"[""hepatomegaly without steatosis."", ""periportal lymphadenopathy with otherwise unremarkable liver parenchyma."", ""cirrhotic liver morphology with portal hypertension."", ""splenomegaly with diffuse hepatic iron deposition.""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the evaluation of her progressive weakness and elevated creatine kinase, abdominal MRI demonstrated steatotic hepatomegaly.","MRI of her abdomen demonstrated steatotic hepatomegaly, but otherwise unremarkable and with no lymphadenopathy.",Investigations
"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a liver biopsy performed during the patient’s admission showed small and large droplet macrovesicular steatosis encompassing",approximately 70% of the submitted hepatic parenchyma,(D),"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a liver biopsy performed during the patient’s admission showed small and large droplet macrovesicular steatosis encompassing
(A) less than 30% of the submitted hepatic parenchyma
(B) approximately 50% of the submitted hepatic parenchyma
(C) nearly 90% of the submitted hepatic parenchyma
(D) approximately 70% of the submitted hepatic parenchyma
(E) predominantly the periportal hepatic parenchyma with bridging fibrosis",less than 30% of the submitted hepatic parenchyma,approximately 50% of the submitted hepatic parenchyma,nearly 90% of the submitted hepatic parenchyma,approximately 70% of the submitted hepatic parenchyma,predominantly the periportal hepatic parenchyma with bridging fibrosis,"[""approximately 50% of the submitted hepatic parenchyma"", ""nearly 90% of the submitted hepatic parenchyma"", ""less than 30% of the submitted hepatic parenchyma"", ""predominantly the periportal hepatic parenchyma with bridging fibrosis""]","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a liver biopsy performed during the patient’s admission showed small and large droplet macrovesicular steatosis encompassing approximately 70% of the submitted hepatic parenchyma","A liver biopsy, performed during her admission, demonstrated multiple cores of hepatic tissue with small and large droplet macrovesicular steatosis encompassing approximately 70% of the submitted hepatic parenchyma with no significant portal inflammation nor interface hepatitis.",Investigations
"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the work-up included MRI of the bilateral femurs, echocardiogram, cardiac MRI, liver ultrasound with Doppler,",high resolution CT chest and MRI abdomen,(E),"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the work-up included MRI of the bilateral femurs, echocardiogram, cardiac MRI, liver ultrasound with Doppler,
(A) CT pulmonary angiography and MR cholangiopancreatography
(B) high resolution CT chest and liver biopsy
(C) PET-CT whole body and MRI pelvis
(D) high resolution CT chest and CT abdomen/pelvis
(E) high resolution CT chest and MRI abdomen",CT pulmonary angiography and MR cholangiopancreatography,high resolution CT chest and liver biopsy,PET-CT whole body and MRI pelvis,high resolution CT chest and CT abdomen/pelvis,high resolution CT chest and MRI abdomen,"[""high resolution CT chest and CT abdomen/pelvis"", ""CT pulmonary angiography and MR cholangiopancreatography"", ""PET-CT whole body and MRI pelvis"", ""high resolution CT chest and liver biopsy""]","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the work-up included MRI of the bilateral femurs, echocardiogram, cardiac MRI, liver ultrasound with Doppler, high resolution CT chest and MRI abdomen","Notable imaging included an MRI of bilateral femurs, echocardiogram, cardiac MRI, liver ultrasound with Doppler, high resolution CT chest and MRI abdomen.",Investigations
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a repeat liver biopsy performed during her admission after she had been found to have hepatosteatosis showed mild progression of her underlying liver disease to","NAFLD Activity Score grade 5/8, stage 1.",(E),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a repeat liver biopsy performed during her admission after she had been found to have hepatosteatosis showed mild progression of her underlying liver disease to
(A) steatohepatitis with 70% macrovesicular steatosis and portal inflammation.
(B) NAFLD Activity Score grade 4/8, stage 1.
(C) METAVIR fibrosis stage F1 with mild steatohepatitis.
(D) NAFLD Activity Score grade 5/8, stage 2.
(E) NAFLD Activity Score grade 5/8, stage 1.",steatohepatitis with 70% macrovesicular steatosis and portal inflammation.,"NAFLD Activity Score grade 4/8, stage 1.",METAVIR fibrosis stage F1 with mild steatohepatitis.,"NAFLD Activity Score grade 5/8, stage 2.","NAFLD Activity Score grade 5/8, stage 1.","[""NAFLD Activity Score grade 4/8, stage 1."", ""NAFLD Activity Score grade 5/8, stage 2."", ""steatohepatitis with 70% macrovesicular steatosis and portal inflammation."", ""METAVIR fibrosis stage F1 with mild steatohepatitis.""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a repeat liver biopsy performed during her admission after she had been found to have hepatosteatosis showed mild progression of her underlying liver disease to NAFLD Activity Score grade 5/8, stage 1.","These findings were consistent with her history of hepatosteatosis, with mild progression of her underlying liver disease to NAFLD Activity Score grade 5/8, stage 1.",Investigations
"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a muscle biopsy of the right vastus lateralis showed necrotic and regenerating muscle fibres, and immunohistochemistry staining from that biopsy identified",cluster of Differentiation-68 (CD68) staining,(E),"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a muscle biopsy of the right vastus lateralis showed necrotic and regenerating muscle fibres, and immunohistochemistry staining from that biopsy identified
(A) membrane attack complex deposition restricted to endomysial capillaries
(B) Congo red-positive amyloid deposition
(C) major histocompatibility complex class I (MHC-I) sarcolemmal staining
(D) cluster of Differentiation-3 (CD3) staining of endomysial T lymphocytes
(E) cluster of Differentiation-68 (CD68) staining",membrane attack complex deposition restricted to endomysial capillaries,Congo red-positive amyloid deposition,major histocompatibility complex class I (MHC-I) sarcolemmal staining,cluster of Differentiation-3 (CD3) staining of endomysial T lymphocytes,cluster of Differentiation-68 (CD68) staining,"[""major histocompatibility complex class I (MHC-I) sarcolemmal staining"", ""membrane attack complex deposition restricted to endomysial capillaries"", ""cluster of Differentiation-3 (CD3) staining of endomysial T lymphocytes"", ""Congo red-positive amyloid deposition""]","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a muscle biopsy of the right vastus lateralis showed necrotic and regenerating muscle fibres, and immunohistochemistry staining from that biopsy identified cluster of Differentiation-68 (CD68) staining","A muscle biopsy of the right vastus lateralis demonstrated dispersed necrotic and regenerating muscle fibres (figure 3A,B), and immunohistochemistry stains revealed acid phosphatase (figure 3D) and cluster of Differentiation-68 (CD68) staining, a macrophage marker, with myophagocytosis (figure 4B).",Investigations
"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient developed symptoms soon after her first and only semaglutide dose, and her initial symptoms were thought to include",gastrointestinal side effects,(D),"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient developed symptoms soon after her first and only semaglutide dose, and her initial symptoms were thought to include
(A) rhabdomyolysis-associated myalgia
(B) acute pancreatitis
(C) injection-site reactions
(D) gastrointestinal side effects
(E) progressive proximal weakness",rhabdomyolysis-associated myalgia,acute pancreatitis,injection-site reactions,gastrointestinal side effects,progressive proximal weakness,"[""rhabdomyolysis-associated myalgia"", ""progressive proximal weakness"", ""acute pancreatitis"", ""injection-site reactions""]","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient developed symptoms soon after her first and only semaglutide dose, and her initial symptoms were thought to include gastrointestinal side effects",Her initial symptoms included gastrointestinal side effects and renal failure suspected secondary to hypovolaemia.,Differential diagnosis
