arxiv_id,status,main_tex,output_path,cleaned_chars,error
2310.06786,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2310.06786.tex,,
2310.06825,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2310.06825.tex,,
2310.10631,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2310.10631.tex,,
2310.11453,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2310.11453.tex,,
2311.01927,ok,GateLoop.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2311.01927.tex,22482,
2311.09431,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2311.09431.tex,,
2312.00738,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.00738.tex,,
2312.00752,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.00752.tex,,
2312.04927,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.04927.tex,41006,
2312.06635,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.06635.tex,51194,
2312.08901,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.08901.tex,,
2312.08935,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.08935.tex,,
2312.09390,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.09390.tex,,
2312.10523,ok,neurips_data_2024.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.10523.tex,34649,
2312.11805,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.11805.tex,105872,
2312.17120,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2312.17120.tex,,
2401.02954,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2401.02954.tex,,
2401.03462,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2401.03462.tex,,
2401.07851,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2401.07851.tex,,
2401.13660,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2401.13660.tex,30564,
2401.14196,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2401.14196.tex,,
2401.18079,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2401.18079.tex,,
2402.01035,ok,icml2024.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2402.01035.tex,32340,
2402.02750,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2402.02750.tex,,
2402.03300,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2402.03300.tex,,
2402.04396,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2402.04396.tex,,
2402.11349,ok,acl2023.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2402.11349.tex,124,
2402.13499,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2402.13499.tex,,
2402.17762,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2402.17762.tex,,
2402.19427,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2402.19427.tex,47195,
2403.05530,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2403.05530.tex,185802,
2403.10691,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2403.10691.tex,30084,
2403.17844,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2403.17844.tex,44259,
2404.02456,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2404.02456.tex,29055,
2404.03626,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2404.03626.tex,89468,
2404.05892,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2404.05892.tex,36362,
2404.07904,ok,colm2024_conference.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2404.07904.tex,23268,
2404.08801,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2404.08801.tex,,
2404.08819,ok,SSM-NoStateTracking.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2404.08819.tex,50563,
2404.14408,ok,spacebyte.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2404.14408.tex,29859,
2405.02803,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2405.02803.tex,,
2405.04434,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2405.04434.tex,,
2405.04517,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2405.04517.tex,,
2405.10480,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2405.10480.tex,,
2405.16712,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2405.16712.tex,,
2405.21060,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2405.21060.tex,,
2406.07887,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2406.07887.tex,,
2406.11794,ok,neurips_data_2024.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2406.11794.tex,36266,
2407.21783,ok,paper.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2407.21783.tex,243914,
2409.15452,ok,acl_latex.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2409.15452.tex,18843,
2501.12948,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2501.12948.tex,,
