probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors conduct various analyses after evaluating \textsf{FeatLLM} over multiple tabular datasets",to investigate how our framework works,(B),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors conduct various analyses after evaluating \textsf{FeatLLM} over multiple tabular datasets
(A) to establish state-of-the-art results on all datasets
(B) to investigate how our framework works
(C) to study the framework's robustness under distribution shift
(D) to present qualitative analyses in the appendix
(E) to compare the effects of varying LLMs",to establish state-of-the-art results on all datasets,to investigate how our framework works,to study the framework's robustness under distribution shift,to present qualitative analyses in the appendix,to compare the effects of varying LLMs,"[""to compare the effects of varying LLMs"", ""to present qualitative analyses in the appendix"", ""to establish state-of-the-art results on all datasets"", ""to study the framework's robustness under distribution shift""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors conduct various analyses after evaluating \textsf{FeatLLM} over multiple tabular datasets to investigate how our framework works","We evaluate \textsf{FeatLLM} over multiple tabular datasets, and conduct various analyses to investigate how our framework works.",Experiments
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the dataset used for predicting whether a customer will subscribe to a term deposit is",Bank.,(D),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the dataset used for predicting whether a customer will subscribe to a term deposit is
(A) Adult
(B) Telco Churn
(C) Credit-g
(D) Bank.
(E) Car",Adult,Telco Churn,Credit-g,Bank.,Car,"[""Credit-g"", ""Adult"", ""Car"", ""Telco Churn""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the dataset used for predicting whether a customer will subscribe to a term deposit is Bank.","Our experiment utilizes 13 datasets for binary or multi-class classification tasks: (1) Adult~\cite{asuncion2007uci} for predicting whether an individual earns over \$50,000 annually; (2) Bank~\cite{moro2014data} for predicting whether a customer will subscribe to a term deposit; (3) Blood~\cite{yeh2009knowledge} for predicting whether donors will return for subsequent donations; (4) Car~\cite{kadra2021well} for predicting the quality of a car; (5) Communities~\cite{misc_communities_and_crime_183} for predicting the crime rate in a specified region; (6) Credit-g~\cite{kadra2021well} for predicting whether an individual poses a good or bad credit risk; (7) Diabetes\footnote{\texttt{kaggle.com/datasets/uciml/pima-indians-diabetes-database}} for predicting the presence of diabetes in an individual; (8) Heart\footnote{\texttt{kaggle.com/datasets/fedesoriano/heart-failure-prediction}} for predicting the occurrence of coronary artery disease in an individual; and (9) Myocardial~\cite{misc_myocardial_infarction_complications_579} for predicting whether an individual suffers from chronic heart failure.",Experiments
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors adopt the ensemble method",bagging.,(C),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors adopt the ensemble method
(A) self-consistency.
(B) stacking.
(C) bagging.
(D) majority voting.
(E) boosting.",self-consistency.,stacking.,bagging.,majority voting.,boosting.,"[""boosting."", ""stacking."", ""majority voting."", ""self-consistency.""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors adopt the ensemble method bagging.","To utilize the diversity in prediction for more robust predictions, we adopt bagging to select a subset of features or instances for each trial, which gets particularly useful for larger number of training samples or features.",Methods
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the framework that the authors evaluate over multiple tabular datasets and analyze to investigate how it works is",FeatLLM.,(B),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the framework that the authors evaluate over multiple tabular datasets and analyze to investigate how it works is
(A) qualitative analysis
(B) FeatLLM.
(C) TabLLM
(D) FT-Transformer
(E) AutoFeat",qualitative analysis,FeatLLM.,TabLLM,FT-Transformer,AutoFeat,"[""TabLLM"", ""AutoFeat"", ""FT-Transformer"", ""qualitative analysis""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the framework that the authors evaluate over multiple tabular datasets and analyze to investigate how it works is FeatLLM.","We evaluate \textsf{FeatLLM} over multiple tabular datasets, and conduct various analyses to investigate how our framework works.",Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the experiments for binary or multi-class classification tasks use a total of",13 datasets.,(C),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the experiments for binary or multi-class classification tasks use a total of
(A) 12 datasets.
(B) 14 datasets.
(C) 13 datasets.
(D) 10 datasets.
(E) 9 datasets.",12 datasets.,14 datasets.,13 datasets.,10 datasets.,9 datasets.,"[""9 datasets."", ""10 datasets."", ""12 datasets."", ""14 datasets.""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the experiments for binary or multi-class classification tasks use a total of 13 datasets.","Our experiment utilizes 13 datasets for binary or multi-class classification tasks: (1) Adult~\cite{asuncion2007uci} for predicting whether an individual earns over \$50,000 annually; (2) Bank~\cite{moro2014data} for predicting whether a customer will subscribe to a term deposit; (3) Blood~\cite{yeh2009knowledge} for predicting whether donors will return for subsequent donations; (4) Car~\cite{kadra2021well} for predicting the quality of a car; (5) Communities~\cite{misc_communities_and_crime_183} for predicting the crime rate in a specified region; (6) Credit-g~\cite{kadra2021well} for predicting whether an individual poses a good or bad credit risk; (7) Diabetes\footnote{\texttt{kaggle.com/datasets/uciml/pima-indians-diabetes-database}} for predicting the presence of diabetes in an individual; (8) Heart\footnote{\texttt{kaggle.com/datasets/fedesoriano/heart-failure-prediction}} for predicting the occurrence of coronary artery disease in an individual; and (9) Myocardial~\cite{misc_myocardial_infarction_complications_579} for predicting whether an individual suffers from chronic heart failure.",Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors create multiple inference models and make the final prediction via ensemble by having the models",repeatedly execute the entire process,(D),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors create multiple inference models and make the final prediction via ensemble by having the models
(A) average the class probabilities across the trained weights
(B) initialize the linear model with different random weights
(C) randomize the order of the few-shot demonstrations
(D) repeatedly execute the entire process
(E) set a sufficiently high temperature during LLM inference",average the class probabilities across the trained weights,initialize the linear model with different random weights,randomize the order of the few-shot demonstrations,repeatedly execute the entire process,set a sufficiently high temperature during LLM inference,"[""average the class probabilities across the trained weights"", ""randomize the order of the few-shot demonstrations"", ""set a sufficiently high temperature during LLM inference"", ""initialize the linear model with different random weights""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors create multiple inference models and make the final prediction via ensemble by having the models repeatedly execute the entire process","Finally, we repeatedly execute the entire process to create multiple inference models to make the final prediction via ensemble.",Methods
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the robustness gained from rules that are commonly inferred across multiple trials ties into the LLM’s",self-consistency.,(D),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the robustness gained from rules that are commonly inferred across multiple trials ties into the LLM’s
(A) sensitivity to demonstration order
(B) in-context learning capability
(C) bagging-based ensembling
(D) self-consistency.
(E) limited prompt size",sensitivity to demonstration order,in-context learning capability,bagging-based ensembling,self-consistency.,limited prompt size,"[""bagging-based ensembling"", ""sensitivity to demonstration order"", ""in-context learning capability"", ""limited prompt size""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the robustness gained from rules that are commonly inferred across multiple trials ties into the LLM’s self-consistency.","This ties into the LLM's self-consistency~\cite{wang2022self}, as rules commonly inferred across multiple trials are more likely to be accurate.",Methods
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that when a single rule set may not capture relationships among all features, the impact of incomplete feature or instance coverage in individual trials can be nullified by",the ensemble of various weak learners created across multiple trials.,(D),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that when a single rule set may not capture relationships among all features, the impact of incomplete feature or instance coverage in individual trials can be nullified by
(A) averaging the class probabilities produced by each trial's set of trained weights.
(B) bagging over randomly selected subsets of features or instances in each trial.
(C) a single comprehensive rule set generated from the entire training table.
(D) the ensemble of various weak learners created across multiple trials.
(E) a boosting procedure that iteratively builds increasingly accurate rule learners.",averaging the class probabilities produced by each trial's set of trained weights.,bagging over randomly selected subsets of features or instances in each trial.,a single comprehensive rule set generated from the entire training table.,the ensemble of various weak learners created across multiple trials.,a boosting procedure that iteratively builds increasingly accurate rule learners.,"[""bagging over randomly selected subsets of features or instances in each trial."", ""averaging the class probabilities produced by each trial's set of trained weights."", ""a single comprehensive rule set generated from the entire training table."", ""a boosting procedure that iteratively builds increasingly accurate rule learners.""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that when a single rule set may not capture relationships among all features, the impact of incomplete feature or instance coverage in individual trials can be nullified by the ensemble of various weak learners created across multiple trials.","While a single rule set might not capture the relationships of all features, the ensemble of various weak learners created across multiple trials can nullify the impact of incomplete feature/instance coverage in individual trials.",Methods
"In the additional synthetic dataset Sequence-type described in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", a given sequence is classified as one of four types, namely","arithmetic, geometric, Fibonacci, or Collatz.",(E),"In the additional synthetic dataset Sequence-type described in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", a given sequence is classified as one of four types, namely
(A) arithmetic, geometric, binary, or Collatz.
(B) arithmetic, geometric, harmonic, or quadratic.
(C) arithmetic, exponential, Fibonacci, or Collatz.
(D) arithmetic, geometric, Lucas, or Collatz.
(E) arithmetic, geometric, Fibonacci, or Collatz.","arithmetic, geometric, binary, or Collatz.","arithmetic, geometric, harmonic, or quadratic.","arithmetic, exponential, Fibonacci, or Collatz.","arithmetic, geometric, Lucas, or Collatz.","arithmetic, geometric, Fibonacci, or Collatz.","[""arithmetic, geometric, harmonic, or quadratic."", ""arithmetic, geometric, Lucas, or Collatz."", ""arithmetic, exponential, Fibonacci, or Collatz."", ""arithmetic, geometric, binary, or Collatz.""]","In the additional synthetic dataset Sequence-type described in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", a given sequence is classified as one of four types, namely arithmetic, geometric, Fibonacci, or Collatz.","We also include more recent datasets and synthetic datasets which have been less frequently discussed and were not included in the pre-training process of LLMs: (10) Cultivars for predicting how high the grain yield of this soybean cultivar will be\footnote{\texttt{archive.ics.uci.edu/dataset/913}}; (11) NHANES for predicting the given person's age group from the record\footnote{\texttt{archive.ics.uci.edu/dataset/887}}; (12) Sequence-type for classifying a given sequence as one of four types: arithmetic, geometric, Fibonacci, or Collatz; (13) Solution-mix for predicting whether the percentage concentration of a mixture from four solutions exceeds 0.5.",Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the ensembling-with-bagging procedure, the notation used for the collection of trained weights from $T$ trials is",$\{\mathbf{w}[t]\}_{t=1}^T$.,(E),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the ensembling-with-bagging procedure, the notation used for the collection of trained weights from $T$ trials is
(A) $\{\mathbf{p}[t]\}_{t=1}^T$
(B) $\{\mathbf{z}_k[t]\}_{t=1}^T$
(C) $\{\mathbf{w}^{(t)}\}_{t=1}^T$
(D) $\{\mathbf{w}_k\}_{k=1}^c$
(E) $\{\mathbf{w}[t]\}_{t=1}^T$.",$\{\mathbf{p}[t]\}_{t=1}^T$,$\{\mathbf{z}_k[t]\}_{t=1}^T$,$\{\mathbf{w}^{(t)}\}_{t=1}^T$,$\{\mathbf{w}_k\}_{k=1}^c$,$\{\mathbf{w}[t]\}_{t=1}^T$.,"[""$\\{\\mathbf{w}_k\\}_{k=1}^c$"", ""$\\{\\mathbf{p}[t]\\}_{t=1}^T$"", ""$\\{\\mathbf{w}^{(t)}\\}_{t=1}^T$"", ""$\\{\\mathbf{z}_k[t]\\}_{t=1}^T$""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the ensembling-with-bagging procedure, the notation used for the collection of trained weights from $T$ trials is $\{\mathbf{w}[t]\}_{t=1}^T$.","Given the collection of trained weights from $T$ trials, denoted as $\{\mathbf{w}[t]\}_{t=1}^T$, the prediction is made by averaging the probability for each class $\mathbf{p}^i$ computed with each weight $\mathbf{w}[t]$ as in Eq.~\ref{eq:infer_prob}.",Methods
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the first three baselines in the comparison, namely logistic regression (LogReg), XGBoost, and RandomForest, are",conventional tabular learning approaches,(D),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the first three baselines in the comparison, namely logistic regression (LogReg), XGBoost, and RandomForest, are
(A) approaches that assume the use of unlabeled datasets
(B) synthetic-data pretraining approaches for few-shot classification
(C) LLM-based baselines for tabular inference
(D) conventional tabular learning approaches
(E) self-supervised representation learning methods for tables",approaches that assume the use of unlabeled datasets,synthetic-data pretraining approaches for few-shot classification,LLM-based baselines for tabular inference,conventional tabular learning approaches,self-supervised representation learning methods for tables,"[""approaches that assume the use of unlabeled datasets"", ""LLM-based baselines for tabular inference"", ""self-supervised representation learning methods for tables"", ""synthetic-data pretraining approaches for few-shot classification""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the first three baselines in the comparison, namely logistic regression (LogReg), XGBoost, and RandomForest, are conventional tabular learning approaches","The first three baselines are conventional tabular learning approaches, including (1) Logistic regression (LogReg), (2) XGBoost~\cite{chen2016xgboost}, and (3) RandomForest~\cite{ho1995random}.",Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one of the more recent datasets included for predicting the given person's age group from the record is",NHANES.,(E),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one of the more recent datasets included for predicting the given person's age group from the record is
(A) Adult
(B) Cultivars
(C) Sequence-type
(D) MIMIC-III
(E) NHANES.",Adult,Cultivars,Sequence-type,MIMIC-III,NHANES.,"[""Cultivars"", ""Sequence-type"", ""Adult"", ""MIMIC-III""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one of the more recent datasets included for predicting the given person's age group from the record is NHANES.","We also include more recent datasets and synthetic datasets which have been less frequently discussed and were not included in the pre-training process of LLMs: (10) Cultivars for predicting how high the grain yield of this soybean cultivar will be\footnote{\texttt{archive.ics.uci.edu/dataset/913}}; (11) NHANES for predicting the given person's age group from the record\footnote{\texttt{archive.ics.uci.edu/dataset/887}}; (12) Sequence-type for classifying a given sequence as one of four types: arithmetic, geometric, Fibonacci, or Collatz; (13) Solution-mix for predicting whether the percentage concentration of a mixture from four solutions exceeds 0.5.",Experiments
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the latter two datasets could not be memorized by the LLM API used by the model before the evaluation because they were",synthetic datasets,(B),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the latter two datasets could not be memorized by the LLM API used by the model before the evaluation because they were
(A) out-of-distribution benchmarks
(B) synthetic datasets
(C) recently donated UCI datasets
(D) unlabeled datasets
(E) datasets with over 100 attributes",out-of-distribution benchmarks,synthetic datasets,recently donated UCI datasets,unlabeled datasets,datasets with over 100 attributes,"[""recently donated UCI datasets"", ""datasets with over 100 attributes"", ""unlabeled datasets"", ""out-of-distribution benchmarks""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the latter two datasets could not be memorized by the LLM API used by the model before the evaluation because they were synthetic datasets",The latter two are synthetic datasets which ensures they could not be memorized by the LLM API and proceeded with the evaluation.,Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the requirement for the unlabeled-data baselines that the authors note may be infeasible in real-world applications is",obtaining a large quantity of unlabeled dataset,(E),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the requirement for the unlabeled-data baselines that the authors note may be infeasible in real-world applications is
(A) training the LLM with parameter-efficient tuning like IA3
(B) generating a synthetic dataset with diverse distribution
(C) collecting a large quantity of labeled dataset
(D) directly embedding few-shot training samples into the input prompt
(E) obtaining a large quantity of unlabeled dataset",training the LLM with parameter-efficient tuning like IA3,generating a synthetic dataset with diverse distribution,collecting a large quantity of labeled dataset,directly embedding few-shot training samples into the input prompt,obtaining a large quantity of unlabeled dataset,"[""generating a synthetic dataset with diverse distribution"", ""directly embedding few-shot training samples into the input prompt"", ""training the LLM with parameter-efficient tuning like IA3"", ""collecting a large quantity of labeled dataset""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the requirement for the unlabeled-data baselines that the authors note may be infeasible in real-world applications is obtaining a large quantity of unlabeled dataset",Note that obtaining a large quantity of unlabeled dataset may be infeasible in real-world applications.,Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the date after which the former two datasets in their benchmark suite were recently donated to the UCI Machine Learning Repository, ensuring they were not part of the pre-training for the LLM API used by their model, is",September 2023.,(D),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the date after which the former two datasets in their benchmark suite were recently donated to the UCI Machine Learning Repository, ensuring they were not part of the pre-training for the LLM API used by their model, is
(A) March 2023.
(B) November 2022.
(C) June 2023.
(D) September 2023.
(E) January 2024.",March 2023.,November 2022.,June 2023.,September 2023.,January 2024.,"[""June 2023."", ""March 2023."", ""November 2022."", ""January 2024.""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the date after which the former two datasets in their benchmark suite were recently donated to the UCI Machine Learning Repository, ensuring they were not part of the pre-training for the LLM API used by their model, is September 2023.","Former two datasets were recently donated to the UCI Machine Learning Repository after September 2023, ensuring they were not part of the pre-training for the LLM API (gpt-3.5-turbo-0613) used by our model.",Experiments
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors note that the former two datasets were recently donated to the UCI Machine Learning Repository after September 2023, and were therefore not part of the pre-training for the LLM API used by their model,",gpt-3.5-turbo-0613.,(D),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors note that the former two datasets were recently donated to the UCI Machine Learning Repository after September 2023, and were therefore not part of the pre-training for the LLM API used by their model,
(A) gpt-4-0613
(B) gpt-3.5-turbo-1106
(C) gpt-3.5-turbo-0301
(D) gpt-3.5-turbo-0613.
(E) text-davinci-003",gpt-4-0613,gpt-3.5-turbo-1106,gpt-3.5-turbo-0301,gpt-3.5-turbo-0613.,text-davinci-003,"[""gpt-3.5-turbo-1106"", ""gpt-3.5-turbo-0301"", ""gpt-4-0613"", ""text-davinci-003""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors note that the former two datasets were recently donated to the UCI Machine Learning Repository after September 2023, and were therefore not part of the pre-training for the LLM API used by their model, gpt-3.5-turbo-0613.","Former two datasets were recently donated to the UCI Machine Learning Repository after September 2023, ensuring they were not part of the pre-training for the LLM API (gpt-3.5-turbo-0613) used by our model.",Experiments
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the baseline that assumes the use of unlabeled datasets and is listed as (4) is",SCARF.,(A),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the baseline that assumes the use of unlabeled datasets and is listed as (4) is
(A) SCARF.
(B) TabLLM.
(C) TabPFN.
(D) VIME.
(E) STUNT.",SCARF.,TabLLM.,TabPFN.,VIME.,STUNT.,"[""STUNT."", ""TabPFN."", ""TabLLM."", ""VIME.""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the baseline that assumes the use of unlabeled datasets and is listed as (4) is SCARF.","The next two baselines assume the use of unlabeled datasets, including (4) SCARF~\cite{bahri2022scarf} and (5) STUNT~\cite{nam2023stunt}.",Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the latter two evaluation datasets described in the context, which were used to ensure they could not be memorized by the LLM API, are",synthetic datasets,(B),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the latter two evaluation datasets described in the context, which were used to ensure they could not be memorized by the LLM API, are
(A) recently donated UCI datasets
(B) synthetic datasets
(C) unlabeled datasets
(D) real-world tabular datasets
(E) more recent datasets",recently donated UCI datasets,synthetic datasets,unlabeled datasets,real-world tabular datasets,more recent datasets,"[""recently donated UCI datasets"", ""more recent datasets"", ""unlabeled datasets"", ""real-world tabular datasets""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the latter two evaluation datasets described in the context, which were used to ensure they could not be memorized by the LLM API, are synthetic datasets",The latter two are synthetic datasets which ensures they could not be memorized by the LLM API and proceeded with the evaluation.,Experiments
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the recent baseline that generates a synthetic dataset with diverse distribution to pretrain the model is",TabPFN.,(E),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the recent baseline that generates a synthetic dataset with diverse distribution to pretrain the model is
(A) SAINT.
(B) SCARF.
(C) TabTransformer.
(D) STUNT.
(E) TabPFN.",SAINT.,SCARF.,TabTransformer.,STUNT.,TabPFN.,"[""SCARF."", ""STUNT."", ""SAINT."", ""TabTransformer.""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the recent baseline that generates a synthetic dataset with diverse distribution to pretrain the model is TabPFN.","Another recent baseline is (6) TabPFN~\cite{hollmann2022tabpfn}, which generates a synthetic dataset with diverse distribution to pretrain the model.",Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when bagging is used to obtain more robust predictions in the ensemble approach, the subset selected for each trial consists of",features or instances.,(E),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when bagging is used to obtain more robust predictions in the ensemble approach, the subset selected for each trial consists of
(A) labels or output classes.
(B) trained weights or class probabilities.
(C) LLM-generated rules or prompt templates.
(D) few-shot demonstrations or their order.
(E) features or instances.",labels or output classes.,trained weights or class probabilities.,LLM-generated rules or prompt templates.,few-shot demonstrations or their order.,features or instances.,"[""few-shot demonstrations or their order."", ""LLM-generated rules or prompt templates."", ""trained weights or class probabilities."", ""labels or output classes.""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when bagging is used to obtain more robust predictions in the ensemble approach, the subset selected for each trial consists of features or instances.","To utilize the diversity in prediction for more robust predictions, we adopt bagging to select a subset of features or instances for each trial, which gets particularly useful for larger number of training samples or features.",Methods
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", among the final three LLM-based baselines, the one numbered (8) is",TABLET.,(B),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", among the final three LLM-based baselines, the one numbered (8) is
(A) TabLLM
(B) TABLET.
(C) TabTransformer
(D) TabPFN
(E) In-context learning (In-context)",TabLLM,TABLET.,TabTransformer,TabPFN,In-context learning (In-context),"[""In-context learning (In-context)"", ""TabLLM"", ""TabPFN"", ""TabTransformer""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", among the final three LLM-based baselines, the one numbered (8) is TABLET.","The final three baselines utilize LLM, including (7) In-context learning (In-context)~\cite{wei2022emergent}, (8) TABLET~\cite{slack2023tablet}, and (9) TabLLM~\cite{hegselmann2023tabllm}.",Experiments
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", among the two baselines that assume the use of unlabeled datasets in the comparison with nine baselines, the method listed as baseline (5) is",STUNT.,(B),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", among the two baselines that assume the use of unlabeled datasets in the comparison with nine baselines, the method listed as baseline (5) is
(A) SAINT.
(B) STUNT.
(C) SubTab.
(D) VIME.
(E) SCARF.",SAINT.,STUNT.,SubTab.,VIME.,SCARF.,"[""SCARF."", ""VIME."", ""SubTab."", ""SAINT.""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", among the two baselines that assume the use of unlabeled datasets in the comparison with nine baselines, the method listed as baseline (5) is STUNT.","The next two baselines assume the use of unlabeled datasets, including (4) SCARF~\cite{bahri2022scarf} and (5) STUNT~\cite{nam2023stunt}.",Experiments
"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the LLM-based baseline numbered (9), following (7) In-context learning (In-context) and (8) TABLET, is",TabLLM.,(E),"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the LLM-based baseline numbered (9), following (7) In-context learning (In-context) and (8) TABLET, is
(A) STUNT.
(B) TabTransformer.
(C) SCARF.
(D) TabPFN.
(E) TabLLM.",STUNT.,TabTransformer.,SCARF.,TabPFN.,TabLLM.,"[""TabPFN."", ""SCARF."", ""STUNT."", ""TabTransformer.""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the LLM-based baseline numbered (9), following (7) In-context learning (In-context) and (8) TABLET, is TabLLM.","The final three baselines utilize LLM, including (7) In-context learning (In-context)~\cite{wei2022emergent}, (8) TABLET~\cite{slack2023tablet}, and (9) TabLLM~\cite{hegselmann2023tabllm}.",Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the In-context learning baseline",directly embeds few-shot training samples into the input prompt without tuning.,(E),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the In-context learning baseline
(A) generates a synthetic dataset with diverse distributions to pretrain the model before downstream inference.
(B) fine-tunes the language model end-to-end on serialized tabular examples before making predictions.
(C) employs a parameter-efficient tuning technique such as IA3 to train the LLM with few-shot samples.
(D) further incorporates additional hints into the prompt through an external classifier via rule-sets and prototypes.
(E) directly embeds few-shot training samples into the input prompt without tuning.",generates a synthetic dataset with diverse distributions to pretrain the model before downstream inference.,fine-tunes the language model end-to-end on serialized tabular examples before making predictions.,employs a parameter-efficient tuning technique such as IA3 to train the LLM with few-shot samples.,further incorporates additional hints into the prompt through an external classifier via rule-sets and prototypes.,directly embeds few-shot training samples into the input prompt without tuning.,"[""further incorporates additional hints into the prompt through an external classifier via rule-sets and prototypes."", ""employs a parameter-efficient tuning technique such as IA3 to train the LLM with few-shot samples."", ""generates a synthetic dataset with diverse distributions to pretrain the model before downstream inference."", ""fine-tunes the language model end-to-end on serialized tabular examples before making predictions.""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the In-context learning baseline directly embeds few-shot training samples into the input prompt without tuning.",In-context learning directly embeds few-shot training samples into the input prompt without tuning.,Experiments
"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabLLM trains the LLM with few-shot samples using",parameter-efficient tuning,(D),"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabLLM trains the LLM with few-shot samples using
(A) rule-sets and prototypes
(B) full-model fine-tuning
(C) synthetic dataset pretraining
(D) parameter-efficient tuning
(E) in-context learning",rule-sets and prototypes,full-model fine-tuning,synthetic dataset pretraining,parameter-efficient tuning,in-context learning,"[""in-context learning"", ""rule-sets and prototypes"", ""synthetic dataset pretraining"", ""full-model fine-tuning""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabLLM trains the LLM with few-shot samples using parameter-efficient tuning",TabLLM employs parameter-efficient tuning technique like IA3~\cite{liu2022few} to train the LLM with few-shot samples.,Experiments
