document,row_1based,field,kind,repro,current
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,53,target,field_value," a quaternary hospital with ear, nose and throat (ENT) surgery services","a quaternary hospital with ear, nose and throat (ENT) surgery services"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,54,contextualized_question,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s underwent ENT evaluation after 3 weeks of progressive neck swelling. What examination showed no significant anatomical abnormalities in the soft palate, vallecula, larynx, or post-cricoid space, even though there were increased secretions and coughing during the procedure?","**Question:** According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after 3 weeks of progressive neck swelling in a man in his 40s, the documented examination was?

**Answer:** flexible nasendoscopy performed"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,55,target,field_value, increased secretions and coughing during the examination.,increased secretions and coughing during the examination.
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,56,target,field_value, the on-call immunologist for suspected angioedema,the on-call immunologist for suspected angioedema
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,57,target,field_value, generalised erythema of the face including over the nasolabial folds,generalised erythema of the face including over the nasolabial folds
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,58,target,field_value," an erythematous, swollen and non-tender neck","an erythematous, swollen and non-tender neck"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,59,target,field_value, angiotensin-converting enzyme inhibitors,angiotensin-converting enzyme inhibitors
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,60,target,field_value, periungual erythema,periungual erythema
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,61,target,field_value, 16 184 U/L,16 184 U/L
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,62,target,field_value, was found on the next day to be significantly elevated at 16 184 U/L.,was found on the next day to be significantly elevated at 16 184 U/L.
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,62,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the creatine kinase level requested for a man in his 40s with 3 weeks of progressive neck swelling and proximal muscle weakness was found on the next day to be significantly elevated at 16 184 U/L.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the creatine kinase level requested for a man in his 40s with 3 weeks of progressive neck swelling and proximal muscle weakness was found on the next day to be significantly elevated at 16 184 U/L.
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,63,target,field_value, 1:1280.,1:1280.
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,64,target,field_value, 16 antigens,16 antigens
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,65,target,field_value, 173,173
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,66,target,field_value, anti-Mi-2 alpha (anti-Mi-2α),anti-Mi-2 alpha (anti-Mi-2α)
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,67,target,field_value, anti-Transcription Intermediary Factor-1 gamma (anti-TIF1-γ),anti-Transcription Intermediary Factor-1 gamma (anti-TIF1-γ)
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,68,target,field_value, HIV negative,HIV negative
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,68,fact,field_value,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was diagnosed with suspected dermatomyositis and underwent an immunosuppression screen, his HIV status was HIV negative","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was diagnosed with suspected dermatomyositis and underwent an immunosuppression screen, his HIV status was HIV negative
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,70,target,field_value, QuantiFERON-TB Gold,QuantiFERON-TB Gold
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,71,target,field_value, negative.,negative.
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,72,target,field_value, an extrathoracic restrictive pattern,an extrathoracic restrictive pattern
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,73,target,field_value, 15 mm in the right lower lobe,15 mm in the right lower lobe
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,74,target,field_value, no enlargement of abdomino-pelvic lymph nodes,no enlargement of abdomino-pelvic lymph nodes
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,75,target,field_value, no evidence of primary or metastatic malignancy in the abdomen or pelvis,no evidence of primary or metastatic malignancy in the abdomen or pelvis
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,76,target,field_value, severe pyriform fossae residue,severe pyriform fossae residue
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,76,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a video fluoroscopic (barium) swallow study performed after the patient was found to have severe pharyngeal dysphagia showed the following residue in the pyriform fossae: severe pyriform fossae residue","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a video fluoroscopic (barium) swallow study performed after the patient was found to have severe pharyngeal dysphagia showed the following residue in the pyriform fossae: severe pyriform fossae residue
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,77,target,field_value, bilateral obturator internus and externus muscles,bilateral obturator internus and externus muscles
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,78,fact,field_value,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", During the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles.","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles.
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,78,probe,field_value,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", During the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,79,target,field_value," the head and neck, bilateral deltoids, forearms, chest wall, abdomen and pelvis","the head and neck, bilateral deltoids, forearms, chest wall, abdomen and pelvis"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,80,target,field_value, perifascicular distribution,perifascicular distribution
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,81,target,field_value, dispersed histiocytes,dispersed histiocytes
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,82,target,field_value, moderate to severe SAE1 antibody positive dermatomyositis,moderate to severe SAE1 antibody positive dermatomyositis
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,83,target,field_value, elevated CRP,elevated CRP
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,84,target,field_value," Muscle weakness, including dysphagia, was not a prominent feature of his early presentation.","Muscle weakness, including dysphagia, was not a prominent feature of his early presentation."
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,84,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the patient initially presented with subacute neck swelling and an elevated C-reactive protein, one early feature was not prominent: Muscle weakness, including dysphagia, was not a prominent feature of his early presentation.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the patient initially presented with subacute neck swelling and an elevated C-reactive protein, one early feature was not prominent: Muscle weakness, including dysphagia, was not a prominent feature of his early presentation.
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,85,target,field_value, myasthenia gravis,myasthenia gravis
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,86,target,field_value, superior vena cava syndrome,superior vena cava syndrome
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,87,target,field_value, intravenous methylprednisolone treatment,intravenous methylprednisolone treatment
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,87,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after 3 days of therapy at 1000 mg daily for significant airway muscle involvement, the patient underwent intravenous methylprednisolone treatment","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after 3 days of therapy at 1000 mg daily for significant airway muscle involvement, the patient underwent intravenous methylprednisolone treatment
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,88,target,field_value, 5 mg every 2 to 3 weeks,5 mg every 2 to 3 weeks
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,89,target,field_value, a total of 165 g,a total of 165 g
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,89,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with dermatomyositis received loading-dose intravenous immunoglobulin (IVIG) after significant airway muscle involvement, with a total loading dose of Gamunex 10% over 5 days, a total of 165 g.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with dermatomyositis received loading-dose intravenous immunoglobulin (IVIG) after significant airway muscle involvement, with a total loading dose of Gamunex 10% over 5 days, a total of 165 g.
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,90,target,field_value, 5 cycles,5 cycles
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,91,target,field_value, mycophenolate mofetil,mycophenolate mofetil
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,93,target,field_value, its side effects,its side effects
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,95,target,field_value, nasogastric tube,nasogastric tube
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,96,target,field_value, persistent dysphagia at the time of discharge.,persistent dysphagia at the time of discharge.
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,97,target,field_value, moderate improvement,moderate improvement
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,98,target,field_value, marked improvement in cervical soft tissue swelling,marked improvement in cervical soft tissue swelling
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,98,fact,field_value,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness, the patient demonstrated marked improvement in cervical soft tissue swelling.","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness, the patient demonstrated marked improvement in cervical soft tissue swelling.
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,99,target,field_value, a further 2 months,a further 2 months
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,100,target,field_value, nasogastric tube feeding.,nasogastric tube feeding.
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,101,target,field_value, 37 U/L,37 U/L
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,102,target,field_value, fully recovered,fully recovered
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,103,target,field_value, cervical swelling continued to improve,cervical swelling continued to improve
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,104,target,field_value, violaceous facial erythema,violaceous facial erythema
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,105,target,field_value, the nasogastric tube,the nasogastric tube
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,106,target,field_value, soft solids.,soft solids.
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,107,target,field_value, monthly intravenous immunoglobulin,monthly intravenous immunoglobulin
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,108,target,field_value, stable,stable
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,109,target,field_value, 7 months post-discharge,7 months post-discharge
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,111,target,field_value, denied constitutional symptoms,denied constitutional symptoms
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,112,target,field_value, a gastroscopy and colonoscopy,a gastroscopy and colonoscopy
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,113,target,field_value, occult gastrointestinal/colorectal malignancy,occult gastrointestinal/colorectal malignancy
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,114,target,field_value, be closely monitored,be closely monitored
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,115,target,field_value, anti-SAE1 antibody–positive dermatomyositis,anti-SAE1 antibody–positive dermatomyositis
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,116,target,field_value, subtle cutaneous signs,subtle cutaneous signs
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,118,target,field_value, Gottron’s papules,Gottron’s papules
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,119,target,field_value, an uncommon feature,an uncommon feature
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,120,target,field_value, 6.61%,6.61%
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,121,target,field_value, 19 cases of dermatomyositis manifesting with oedema,19 cases of dermatomyositis manifesting with oedema
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,122,target,field_value, anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody,anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,122,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the antibody more commonly associated with angioedema than other antibodies was anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the antibody more commonly associated with angioedema than other antibodies was anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,123,target,field_value, Facial swelling was described in a number of cases,Facial swelling was described in a number of cases
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,123,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors noted that dermatomyositis-associated oedema had been reported in several cases, while neck swelling was less commonly described: Facial swelling was described in a number of cases.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors noted that dermatomyositis-associated oedema had been reported in several cases, while neck swelling was less commonly described: Facial swelling was described in a number of cases.
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,124,target,field_value, neck swelling itself was less frequently described.,neck swelling itself was less frequently described.
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,124,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema, whereas neck swelling itself was less frequently described.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema, whereas neck swelling itself was less frequently described.
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,125,target,field_value, three cases,three cases
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,126,target,field_value, a creatine kinase level,a creatine kinase level
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,127,target,field_value, muscle inflammation in the setting of myositis,muscle inflammation in the setting of myositis
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,128,target,field_value," (SAE1 antibody positive, male sex)","(SAE1 antibody positive, male sex)"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,129,target,field_value, a PET scan,a PET scan
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,130,target,field_value, upper and lower GI endoscopy,upper and lower GI endoscopy
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,131,target,field_value, optimal pharmacotherapy,optimal pharmacotherapy
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,132,target,field_value, methotrexate,methotrexate
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,133,fact,field_value,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the largest published anti-SAE1-positive dermatomyositis cohort, intravenous immunoglobulin was used in selected cases.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the largest published anti-SAE1-positive dermatomyositis cohort, intravenous immunoglobulin was used in selected cases.
"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,134,target,field_value, mycophenolate mofetil,mycophenolate mofetil
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,135,target,field_value, patient preference for a daily oral regimen,patient preference for a daily oral regimen
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,136,target,field_value, a good prognosis,a good prognosis
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,1,target,field_value, persistent thrombocytopaenia.,persistent thrombocytopaenia.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,2,target,field_value, eculizumab therapy.,eculizumab therapy.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,3,target,field_value, following sepsis.,following sepsis.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,4,target,field_value," bites, scratches or even close contact.","bites, scratches or even close contact."
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,5,target,field_value, real-time nanopore sequencing.,real-time nanopore sequencing.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,6,target,field_value, DIC.,DIC.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,7,target,field_value, septic shock,septic shock
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,8,target,field_value, microangiopathic haemolytic anaemia (MAHA),microangiopathic haemolytic anaemia (MAHA)
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,9,target,field_value, she was unable to collect her prescription.,she was unable to collect her prescription.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,10,target,field_value, mottled and cool.,mottled and cool.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,11,target,field_value, clinical and radiological evaluation.,clinical and radiological evaluation.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,12,target,field_value, Capnocytophaga species.,Capnocytophaga species.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,13,target,field_value, haemophagocytic lymphohistiocytosis.,haemophagocytic lymphohistiocytosis.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,14,target,field_value, continuous renal replacement therapy.,continuous renal replacement therapy.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,15,target,field_value, negative,negative
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,16,target,field_value, ongoing dialysis-dependent AKI and intravenous antibiotic therapy.,ongoing dialysis-dependent AKI and intravenous antibiotic therapy.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,17,target,field_value, alert and oriented.,alert and oriented.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,18,target,field_value, stable haemoglobin.,stable haemoglobin.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,19,target,field_value, negative.,negative.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,20,target,field_value, 10%.,10%.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,20,fact,field_value,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient developed microangiopathic haemolytic anaemia and thrombocytopenia after sepsis, and ADAMTS13 activity was later reported as 43.5%, which argued against thrombotic thrombocytopenic purpura (TTP), with TTP typically presenting at 10%.","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient developed microangiopathic haemolytic anaemia and thrombocytopenia after sepsis, and ADAMTS13 activity was later reported as 43.5%, which argued against thrombotic thrombocytopenic purpura (TTP), with TTP typically presenting at 10%.
"
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,21,target,field_value, eculizumab,eculizumab
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,22,target,field_value, TMA.,TMA.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,23,target,field_value, eculizumab.,eculizumab.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,24,target,field_value, negative.,negative.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,25,target,field_value, adequate urine output.,adequate urine output.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,26,target,field_value, renal function stabilises.,renal function stabilises.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,27,target,field_value, close monitoring for relapse.,close monitoring for relapse.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,28,target,field_value, exclude thrombotic TTP,exclude thrombotic TTP
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,29,target,field_value, laboratory based.,laboratory based.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,30,target,field_value, eculizumab therapy.,eculizumab therapy.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,31,target,field_value, infection-triggered CM-HUS.,infection-triggered CM-HUS.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,31,fact,field_value,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient’s insignificant medical history made a pre-existing complement defect requiring a ""second hit"" less likely, and her history supported infection-triggered CM-HUS.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient’s insignificant medical history made a pre-existing complement defect requiring a ""second hit"" less likely, and her history supported infection-triggered CM-HUS.
"
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,32,target,field_value, infection-triggered CM-HUS.,infection-triggered CM-HUS.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,32,fact,field_value,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the fact that the patient’s haemolysis was noted only after her sepsis had started to improve suggested that her CM-HUS was infection-triggered CM-HUS.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the fact that the patient’s haemolysis was noted only after her sepsis had started to improve suggested that her CM-HUS was infection-triggered CM-HUS.
"
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,33,target,field_value, intrinsic complement depletion or activation.,intrinsic complement depletion or activation.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,34,target,field_value, genetically predisposed individuals.,genetically predisposed individuals.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,35,target,field_value, TMA.,TMA.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,36,target,field_value, eculizumab.,eculizumab.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,37,target,field_value, end-stage kidney disease.,end-stage kidney disease.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,38,target,field_value, uncontrolled infection.,uncontrolled infection.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,39,target,field_value, complement blockade.,complement blockade.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,39,fact,field_value,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors conclude that early recognition of complement-mediated haemolytic uraemic syndrome is important because one of the main predictors of a favourable outcome is complement blockade.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors conclude that early recognition of complement-mediated haemolytic uraemic syndrome is important because one of the main predictors of a favourable outcome is complement blockade.
"
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,40,target,field_value, eculizumab therapy.,eculizumab therapy.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,40,fact,field_value,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient achieved haematological remission and partial renal recovery, the discussion of prognosis describes the time-to-initiation as one of the main determinants of outcome, specifically eculizumab therapy.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient achieved haematological remission and partial renal recovery, the discussion of prognosis describes the time-to-initiation as one of the main determinants of outcome, specifically eculizumab therapy.
"
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,41,target,field_value, acute kidney injury,acute kidney injury
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,43,target,field_value, dogs and cats,dogs and cats
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,45,target,field_value, thrombotic microangiopathy (TMA).,thrombotic microangiopathy (TMA).
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,46,target,field_value, C. canimorsus,C. canimorsus
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,47,target,field_value, invasive zoonotic disease in humans.,invasive zoonotic disease in humans.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,48,target,field_value, fastidious nature,fastidious nature
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,49,target,field_value, the early sepsis and DIC phase,the early sepsis and DIC phase
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,50,target,field_value, phenoxymethylpenicillin (Apocillin),phenoxymethylpenicillin (Apocillin)
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,51,target,field_value, 0.6 mmol/L,0.6 mmol/L
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,52,target,field_value, the upper lip,the upper lip
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,53,target,field_value, numbness and discolouration of her feet appeared.,numbness and discolouration of her feet appeared.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,54,target,field_value, a nadir of 0.6 mmol/L,a nadir of 0.6 mmol/L
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,55,target,field_value, refractory to oral glucose and glucagon,refractory to oral glucose and glucagon
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,56,target,field_value, alert and responsive,alert and responsive
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,57,target,field_value, any herbal remedies or other substances,any herbal remedies or other substances
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,58,target,field_value," severe inflammation,","severe inflammation,"
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,58,fact,field_value,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", a previously healthy woman in her late 40s who was admitted after a dog bite had an initial laboratory workup that reported severe inflammation,","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", a previously healthy woman in her late 40s who was admitted after a dog bite had an initial laboratory workup that reported severe inflammation,
"
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,59,target,field_value, 5.7,5.7
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,60,target,field_value, sepsis related.,sepsis related.
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,61,target,field_value, blood (3+).,blood (3+).
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,62,target,field_value, 1/3,1/3
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,63,target,field_value, DIC secondary to bacteraemia and early sepsis,DIC secondary to bacteraemia and early sepsis
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,64,target,field_value, broad-spectrum intravenous piperacillin/tazobactam (Tazocin),broad-spectrum intravenous piperacillin/tazobactam (Tazocin)
